,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans
2421,nm0519666,1,1.2046935833333334,Lisa Loomer,writer,0.08,-0.44404429841250825,-0.14648260008405956,0.21140645240877973,1
2422,nm0520485,1,2.5436800952380954,Peter Lord,writer,0.4,-0.44404429841250825,0.027661323774867925,0.7129659213854148,1
2423,nm0520488,6,2.3473247511823363,Phil Lord,writer,0.37,2.212813491009536,0.0021240313671220448,0.6659447211688552,0
2424,nm0520569,1,0.01696825396825397,Olivier Lorelle,writer,-1.7,-0.44404429841250825,-0.3009540211800351,-2.5785180937737526,1
2425,nm0520749,1,0.6767866521739131,Robert Lorenz,writer,-0.17,-0.44404429841250825,-0.2151403375646631,-0.18043688272921643,1
2426,nm0520893,1,5.311689333333334,Dean Lorey,writer,0.73,-0.44404429841250825,0.38765896804833805,1.2301991237675696,1
2427,nm0521649,3,2.039734873816425,David Loucka,writer,0.31,0.6186988173563094,-0.037880037163477154,0.5719023207357361,3
2428,nm0521739,5,2.4130056992156863,David Loughery,writer,0.38,1.6814419331251271,0.010666266790413166,0.6816184545743751,3
2429,nm0522383,1,0.47273716666666665,Michael Love,writer,-0.33,-0.44404429841250825,-0.241678303221299,-0.431216617217534,1
2430,nm0522393,1,0.005922222222222222,Nick Love,writer,-2.0,-0.44404429841250825,-0.30239062961053215,-3.048730095939348,1
2431,nm0523061,1,0.08195,Tarik Lowe,writer,-1.1,-0.44404429841250825,-0.29250272153469753,-1.6380940894425622,1
2432,nm0523094,2,1.4215329285714287,Jeff Lowell,writer,0.15,0.08732725947190056,-0.11828122980061612,0.32112258624741863,1
2433,nm0523198,1,1.36247825,Andrew Lowery,writer,0.13,-0.44404429841250825,-0.12596167568802608,0.2897751194363789,1
2434,nm0523342,1,1.80361496,Lois Lowry,writer,0.26,-0.44404429841250825,-0.06858897106806956,0.4935336537081369,1
2435,nm0524095,2,1.590735238888889,Caryn Lucas,writer,0.2,0.08732725947190056,-0.09627536642357397,0.39949125327501783,1
2436,nm0524190,11,2.5020620471584647,Jon Lucas,writer,0.4,4.86967128043158,0.02224862534101553,0.7129659213854148,0
2437,nm0524403,1,1.6813796875,Clare Boothe Luce,writer,0.23,-0.44404429841250825,-0.0844864650292554,0.4465124534915774,1
2438,nm0524710,1,1.4108382857142858,Michael Lucker,writer,0.15,-0.44404429841250825,-0.11967213781563664,0.32112258624741863,1
2439,nm0524763,1,0.002226153846153846,Sandra Luckow,writer,0.0,-0.44404429841250825,-0.3028713273951154,0.08601658516462095,1
2440,nm0524924,5,1.6220315643076924,Robert Ludlum,writer,0.21,1.6814419331251271,-0.09220507530238606,0.4151649866805377,3
2441,nm0525104,2,1.8009568761160715,Kurt Luedtke,writer,0.26,0.08732725947190056,-0.06893467220350147,0.4935336537081369,1
2442,nm0525141,1,1.8045225,John Luessenhop,writer,0.26,-0.44404429841250825,-0.06847093957540418,0.4935336537081369,1
2443,nm0525303,4,1.6093842561289107,Baz Luhrmann,writer,0.21,1.1500703752407182,-0.09384994017064606,0.4151649866805377,3
2444,nm0525886,1,1.0664034166666667,Jenny Lumet,writer,0.03,-0.44404429841250825,-0.16446813768307558,0.1330377853811805,1
2445,nm0526478,1,0.010013846153846154,Lars Bill Lundholm,writer,-2.0,-0.44404429841250825,-0.3018584872475785,-3.048730095939348,1
2446,nm0526967,1,0.7020190818181818,Frank Lupo,writer,-0.15,-0.44404429841250825,-0.21185869561556195,-0.14908941591817673,1
2447,nm0527095,1,0.6566677333333333,Gwyn Lurie,writer,-0.18,-0.44404429841250825,-0.21775693410207997,-0.19611061613473627,1
2448,nm0527109,3,0.8600581670370371,Rod Lurie,writer,-0.07,0.6186988173563094,-0.19130468242842658,-0.023699548674017978,3
2449,nm0527261,3,0.6576360458832565,Patrick Lussier,writer,-0.18,0.6186988173563094,-0.2176309987431602,-0.19611061613473627,3
2450,nm0527567,1,3.526128054054054,George Lutz,writer,0.55,-0.44404429841250825,0.15543508476072465,0.9480719224682125,1
2451,nm0527581,6,2.428811276073517,Karen McCullah,writer,0.39,2.212813491009536,0.012721885087091173,0.6972921879798949,0
2452,nm0528244,6,3.1570224303485492,Brian Lynch,writer,0.5,2.212813491009536,0.10743049243735907,0.8697032554406132,0
2453,nm0528260,1,0.87382876,Colin Patrick Lynch,writer,-0.06,-0.44404429841250825,-0.18951372705201794,-0.008025815268498116,1
2454,nm0528337,1,0.007814,Jennifer Lynch,writer,-2.0,-0.44404429841250825,-0.30214459157925827,-3.048730095939348,1
2455,nm0528487,1,1.4108382857142858,Vernon Lynch,writer,0.15,-0.44404429841250825,-0.11967213781563664,0.32112258624741863,1
2456,nm0528530,1,9.0,Barré Lyndon,writer,0.95,-0.44404429841250825,0.8673478119563899,1.5750212586890062,6
2457,nm0528750,1,4.478852466666667,Loretta Lynn,writer,0.65,-0.44404429841250825,0.2793431048142926,1.1048092565234109,1
2458,nm0529071,1,0.11708755555555556,James Lyons,writer,-0.92,-0.44404429841250825,-0.287932853395734,-1.355966888143205,1
2459,nm0529450,1,1.7818691538461537,Miklós László,writer,0.25,-0.44404429841250825,-0.07141715490520126,0.4778599203026171,1
2460,nm0530995,1,9.933333333333334,Peter Maas,writer,1.0,-0.44404429841250825,0.9887338957518027,1.6533899257166054,6
2461,nm0531381,1,1.9411764705882353,Bonnie MacBird,writer,0.29,-0.44404429841250825,-0.050698199941690524,0.5405548539246964,1
2462,nm0531792,1,2.259770542857143,John D. MacDonald,writer,0.35,-0.44404429841250825,-0.009262964134738275,0.6345972543578154,1
2463,nm0532030,2,0.9517143904761904,Ranald MacDougall,writer,-0.02,0.08732725947190056,-0.17938419312261641,0.05466911835358126,1
2464,nm0532235,3,2.217658124117647,Seth MacFarlane,writer,0.35,0.6186988173563094,-0.014739958695388236,0.6345972543578154,3
2465,nm0533666,2,1.3804836363636364,Angus MacLachlan,writer,0.14,0.08732725947190056,-0.12361995782598482,0.30544885284189877,1
2466,nm0533691,1,0.59153594,Angus MacLane,writer,-0.23,-0.44404429841250825,-0.22622774837705015,-0.2744792831623355,1
2467,nm0533745,1,1.446,Alistair MacLean,writer,0.16,-0.44404429841250825,-0.11509912767634085,0.3367963196529385,1
2468,nm0534207,1,0.266618725,Don MacPherson,writer,-0.57,-0.44404429841250825,-0.2684853501126525,-0.8073862189500102,1
2469,nm0534681,2,1.1585104314285715,Brent Maddock,writer,0.06,0.08732725947190056,-0.15248902002732498,0.18005898559774003,1
2470,nm0534954,1,1.4848566222222221,Chap Taylor,writer,0.17,-0.44404429841250825,-0.11004557067519083,0.35247005305845835,1
2471,nm0535189,1,1.60259585,David Madsen,writer,0.2,-0.44404429841250825,-0.09473281663693311,0.39949125327501783,1
2472,nm0535234,1,0.016454333333333335,Ole Christian Madsen,writer,-1.7,-0.44404429841250825,-0.3010208599085223,-2.5785180937737526,1
2473,nm0535940,3,4.154423616666667,Maria Maggenti,writer,0.62,0.6186988173563094,0.23714901813027534,1.0577880563068514,3
2474,nm0536587,2,0.76230919375,Jeff Maguire,writer,-0.12,0.08732725947190056,-0.20401757356664357,-0.10206821570161718,1
2475,nm0537363,14,5.570864807575758,Richard Maibaum,writer,0.75,6.463785954084806,0.4213664278705953,1.2615465905786094,5
2476,nm0537410,1,7.360490666666666,Matt Maiellaro,writer,0.87,-0.44404429841250825,0.6541189362570738,1.4496313914448475,6
2477,nm0538107,1,1.0037316666666667,Lech Majewski,writer,0.0,-0.44404429841250825,-0.17261900728711682,0.08601658516462095,1
2478,nm0538320,1,1.4711043777777777,Alan Mak,writer,0.17,-0.44404429841250825,-0.11183413970716405,0.35247005305845835,1
2479,nm0540395,1,1.009819,Bonz Malone,writer,0.0,-0.44404429841250825,-0.17182730990773404,0.08601658516462095,1
2480,nm0540478,1,1.23248,Mike Malone,writer,0.09,-0.44404429841250825,-0.14286879547490858,0.2270801858142996,1
2481,nm0540532,2,0.2519357875,William Malone,writer,-0.6,0.08732725947190056,-0.27039496184308587,-0.8544074191665698,1
2482,nm0540759,1,0.10018683333333334,Richard Maltby Jr.,writer,-1.0,-0.44404429841250825,-0.2901309024855943,-1.4813567553873637,1
2483,nm0540816,2,4.13549975,Albert Maltz,writer,0.62,0.08732725947190056,0.23468784591784692,1.0577880563068514,1
2484,nm0541389,1,0.266618725,Jean-Patrick Manchette,writer,-0.57,-0.44404429841250825,-0.2684853501126525,-0.8073862189500102,1
2485,nm0541514,1,0.09028023076923077,T.J. Mancini,writer,-1.05,-0.44404429841250825,-0.29141932072378074,-1.5597254224149628,1
2486,nm0541632,9,1.3396932983478578,Babaloo Mandel,writer,0.13,3.806928164662762,-0.12892500717072752,0.2897751194363789,0
2487,nm0541635,3,0.8521754316066809,David Mandel,writer,-0.07,0.6186988173563094,-0.19232988355359046,-0.023699548674017978,3
2488,nm0541691,1,0.23780242857142858,Nelson Mandela,writer,-0.62,-0.44404429841250825,-0.27223309729795825,-0.8857548859776094,1
2489,nm0541900,1,0.0015774666666666668,Joseph Manduke,writer,0.0,-0.44404429841250825,-0.3029556933911792,0.08601658516462095,1
2490,nm0542062,7,1.531840134049284,Matt Manfredi,writer,0.18,2.7441850488939448,-0.10393505870700244,0.36814378646397816,0
2491,nm0542539,4,3.764406191468254,Tom Mankiewicz,writer,0.58,1.1500703752407182,0.18642470971226924,0.9950931226847719,3
2492,nm0542822,1,0.28933166666666665,John W. Mann,writer,-0.54,-0.44404429841250825,-0.26553138399794857,-0.7603650187334507,1
2493,nm0542970,2,1.12477875,Stanley Mann,writer,0.05,0.08732725947190056,-0.1568760450720915,0.1643852521922202,1
2494,nm0543919,1,2.007272,Graeme Manson,writer,0.3,-0.44404429841250825,-0.04210204550774912,0.5562285873302163,1
2495,nm0544999,2,0.8039051675324675,Patrick Marber,writer,-0.1,0.08732725947190056,-0.19860774603902528,-0.07072074889057751,1
2496,nm0545150,3,2.8251976188311687,Kelly Marcel,writer,0.45,0.6186988173563094,0.06427451274852426,0.7913345884130141,3
2497,nm0545382,1,4.428571428571428e-05,Gilles Marchand,writer,0.0,-0.44404429841250825,-0.3031550935678499,0.08601658516462095,1
2498,nm0545690,1,0.011517176470588236,Francesca Marciano,writer,-2.0,-0.44404429841250825,-0.3016629693406497,-3.048730095939348,1
2499,nm0545861,3,1.1726724043544692,David Marconi,writer,0.07,0.6186988173563094,-0.1506471631355842,0.1957327190032599,3
2500,nm0546057,2,3.514393291666667,Adam Marcus,writer,0.55,0.08732725947190056,0.1539089024209304,0.9480719224682125,1
2501,nm0546267,1,0.8442085133333334,Barry Marder,writer,-0.08,-0.44404429841250825,-0.1933660332062188,-0.039373282079537816,1
2502,nm0546640,3,14.868462381818183,Bam Margera,writer,1.17,0.6186988173563094,1.6305795974166863,1.9198433936104427,6
2503,nm0547800,2,0.3417770073260073,Ken Marino,writer,-0.47,0.08732725947190056,-0.2587105255879982,-0.6506488848948118,1
2504,nm0548732,1,9.53249,Mitch Markowitz,writer,0.98,-0.44404429841250825,0.9366016074137676,1.6220424589055658,6
2505,nm0548736,1,1.137519925,Sally Robinson,writer,0.06,-0.44404429841250825,-0.15521897221187503,0.18005898559774003,1
2506,nm0549256,3,1.1723696078213508,Andrew W. Marlowe,writer,0.07,0.6186988173563094,-0.1506865437984507,0.1957327190032599,3
2507,nm0549369,1,1.7093546142857143,Malia Scotch Marmo,writer,0.23,-0.44404429841250825,-0.08084814345034691,0.4465124534915774,1
2508,nm0549658,1,1.4792692666666667,Richard Marquand,writer,0.17,-0.44404429841250825,-0.11077224268554235,0.35247005305845835,1
2509,nm0549850,1,15.20956,Fabian Marquez,writer,1.18,-0.44404429841250825,1.674941566055651,1.9355171270159626,6
2510,nm0550285,1,1.76013745,Jim Marrs,writer,0.25,-0.44404429841250825,-0.07424350464529374,0.4778599203026171,1
2511,nm0551076,2,0.17091854545454546,Neil Marshall,writer,-0.77,0.08732725947190056,-0.2809317822700174,-1.120860887060407,1
2512,nm0551082,1,0.006473411764705882,Noel Marshall,writer,-2.0,-0.44404429841250825,-0.3023189438176846,-3.048730095939348,1
2513,nm0551128,1,1.3227572153846154,Rob Marshall,writer,0.12,-0.44404429841250825,-0.1311276551554513,0.2741013860308591,1
2514,nm0551358,1,2.0405075,Joshua Marston,writer,0.31,-0.44404429841250825,-0.03777955209205365,0.5719023207357361,1
2515,nm0551376,2,1.4931531633333333,William Moulton Marston,writer,0.17,0.08732725947190056,-0.1089665514239136,0.35247005305845835,1
2516,nm0551875,1,0.1625798,Alan Martin,writer,-0.8,-0.44404429841250825,-0.28201629047126103,-1.1678820872769669,1
2517,nm0551926,2,2.1509307626466274,Anne-Marie Martin,writer,0.33,0.08732725947190056,-0.023418287007139642,0.6032497875467758,1
2518,nm0552140,1,0.6829625833333334,Darnell Martin,writer,-0.17,-0.44404429841250825,-0.21433711746048584,-0.18043688272921643,1
2519,nm0552358,1,0.14092775,Mars Callahan,writer,-0.85,-0.44404429841250825,-0.28483228070944944,-1.246250754304566,1
2520,nm0552409,1,0.005922222222222222,Ian Kennedy Martin,writer,-2.0,-0.44404429841250825,-0.30239062961053215,-3.048730095939348,1
2521,nm0552731,1,1.1714285714285715,Mardik Martin,writer,0.07,-0.44404429841250825,-0.15080893171533832,0.1957327190032599,1
2522,nm0552842,1,0.9442679310344828,Nicholas Martin,writer,-0.03,-0.44404429841250825,-0.18035265371165599,0.038995384948061415,1
2523,nm0553168,1,0.12142753191489361,Valerie Martin,writer,-0.92,-0.44404429841250825,-0.2873684111807075,-1.355966888143205,1
2524,nm0556571,1,0.5230333142857143,A.E.W. Mason,writer,-0.28,-0.44404429841250825,-0.23513696137543597,-0.3528479501899348,1
2525,nm0557751,1,3.4000798536585366,Peter Masterson,writer,0.53,-0.44404429841250825,0.1390416946727197,0.9167244556571728,1
2526,nm0558435,1,16.067035,Berkely Mather,writer,1.21,-0.44404429841250825,1.786461779129728,1.982538327232522,6
2527,nm0558533,4,1.5952793193181818,Chris Matheson,writer,0.2,1.1500703752407182,-0.09568437914382763,0.39949125327501783,3
2528,nm0558577,6,1.6315672843694295,Richard Matheson,writer,0.21,2.212813491009536,-0.09096489275117502,0.4151649866805377,0
2529,nm0558721,1,2.4215129,Temple Mathews,writer,0.38,-0.44404429841250825,0.011772683705344374,0.6816184545743751,1
2530,nm0558953,6,9.998096240343916,Melissa Mathison,writer,1.0,2.212813491009536,0.9971567339559682,1.6533899257166054,0
2531,nm0559228,1,2.0962104615384614,Francisca Matos,writer,0.32,-0.44404429841250825,-0.030535018852453286,0.587576054141256,1
2532,nm0560202,1,0.21083046,Tom Matthews,writer,-0.68,-0.44404429841250825,-0.27574097762346395,-0.9797972864107286,1
2533,nm0560857,2,0.4227180936426117,W. Somerset Maugham,writer,-0.38,0.08732725947190056,-0.24818360971001344,-0.5095852842451332,1
2534,nm0560894,2,1.508707317441382,Nat Mauldin,writer,0.18,0.08732725947190056,-0.10694363229470676,0.36814378646397816,1
2535,nm0560945,1,1.95909825,Armistead Maupin,writer,0.29,-0.44404429841250825,-0.04836735570871976,0.5405548539246964,1
2536,nm0561359,2,0.21607025324675325,Captain Mauzner,writer,-0.66,0.08732725947190056,-0.2750595083569057,-0.9484498195996889,1
2537,nm0561631,1,2.526000193103448,Ian Maxtone-Graham,writer,0.4,-0.44404429841250825,0.025361937258427582,0.7129659213854148,1
2538,nm0561813,2,0.33251678181818184,Ron Maxwell,writer,-0.48,0.08732725947190056,-0.25991487827670245,-0.6663226183003316,1
2539,nm0561938,4,2.135408263301282,Elaine May,writer,0.33,1.1500703752407182,-0.025437089228119995,0.6032497875467758,3
2540,nm0561943,1,0.4324011125,Ernest R. May,writer,-0.37,-0.44404429841250825,-0.24692426999028252,-0.49391155083961336,1
2541,nm0562606,1,1.1339009333333334,Wendell Mayes,writer,0.05,-0.44404429841250825,-0.15568964566798743,0.1643852521922202,1
2542,nm0562706,1,0.21312285714285714,Peter Mayle,writer,-0.68,-0.44404429841250825,-0.2754428364323834,-0.9797972864107286,1
2543,nm0562767,2,0.9035441833333333,Joyce Maynard,writer,-0.05,0.08732725947190056,-0.18564904255192205,0.0076479181370217204,1
2544,nm0563243,3,3.0873386455026455,Dan Mazer,writer,0.49,0.6186988173563094,0.09836766199469509,0.8540295220350933,3
2545,nm0563301,7,1.9979577909912403,Craig Mazin,writer,0.3,2.7441850488939448,-0.04331341910263336,0.5562285873302163,0
2546,nm0563394,1,1.297480054054054,Paula Mazur,writer,0.11,-0.44404429841250825,-0.13441511475193169,0.25842765262533923,1
2547,nm0563397,2,2.5464183289473685,Stephen Mazur,writer,0.41,0.08732725947190056,0.0280174489175307,0.7286396547909345,1
2548,nm0563505,2,0.6899900085784314,Joey Mazzarino,writer,-0.16,0.08732725947190056,-0.21342315500012785,-0.16476314932369657,1
2549,nm0563914,1,0.561225,Mike McAlary,writer,-0.25,-0.44404429841250825,-0.23016988370143343,-0.3058267499733752,1
2550,nm0564286,3,1.685268517075517,Danny McBride,writer,0.23,0.6186988173563094,-0.08398069739419849,0.4465124534915774,3
2551,nm0564319,1,2.844286,Jim McBride,writer,0.45,-0.44404429841250825,0.06675708114432267,0.7913345884130141,1
2552,nm0564402,1,1.33208668,Simon McBurney,writer,0.12,-0.44404429841250825,-0.12991429746948407,0.2741013860308591,1
2553,nm0564586,2,0.6559788157142857,Howard McCain,writer,-0.18,0.08732725947190056,-0.2178465323290448,-0.19611061613473627,1
2554,nm0564827,3,0.7209509082125605,Tim McCanlies,writer,-0.14,0.6186988173563094,-0.20939648818866027,-0.1334156825126569,3
2555,nm0565026,3,2.738200581818182,Anthony McCarten,writer,0.44,0.6186988173563094,0.052959981007655296,0.7756608550074942,3
2556,nm0565068,1,1.0285352666666667,Brendan McCarthy,writer,0.01,-0.44404429841250825,-0.1693931374285155,0.10169031857014078,1
2557,nm0565092,4,1.0800786944444445,Cormac McCarthy,writer,0.03,1.1500703752407182,-0.1626895786677982,0.1330377853811805,3
2558,nm0565250,2,3.204271748275862,Melissa McCarthy,writer,0.51,0.08732725947190056,0.11357557422150288,0.885376988846133,1
2559,nm0565336,5,3.5940177630476193,Tom McCarthy,writer,0.56,1.6814419331251271,0.16426458394437368,0.9637456558737324,3
2560,nm0565522,1,1.9458162,Stephen McCauley,writer,0.29,-0.44404429841250825,-0.05009477288829996,0.5405548539246964,1
2561,nm0565537,1,43.75,James McCausland,writer,1.64,-0.44404429841250825,5.386811824696315,2.6565088636698753,4
2562,nm0565611,1,0.668808,Johnathan McClain,writer,-0.17,-0.44404429841250825,-0.21617801328754568,-0.18043688272921643,1
2563,nm0565886,2,4.302992680555556,Kevin McClory,writer,0.63,0.08732725947190056,0.25647139331451396,1.0734617897123713,1
2564,nm0566100,3,0.9678081243097644,Hamish McColl,writer,-0.01,0.6186988173563094,-0.1772910981329343,0.0703428517591011,3
2565,nm0566407,2,1.9568753571428572,Mark McCorkle,writer,0.29,0.08732725947190056,-0.04865645741438979,0.5405548539246964,1
2566,nm0566489,1,3.6843011904761904,Will McCormack,writer,0.57,-0.44404429841250825,0.1760065321806397,0.9794193892792521,1
2567,nm0566588,1,0.9413245,Pat McCormick,writer,-0.03,-0.44404429841250825,-0.18073546610401073,0.038995384948061415,1
2568,nm0566595,2,0.3726352612121212,Randall McCormick,writer,-0.43,0.08732725947190056,-0.2546972085251411,-0.5879539512727324,1
2569,nm0566660,1,0.52168448,Frank McCourt,writer,-0.28,-0.44404429841250825,-0.23531238606647006,-0.3528479501899348,1
2570,nm0566699,6,8.913543023194952,Victor Miller,writer,0.95,2.212813491009536,0.8561035185658661,1.5750212586890062,0
2571,nm0566833,1,0.45649656,Craig McCracken,writer,-0.34,-0.44404429841250825,-0.24379049998029365,-0.4468903506230539,1
2572,nm0566979,1,1.1116322222222221,R. Dean McCreary,writer,0.05,-0.44404429841250825,-0.15858583670329013,0.1643852521922202,1
2573,nm0567112,7,2.504093613848519,Michael McCullers,writer,0.4,2.7441850488939448,0.02251284383152433,0.7129659213854148,0
2574,nm0567620,1,0.893379,John Michael McDonagh,writer,-0.05,-0.44404429841250825,-0.1869710909046675,0.0076479181370217204,1
2575,nm0568313,2,3.035802638095238,Michael McDowell,writer,0.48,0.08732725947190056,0.09166506830151301,0.8383557886295735,1
2576,nm0568339,1,0.0875015,Matthew McDuffie,writer,-1.05,-0.44404429841250825,-0.2917807127730651,-1.5597254224149628,1
2577,nm0568377,1,3.541588,Andrew McElfresh,writer,0.55,-0.44404429841250825,0.15744575150436801,0.9480719224682125,1
2578,nm0568416,6,1.8493823355158732,Alan B. McElroy,writer,0.27,2.212813491009536,-0.06263662555435609,0.5092073871136568,0
2579,nm0568490,1,3.617745888888889,Don McEnery,writer,0.56,-0.44404429841250825,0.16735058137831274,0.9637456558737324,1
2580,nm0568559,1,0.018807,Barry McEvoy,writer,-1.7,-0.44404429841250825,-0.3007148802730123,-2.5785180937737526,1
2581,nm0568605,2,0.9203727833333334,Ian McEwan,writer,-0.04,0.08732725947190056,-0.18346037342717975,0.02332165154254157,1
2582,nm0568825,1,1.371754375,Todd McFarlane,writer,0.14,-0.44404429841250825,-0.12475525516672599,0.30544885284189877,1
2583,nm0569166,1,2.9410363333333334,Scott McGehee,writer,0.47,-0.44404429841250825,0.07934009264707355,0.8226820552240536,1
2584,nm0569210,1,2.1751072714285713,Josann McGibbon,writer,0.34,-0.44404429841250825,-0.020273974449047955,0.6189235209522957,1
2585,nm0569606,2,0.7663839333333333,Monica Mcgowan Johnson,writer,-0.11,0.08732725947190056,-0.20348762712324323,-0.08639448229609735,1
2586,nm0569641,1,19.275253333333332,Heather McGowan,writer,1.29,-0.44404429841250825,2.2037114856768487,2.1079281944766812,6
2587,nm0569790,4,1.1711365308181225,Douglas McGrath,writer,0.07,1.1500703752407182,-0.15084691350035076,0.1957327190032599,3
2588,nm0569862,1,0.1642483,Patrick McGrath,writer,-0.8,-0.44404429841250825,-0.2817992911703903,-1.1678820872769669,1
2589,nm0569891,3,1.493376838590786,Tom McGrath,writer,0.17,0.6186988173563094,-0.10893746099868776,0.35247005305845835,3
2590,nm0570082,1,0.0020825416666666666,Mary McGuckian,writer,0.0,-0.44404429841250825,-0.3028900050951725,0.08601658516462095,1
2591,nm0570190,1,11.813333333333333,Don McGuire,writer,1.07,-0.44404429841250825,1.2332401502539914,1.7631060595552446,6
2592,nm0570557,1,0.64472308,Jay McInerney,writer,-0.19,-0.44404429841250825,-0.21931041412753763,-0.21178434954025613,1
2593,nm0570650,1,0.084242,Douglas Lloyd McIntosh,writer,-1.1,-0.44404429841250825,-0.2922046319946342,-1.6380940894425622,1
2594,nm0570912,10,1.859460763799624,Adam McKay,writer,0.27,4.338299722547171,-0.06132586026130882,0.5092073871136568,0
2595,nm0570941,2,0.8413032407407407,Cheryl McKay,writer,-0.08,0.08732725947190056,-0.19374388284447555,-0.039373282079537816,1
2596,nm0571032,1,0.9394928636363636,Neil McKay,writer,-0.03,-0.44404429841250825,-0.1809736823523526,0.038995384948061415,1
2597,nm0571098,1,0.21674975,Dave McKean,writer,-0.66,-0.44404429841250825,-0.2749711353749468,-0.9484498195996889,1
2598,nm0571344,6,2.6280248425653974,Chris McKenna,writer,0.42,2.212813491009536,0.03863090795355521,0.7443133881964544,0
2599,nm0571346,4,0.7603706839285714,David McKenna,writer,-0.12,1.1500703752407182,-0.20426968940481016,-0.10206821570161718,3
2600,nm0571650,2,0.4591312833333333,Charles McKeown,writer,-0.34,0.08732725947190056,-0.24344783703673892,-0.4468903506230539,1
2601,nm0571706,1,0.89474118,Vince McKewin,writer,-0.05,-0.44404429841250825,-0.18679393051649842,0.0076479181370217204,1
2602,nm0572151,1,1.670495,Jim McClain,writer,0.22,-0.44404429841250825,-0.08590208958885741,0.43083872008605756,1
2603,nm0572352,3,3.0415365476923077,John J. McLaughlin,writer,0.48,0.6186988173563094,0.09241080062025435,0.8383557886295735,3
2604,nm0572562,1,14.716527272727273,Greg McLean,writer,1.17,-0.44404429841250825,1.6108194461128567,1.9198433936104427,6
2605,nm0572951,1,6.490685666666667,Tom McLoughlin,writer,0.81,-0.44404429841250825,0.5409951263117142,1.3555889910117285,6
2606,nm0573087,1,0.28075007142857145,Thomas A. McMahon,writer,-0.55,-0.44404429841250825,-0.2666474763965233,-0.7760387521389707,1
2607,nm0573118,1,1.9889299,Michael McManus,writer,0.3,-0.44404429841250825,-0.044487555173017515,0.5562285873302163,1
2608,nm0573185,1,0.0857225,Susan McMartin,writer,-1.05,-0.44404429841250825,-0.29201208331921374,-1.5597254224149628,1
2609,nm0573334,1,1.88364705,Terry McMillan,writer,0.27,-0.44404429841250825,-0.05818027608621739,0.5092073871136568,1
2610,nm0573505,1,5.974371294964029,Larry McMurtry,writer,0.78,-0.44404429841250825,0.47384507675285104,1.308567790795169,6
2611,nm0573695,1,0.5238494,John McNamara,writer,-0.28,-0.44404429841250825,-0.23503082410875895,-0.3528479501899348,1
2612,nm0573732,1,2.436301333333333,Sean McNamara,writer,0.39,-0.44404429841250825,0.0136960158565617,0.6972921879798949,1
2613,nm0574005,2,0.8661286681818182,Dennis McNicholas,writer,-0.06,0.08732725947190056,-0.19051517418488315,-0.008025815268498116,1
2614,nm0574259,1,0.5566654347826087,Scott McPherson,writer,-0.25,-0.44404429841250825,-0.23076288487880725,-0.3058267499733752,1
2615,nm0574509,3,3.1387610838772333,Will McRobb,writer,0.5,0.6186988173563094,0.10505548529487597,0.8697032554406132,3
2616,nm0575293,1,1.2826119297297298,Irene Mecchi,writer,0.11,-0.44404429841250825,-0.1363488112359814,0.25842765262533923,1
2617,nm0575338,1,0.45379838,Jordan Mechner,writer,-0.35,-0.44404429841250825,-0.24414141587698124,-0.46256408402857363,1
2618,nm0575804,1,0.1773836,Enrico Medioli,writer,-0.74,-0.44404429841250825,-0.2800909597848783,-1.0738396868438476,1
2619,nm0576070,3,1.5289782161994052,Thomas Meehan,writer,0.18,0.6186988173563094,-0.10430726977836777,0.36814378646397816,3
2620,nm0576149,1,0.4680182142857143,Marc Meeks,writer,-0.33,-0.44404429841250825,-0.2422920337382356,-0.431216617217534,1
2621,nm0576228,3,2.325437526388889,Steve Meerson,writer,0.37,0.6186988173563094,-0.0007225448859062881,0.6659447211688552,3
2622,nm0576305,1,0.1386628888888889,Ruud van Megen,writer,-0.85,-0.44404429841250825,-0.2851268406601119,-1.246250754304566,1
2623,nm0576312,1,2.0603715,Robert T. Megginson,writer,0.31,-0.44404429841250825,-0.03519610941150498,0.5719023207357361,1
2624,nm0576362,1,1.0362019047619047,Roi Cooper Megrue,writer,0.02,-0.44404429841250825,-0.1683960411703823,0.11736405197566065,1
2625,nm0577477,1,0.5587081846153846,Ib Melchior,writer,-0.25,-0.44404429841250825,-0.23049721194769185,-0.3058267499733752,1
2626,nm0577647,3,4.0184242123504275,Theodore Melfi,writer,0.6,0.6186988173563094,0.2194614091069283,1.0264405894958115,3
2627,nm0577849,1,1.88946925,James Melkonian,writer,0.28,-0.44404429841250825,-0.057423061025067036,0.5248811205191767,1
2628,nm0578771,1,1.0290268444444444,Ivan Menchell,writer,0.01,-0.44404429841250825,-0.16932920453423841,0.10169031857014078,1
2629,nm0578850,1,7.714833,Aaron Mendelsohn,writer,0.89,-0.44404429841250825,0.7002034664352118,1.4809788582558872,6
2630,nm0578857,1,0.14357666666666666,Eric Mendelsohn,writer,-0.85,-0.44404429841250825,-0.28448777183037754,-1.246250754304566,1
2631,nm0578899,1,0.026535285714285713,George Mendeluk,writer,-1.52,-0.44404429841250825,-0.29970976634018104,-2.2963908924743954,1
2632,nm0579453,1,0.126583,Ric Menello,writer,-0.89,-0.44404429841250825,-0.2866979089510825,-1.3089456879266452,1
2633,nm0580351,1,2.0871714545454547,Stephen Merchant,writer,0.32,-0.44404429841250825,-0.03171060063132517,0.587576054141256,1
