,Unnamed: 0,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans,avg_budget
513,513,nm0047916,3,1.1505237323013924,Robert L. Baird,writer,0.06,0.6186988173563094,-0.1535277423089326,0.18005898559774,3,158666666.66666666
514,514,nm0047976,1,0.00633965,Jon Robin Baitz,writer,-2.0,-0.4440442984125082,-0.3023363404070909,-3.048730095939348,1,20000000.0
515,515,nm0048169,3,2.8340837095310394,Nick Bakay,writer,0.45,0.6186988173563094,0.0654302067667115,0.7913345884130141,3,48000000.0
516,516,nm0048245,1,0.1034183333333333,Bart Baker,writer,-1.0,-0.4440442984125082,-0.2897106248465391,-1.4813567553873637,1,30000000.0
517,517,nm0048276,1,1.870363233333333,Bob Baker,writer,0.27,-0.4440442984125082,-0.0599079230323133,0.5092073871136568,1,30000000.0
518,518,nm0048918,1,2.952183,Sean Baker,writer,0.47,-0.4440442984125082,0.080789789304973,0.8226820552240536,1,2000000.0
519,519,nm0049641,1,1.0013662,David Baldacci,writer,0.0,-0.4440442984125082,-0.1729266516460617,0.0860165851646209,1,50000000.0
520,520,nm0049721,1,1.8876464,John L. Balderston,writer,0.28,-0.4440442984125082,-0.0576601345495454,0.5248811205191767,1,40000000.0
521,521,nm0049924,2,4.183450041666666,James Baldwin,writer,0.62,0.0873272594719005,0.2409240939059873,1.0577880563068514,1,6500000.0
522,522,nm0050198,1,0.6811165555555555,Alison Balian,writer,-0.17,-0.4440442984125082,-0.2145772054060451,-0.1804368827292164,1,9000000.0
523,523,nm0050332,1,8.673106733333332,Alan Ball,writer,0.94,-0.4440442984125082,0.8248332118209366,1.5593475252834863,6,15000000.0
524,524,nm0050722,1,0.3797048484848485,Matthew Ballen,writer,-0.42,-0.4440442984125082,-0.2537777626182629,-0.5722802178672125,1,9900000.0
525,525,nm0051748,1,1.176848,Helen Bandis,writer,0.07,-0.4440442984125082,-0.1501040997038797,0.1957327190032599,1,250000.0
526,526,nm0052209,1,0.7923584666666666,Lynne Reid Banks,writer,-0.1,-0.4440442984125082,-0.200109469752086,-0.0707207488905775,1,45000000.0
527,527,nm0052442,1,0.116381,Steve Bannon,writer,-0.92,-0.4440442984125082,-0.2880247455513119,-1.355966888143205,1,1000000.0
528,528,nm0052581,1,0.4019594666666666,John Banville,writer,-0.4,-0.4440442984125082,-0.2508834044602775,-0.5409327510561729,1,7500000.0
529,529,nm0052964,1,0.20338404,Steve Barancik,writer,-0.7,-0.4440442984125082,-0.2767094330828523,-1.011144753221768,1,50000000.0
530,530,nm0053190,2,0.2472598,Randy Barbato,writer,-0.6,0.0873272594719005,-0.2710031044971943,-0.8544074191665698,1,3500000.0
531,531,nm0053267,1,1.79209505,Bob Barbash,writer,0.25,-0.4440442984125082,-0.0700872104544005,0.4778599203026171,1,20000000.0
532,532,nm0053484,4,1.7639942275277094,Joseph Barbera,writer,0.25,1.1500703752407182,-0.0737419055879807,0.4778599203026171,3,61750000.0
533,533,nm0054697,1,2.54881742,Ike Barinholtz,writer,0.41,-0.4440442984125082,0.0283294663470459,0.7286396547909345,1,50000000.0
534,534,nm0054713,1,0.0853048,Leora Barish,writer,-1.05,-0.4440442984125082,-0.2920664079269295,-1.5597254224149628,1,70000000.0
535,535,nm0055937,1,0.6626578529411765,Kevin Barnett,writer,-0.18,-0.4440442984125082,-0.2169778800013704,-0.1961106161347362,1,68000000.0
536,536,nm0056187,4,2.420802322039072,Sacha Baron Cohen,writer,0.38,1.1500703752407182,0.0116802684097282,0.6816184545743751,3,40000000.0
537,537,nm0056725,1,0.6609389090909091,Christophe Barratier,writer,-0.18,-0.4440442984125082,-0.2172014398537792,-0.1961106161347362,1,5500000.0
538,538,nm0057027,1,0.1438093333333333,Luiz Carlos Barreto,writer,-0.85,-0.4440442984125082,-0.2844575120137742,-1.246250754304566,1,3750000.0
539,539,nm0057381,3,1.4549298825396824,J.M. Barrie,writer,0.16,0.6186988173563094,-0.1139377382439354,0.3367963196529385,3,80000000.0
540,540,nm0057398,1,2.8611749565217397,Michael Barrie,writer,0.46,-0.4440442984125082,0.0689536000281422,0.807008321818534,1,23000000.0
541,541,nm0057567,1,0.551990275862069,Chuck Barris,writer,-0.26,-0.4440442984125082,-0.231370919770756,-0.3215004833788951,1,29000000.0
542,542,nm0057774,1,0.0445684444444444,Miguel Barros,writer,-1.4,-0.4440442984125082,-0.2973644365008435,-2.1083060916081573,1,4500000.0
543,543,nm0057970,1,0.1614957111111111,Dave Barry,writer,-0.8,-0.4440442984125082,-0.2821572832977342,-1.1678820872769669,1,45000000.0
544,544,nm0058164,1,0.755214975,Simon Barry,writer,-0.12,-0.4440442984125082,-0.2049402229576976,-0.1020682157016171,1,40000000.0
545,545,nm0058286,1,0.0231136666666666,Odile Barski,writer,-1.7,-0.4440442984125082,-0.3001547702006419,-2.5785180937737526,1,9000000.0
546,546,nm0058302,2,4.684736757575758,Peter Barsocchini,writer,0.67,0.0873272594719005,0.3061196988733462,1.1361567233344507,1,8500000.0
547,547,nm0058799,1,1.3728902,Craig Bartlett,writer,0.14,-0.4440442984125082,-0.1246075337217685,0.3054488528418987,1,10000000.0
548,548,nm0059158,2,1.0134437727272727,Hollis Barton,writer,0.0,0.0873272594719005,-0.1713558845870068,0.0860165851646209,1,14600000.0
549,549,nm0059493,1,0.7838896111111111,Hal Barwood,writer,-0.11,-0.4440442984125082,-0.2012108996200695,-0.0863944822960973,1,18000000.0
550,550,nm0059721,1,1.583215125,Leila Basen,writer,0.2,-0.4440442984125082,-0.097253406253575,0.3994912532750178,1,8000000.0
551,551,nm0060076,1,4.3459795,Kim Bass,writer,0.64,-0.4440442984125082,0.2620621093864943,1.089135523117891,1,8000000.0
552,552,nm0060103,9,2.028309334555092,Ron Bass,writer,0.31,3.806928164662762,-0.0393660030201028,0.5719023207357361,0,38000000.0
553,553,nm0060106,1,0.2777892592592592,Seth Bass,writer,-0.55,-0.4440442984125082,-0.2670325493187589,-0.7760387521389707,1,27000000.0
554,554,nm0060760,2,1.065469055,Janet Scott Batchler,writer,0.03,0.0873272594719005,-0.164589657508324,0.1330377853811805,1,90000000.0
555,555,nm0060761,2,1.065469055,Lee Batchler,writer,0.03,0.0873272594719005,-0.164589657508324,0.1330377853811805,1,90000000.0
556,556,nm0060889,1,1.4642455714285714,Dan Bates,writer,0.16,-0.4440442984125082,-0.1127261721809939,0.3367963196529385,1,7000000.0
557,557,nm0061337,1,0.3557745043478261,Joe Batteer,writer,-0.44,-0.4440442984125082,-0.2568900598596947,-0.6036276846782522,1,115000000.0
558,558,nm0061808,1,0.9413245,Fred Bauer,writer,-0.03,-0.4440442984125082,-0.1807354661040107,0.0389953849480614,1,20000000.0
559,559,nm0061829,3,1.019021362962963,Hans Bauer,writer,0.01,0.6186988173563094,-0.1706304826201575,0.1016903185701407,3,48333333.333333336
560,560,nm0061982,1,7.55442,Brian Baugh,writer,0.88,-0.4440442984125082,0.6793407101567761,1.4653051248503672,6,500000.0
561,561,nm0062126,1,0.1208906714285714,Roger S. Baum,writer,-0.92,-0.4440442984125082,-0.2874382333863994,-1.355966888143205,1,70000000.0
562,562,nm0062149,1,10.047674,Beau Bauman,writer,1.0,-0.4440442984125082,1.003604644764542,1.6533899257166054,6,1000000.0
563,563,nm0063165,5,2.090601079752568,Peter Baynham,writer,0.32,1.6814419331251271,-0.031264555517635,0.587576054141256,3,52600000.0
564,564,nm0063511,1,0.755214975,Wayne Beach,writer,-0.12,-0.4440442984125082,-0.2049402229576976,-0.1020682157016171,1,40000000.0
565,565,nm0063583,1,3.6818537142857135,John Beaird,writer,0.57,-0.4440442984125082,0.1756882219485564,0.979419389279252,1,14000000.0
566,566,nm0063769,1,0.45649656,Charlie Bean,writer,-0.34,-0.4440442984125082,-0.2437904999802936,-0.4468903506230539,1,25000000.0
567,567,nm0063785,1,0.0853048,Henry Bean,writer,-1.05,-0.4440442984125082,-0.2920664079269295,-1.5597254224149628,1,70000000.0
568,568,nm0064181,11,1.1503145731940008,Stuart Beattie,writer,0.06,4.86967128043158,-0.1535549448142217,0.18005898559774,0,159636363.63636363
569,569,nm0064479,7,4.099874867235305,Simon Beaufoy,writer,0.61,2.7441850488939448,0.2300545976987643,1.0421143229013314,0,37071428.571428575
570,570,nm0064556,3,4.132998372709552,Phil Beauman,writer,0.62,0.6186988173563094,0.2343625254963658,1.0577880563068514,3,26333333.333333332
571,571,nm0064741,1,0.0168886666666666,Xavier Beauvois,writer,-1.7,-0.4440442984125082,-0.3009643720273846,-2.5785180937737526,1,10500000.0
572,572,nm0064842,1,0.8872016875,Neena Beber,writer,-0.05,-0.4440442984125082,-0.1877744906611911,0.0076479181370217,1,16000000.0
573,573,nm0065475,1,0.3304267333333333,Jurek Becker,writer,-0.48,-0.4440442984125082,-0.2601867027058291,-0.6663226183003316,1,15000000.0
574,574,nm0065847,2,0.400900634057971,Michael Frost Beckner,writer,-0.4,0.0873272594719005,-0.2510211125428822,-0.5409327510561729,1,91000000.0
575,575,nm0066243,2,1.9561333614035088,Dick Beebe,writer,0.29,0.0873272594719005,-0.0487529587968816,0.5405548539246964,1,17000000.0
576,576,nm0066464,2,0.2593418,Erica Beeney,writer,-0.59,0.0873272594719005,-0.2694317616424627,-0.8387336857610499,1,13000000.0
577,577,nm0066764,3,0.7309597688888889,Michael Begler,writer,-0.14,0.6186988173563094,-0.2080947706164244,-0.1334156825126569,3,40000000.0
578,578,nm0066851,2,2.315771745614035,Jackie Filgo,writer,0.37,0.0873272594719005,-0.0019796426806396,0.6659447211688552,1,17000000.0
579,579,nm0066939,1,1.1000524,Marc Behm,writer,0.04,-0.4440442984125082,-0.1600918680646501,0.1487115187867003,1,15000000.0
580,580,nm0067248,2,1.437986166666667,Larry Beinhart,writer,0.16,0.0873272594719005,-0.1161413789383292,0.3367963196529385,1,10250000.0
581,581,nm0067789,1,1.16900694,Jordan Belfort,writer,0.07,-0.4440442984125082,-0.1511238806676706,0.1957327190032599,1,100000000.0
582,582,nm0068109,1,0.2575296363636363,Christine Bell,writer,-0.59,-0.4440442984125082,-0.2696674453356927,-0.8387336857610499,1,11000000.0
583,583,nm0068183,2,0.8167973,Elisa Bell,writer,-0.09,0.0873272594719005,-0.1969310401761623,-0.0550470154850576,1,20000000.0
584,584,nm0068587,2,27.208134,William Brent Bell,writer,1.43,0.0873272594719005,3.2354343256872173,2.3273604621539588,4,10500000.0
585,585,nm0068662,1,1.713742375,John Bellairs,writer,0.23,-0.4440442984125082,-0.0802774865684842,0.4465124534915774,1,40000000.0
586,586,nm0069282,1,0.36875,Peter Bellwood,writer,-0.43,-0.4440442984125082,-0.2552025120712785,-0.5879539512727324,1,16000000.0
587,587,nm0069547,1,0.7584376,Jerry Belson,writer,-0.12,-0.4440442984125082,-0.2045210995702427,-0.1020682157016171,1,5000000.0
588,588,nm0070152,1,0.1860770909090909,Tonino Benacquista,writer,-0.72,-0.4440442984125082,-0.2789603146249152,-1.042492220032808,1,5500000.0
589,589,nm0070159,1,44.0554,Jafar Panahi,writer,1.64,-0.4440442984125082,5.426531085401084,2.6565088636698757,4,10000.0
590,590,nm0070368,4,1.0679315322676897,Steve Bencich,writer,0.03,1.1500703752407182,-0.1642693962883668,0.1330377853811805,3,91500000.0
591,591,nm0070500,1,2.5501522666666667,Mike Bender,writer,0.41,-0.4440442984125082,0.0285030718570466,0.7286396547909345,1,15000000.0
592,592,nm0070566,4,2.508769833333333,Jessica Bendinger,writer,0.4,1.1500703752407182,0.0231210166567701,0.7129659213854148,3,18000000.0
593,593,nm0070660,1,0.9253806896551724,Barbara Benedek,writer,-0.03,-0.4440442984125082,-0.1828090625667272,0.0389953849480614,1,58000000.0
594,594,nm0070676,1,0.6037812,Tom Benedek,writer,-0.22,-0.4440442984125082,-0.2246351724951323,-0.2588055497568156,1,25000000.0
595,595,nm0071312,1,0.6922462857142857,Jeff Benjamin,writer,-0.16,-0.4440442984125082,-0.2131297114514009,-0.1647631493236965,1,7000000.0
596,596,nm0071790,4,4.300608102777778,Harve Bennett,writer,0.63,1.1500703752407182,0.2561612634309961,1.0734617897123713,3,21000000.0
597,597,nm0071970,1,0.4979872619047619,Parker Bennett,writer,-0.3,-0.4440442984125082,-0.2383943637465701,-0.3841954170009744,1,42000000.0
598,598,nm0072032,2,0.4782315731707317,Ronan Bennett,writer,-0.32,0.0873272594719005,-0.2409637198409684,-0.4155428838120141,1,54250000.0
599,599,nm0072306,1,0.0244465,Jean-Louis Benoît,writer,-1.7,-0.4440442984125082,-0.2999814265377649,-2.5785180937737526,1,10000000.0
600,600,nm0072600,1,0.918258275,Ned Benson,writer,-0.04,-0.4440442984125082,-0.1837353790190398,0.0233216515425415,1,200000000.0
601,601,nm0072861,1,0.1362166470588235,Robert Bentley,writer,-0.85,-0.4440442984125082,-0.2854449903555777,-1.246250754304566,1,17000000.0
602,602,nm0073053,1,0.1773836,Leonardo Benvenuti,writer,-0.74,-0.4440442984125082,-0.2800909597848783,-1.0738396868438476,1,30000000.0
603,603,nm0073504,1,2.6525396333333333,Dan Berendsen,writer,0.42,-0.4440442984125082,0.0418192162889663,0.7443133881964544,1,30000000.0
604,604,nm0073509,1,0.717293,John Berendt,writer,-0.14,-0.4440442984125082,-0.2098722229952379,-0.1334156825126569,1,35000000.0
605,605,nm0073571,1,0.2267577,Stephen Beresford,writer,-0.64,-0.4440442984125082,-0.2736695362421036,-0.9171023527886492,1,20000000.0
606,606,nm0073688,4,1.1753379337050105,Alec Berg,writer,0.07,1.1500703752407182,-0.1503004936686871,0.1957327190032599,3,68500000.0
607,607,nm0073766,1,2.0384136,Gretchen J. Berg,writer,0.31,-0.4440442984125082,-0.0380518774358313,0.5719023207357361,1,10000000.0
608,608,nm0073850,4,1.801513302816336,Michael Berg,writer,0.26,1.1500703752407182,-0.0688623052841468,0.4935336537081369,3,88750000.0
609,609,nm0074165,1,4.0826341,Elizabeth Berger,writer,0.61,-0.4440442984125082,0.2278123235384194,1.0421143229013314,1,10000000.0
610,610,nm0074184,10,1.464857481892908,Glenn Berger,writer,0.16,4.338299722547171,-0.112646589236459,0.3367963196529385,0,103900000.0
611,611,nm0074350,1,0.0028202857142857,Roger H. Berger,writer,0.0,-0.4440442984125082,-0.302794056672904,0.0860165851646209,1,3500000.0
612,612,nm0074488,2,3.3023699226190475,Paul Mayeda Berges,writer,0.52,0.0873272594719005,0.1263338812332874,0.901050722251653,1,10300000.0
613,613,nm0074880,1,1.176848,Yael Bergman,writer,0.07,-0.4440442984125082,-0.1501040997038797,0.1957327190032599,1,250000.0
614,614,nm0074980,1,3.809103289473684,Erik Bergquist,writer,0.58,-0.4440442984125082,0.1922378586593038,0.995093122684772,1,38000000.0
615,615,nm0075015,1,5.2021728,Eric Bergren,writer,0.72,-0.4440442984125082,0.3734156290209989,1.2145253903620497,1,5000000.0
616,616,nm0075276,2,1.7019855499999998,Michael Berk,writer,0.23,0.0873272594719005,-0.0818065382948606,0.4465124534915774,1,39000000.0
617,617,nm0075483,1,8.206606060606061,Myles Berkowitz,writer,0.91,-0.4440442984125082,0.7641617585170556,1.512326325066927,6,66000.0
618,618,nm0075528,3,0.9624638044444443,Greg Berlanti,writer,-0.02,0.6186988173563094,-0.1779861617675785,0.0546691183535812,3,117000000.0
619,619,nm0075666,1,1.762472933333333,Joe Berlinger,writer,0.25,-0.4440442984125082,-0.0739397598142907,0.4778599203026171,1,15000000.0
620,620,nm0075696,4,1.9628986949224023,Andrea Berloff,writer,0.29,1.1500703752407182,-0.0478730830739227,0.5405548539246964,3,40250000.0
621,621,nm0075727,2,0.3236061925925926,Barry Berman,writer,-0.49,0.0873272594719005,-0.2610737584878494,-0.6819963517058515,1,32750000.0
622,622,nm0075834,4,1.4288848252111257,Rick Berman,writer,0.16,1.1500703752407182,-0.1173250677203716,0.3367963196529385,3,53500000.0
623,623,nm0075849,2,1.5351315714285714,Shari Springer Berman,writer,0.19,0.0873272594719005,-0.1035069858210779,0.383817519869498,1,4500000.0
624,624,nm0076166,1,0.45379838,Carlo Bernard,writer,-0.35,-0.4440442984125082,-0.2441414158769812,-0.4625640840285736,1,200000000.0
625,625,nm0076384,1,1.300893,Sam Bernard,writer,0.11,-0.4440442984125082,-0.1339712388848776,0.2584276526253392,1,3000000.0
626,626,nm0076412,1,1.5449261538461538,Peter Schink,writer,0.19,-0.4440442984125082,-0.1022331365331332,0.383817519869498,1,26000000.0
627,627,nm0076602,1,0.2601573285714286,Paul Bernbaum,writer,-0.59,-0.4440442984125082,-0.2693256968358459,-0.8387336857610499,1,70000000.0
628,628,nm0076791,3,0.3408243322580644,Kevin Bernhardt,writer,-0.47,0.6186988173563094,-0.2588344271904558,-0.6506488848948118,3,24833333.333333332
629,629,nm0076814,1,1.298731794871795,Emmanuèle Bernheim,writer,0.11,-0.4440442984125082,-0.1342523176992969,0.2584276526253392,1,7800000.0
630,630,nm0077000,1,1.334190552631579,Armyan Bernstein,writer,0.12,-0.4440442984125082,-0.1296406751199643,0.2741013860308591,1,38000000.0
631,631,nm0077012,1,8.305882352941177,Carl Bernstein,writer,0.92,-0.4440442984125082,0.7770732874530787,1.528000058472447,6,8500000.0
632,632,nm0077062,2,4.815483716666667,Jack Bernstein,writer,0.68,0.0873272594719005,0.323124193157851,1.1518304567399704,1,21000000.0
633,633,nm0077080,5,1.8011469981792718,Jonathan Bernstein,writer,0.26,1.6814419331251271,-0.0689099455898996,0.4935336537081369,3,17300000.0
634,634,nm0077094,1,2.058466551724138,Marcos Bernstein,writer,0.31,-0.4440442984125082,-0.0354438603519046,0.5719023207357361,1,2900000.0
635,635,nm0077171,3,1.298215491111111,Eric Bernt,writer,0.11,0.6186988173563094,-0.1343194663688236,0.2584276526253392,3,23333333.333333332
636,636,nm0077626,1,1.02542728,Matthew Berry,writer,0.01,-0.4440442984125082,-0.1697973513534673,0.1016903185701407,1,25000000.0
637,637,nm0077686,1,0.0169466,Tom Berry,writer,-1.7,-0.4440442984125082,-0.3009568374197547,-2.5785180937737526,1,5000000.0
638,638,nm0077768,1,0.2106926538461538,Will Berson,writer,-0.68,-0.4440442984125082,-0.2757589002120406,-0.9797972864107286,1,26000000.0
639,639,nm0078203,2,1.452685164285714,Christopher Bertolini,writer,0.16,0.0873272594719005,-0.1142296784847282,0.3367963196529385,1,65000000.0
640,640,nm0078704,2,0.5936930236111111,Éric Besnard,writer,-0.23,0.0873272594719005,-0.2259472055927943,-0.2744792831623355,1,42500000.0
641,641,nm0078811,1,0.0231136666666666,Jean-Marie Besset,writer,-1.7,-0.4440442984125082,-0.3001547702006419,-2.5785180937737526,1,9000000.0
642,642,nm0078897,1,0.4319289,Ben Best,writer,-0.37,-0.4440442984125082,-0.2469856843039549,-0.4939115508396133,1,50000000.0
643,643,nm0080120,2,2.248082225,Thomas Bezucha,writer,0.35,0.0873272594719005,-0.0107831060606324,0.6345972543578154,1,19000000.0
644,644,nm0080135,1,1.7707317073170732,A.I. Bezzerides,writer,0.25,-0.4440442984125082,-0.0728656524241075,0.4778599203026171,1,410000.0
645,645,nm0080157,1,0.3312542391304348,Devika Bhagat,writer,-0.48,-0.4440442984125082,-0.2600790801829419,-0.6663226183003316,1,9200000.0
646,646,nm0080327,2,0.1631267565217391,Robin Bhatt,writer,-0.8,0.0873272594719005,-0.2819451552103536,-1.1678820872769669,1,9600000.0
647,647,nm0080432,1,0.1430721,Sachin Bhowmick,writer,-0.85,-0.4440442984125082,-0.2845533940143208,-1.246250754304566,1,10000000.0
648,648,nm0080588,1,1.29870816,Bruno Bianchi,writer,0.11,-0.4440442984125082,-0.1342553915684343,0.2584276526253392,1,75000000.0
649,649,nm0081060,1,0.989140880952381,Grace Cary Bickley,writer,-0.0,-0.4440442984125082,-0.1745166340771402,0.0860165851646209,1,42000000.0
650,650,nm0081081,3,1.5105098990964592,Jenny Bicks,writer,0.18,0.6186988173563094,-0.1067091948006018,0.3681437864639781,3,79666666.66666667
651,651,nm0081179,4,0.0945354551282051,Thomas Bidegain,writer,-1.05,1.1500703752407182,-0.2908659010588449,-1.5597254224149628,3,19875000.0
652,652,nm0081189,3,0.8725850749709639,Ann Biderman,writer,-0.06,0.6186988173563094,-0.1896754763968211,-0.0080258152684981,3,52500000.0
653,653,nm0081279,1,0.0680265,Rick Bieber,writer,-1.15,-0.4440442984125082,-0.2943135634679747,-1.716462756470161,1,6000000.0
654,654,nm0081334,1,0.52291655,Kevin Biegel,writer,-0.28,-0.4440442984125082,-0.2351521473319038,-0.3528479501899348,1,20000000.0
655,655,nm0081433,1,0.8152593333333333,Fabián Bielinsky,writer,-0.09,-0.4440442984125082,-0.1971310627661707,-0.0550470154850576,1,1500000.0
656,656,nm0081493,1,5.7703035,Andy Bienen,writer,0.76,-0.4440442984125082,0.4473047298320131,1.277220323984129,6,2000000.0
657,657,nm0082008,1,2.007272,André Bijelic,writer,0.3,-0.4440442984125082,-0.0421020455077491,0.5562285873302163,1,250000.0
658,658,nm0082450,1,1.7050109538461538,Paul Feig,writer,0.23,-0.4440442984125082,-0.0814130648040204,0.4465124534915774,1,65000000.0
659,659,nm0082802,2,1.2732993833333333,Mike Binder,writer,0.1,0.0873272594719005,-0.1375599685972903,0.2427539192198194,1,16000000.0
660,660,nm0082835,1,0.0086886666666666,S.R. Bindler,writer,-2.0,-0.4440442984125082,-0.3020308354778729,-3.048730095939348,1,6000000.0
661,661,nm0082839,1,0.70926305,Scott Bindley,writer,-0.15,-0.4440442984125082,-0.2109165703347803,-0.1490894159181767,1,40000000.0
662,662,nm0082893,1,1.1155827166666668,Steve Bing,writer,0.05,-0.4440442984125082,-0.1580720491500758,0.1643852521922202,1,60000000.0
663,663,nm0083348,5,1.6553780407058825,Brad Bird,writer,0.22,1.6814419331251271,-0.0878681486827227,0.4308387200860575,3,132400000.0
664,664,nm0083349,4,2.119241952272727,Brian Bird,writer,0.33,1.1500703752407182,-0.027539623355093,0.6032497875467758,3,3050000.0
665,665,nm0083547,3,1.1059040261904762,David Birke,writer,0.05,0.6186988173563094,-0.159330825935618,0.1643852521922202,3,7700000.0
666,666,nm0084131,1,1.7574288333333334,Mark Bishop,writer,0.25,-0.4440442984125082,-0.0745957778985112,0.4778599203026171,1,12000000.0
667,667,nm0084312,1,1.0205616,Robin Bissell,writer,0.01,-0.4440442984125082,-0.1704301647536834,0.1016903185701407,1,10000000.0
668,668,nm0084334,2,1.2059326833333333,Buzz Bissinger,writer,0.08,0.0873272594719005,-0.1463214470521693,0.2114064524087797,1,18000000.0
669,669,nm0085109,1,1.3922748571428571,Aaron Blabey,writer,0.14,-0.4440442984125082,-0.1220864327043169,0.3054488528418987,1,70000000.0
670,670,nm0085257,2,1.3289757607142856,Dustin Lance Black,writer,0.12,0.0873272594719005,-0.1303188928006589,0.2741013860308591,1,27500000.0
671,671,nm0085438,1,0.6003262,Michael Ian Black,writer,-0.22,-0.4440442984125082,-0.2250845177660392,-0.2588055497568156,1,10000000.0
672,672,nm0085627,1,0.0258226666666666,Olly Blackburn,writer,-1.52,-0.4440442984125082,-0.2998024470924258,-2.2963908924743954,1,750000.0
673,673,nm0085718,1,0.0721599866666666,Kaja Blackley,writer,-1.15,-0.4440442984125082,-0.2937759765834527,-1.716462756470161,1,75000000.0
674,674,nm0085736,2,0.6559788157142857,Dirk Blackman,writer,-0.18,0.0873272594719005,-0.2178465323290448,-0.1961106161347362,1,42500000.0
675,675,nm0085933,2,1.0300000059523808,Mark Blackwell,writer,0.01,0.0873272594719005,-0.1692026385367218,0.1016903185701407,1,20000000.0
676,676,nm0086194,1,1.15933845,April Blair,writer,0.06,-0.4440442984125082,-0.152381330814794,0.18005898559774,1,20000000.0
677,677,nm0086293,1,33.512323245614034,Lee Blair,writer,1.53,-0.4440442984125082,4.055335230005338,2.484097796209157,4,2280000.0
678,678,nm0086333,1,0.3462,Rikki Beadle Blair,writer,-0.46,-0.4440442984125082,-0.2581352865601212,-0.634975151489292,1,2000000.0
679,679,nm0086658,1,9.69520252631579,Michael Blake,writer,0.99,-0.4440442984125082,0.9577634320786946,1.6377161923110857,6,19000000.0
680,680,nm0086701,1,0.40705525,Richard Blake,writer,-0.39,-0.4440442984125082,-0.2502206646216668,-0.5252590176506531,1,12000000.0
681,681,nm0086826,1,0.1638202,Eric Blakeney,writer,-0.8,-0.4440442984125082,-0.2818549683658969,-1.1678820872769669,1,10000000.0
682,682,nm0087733,1,0.627513875,Vera Blasi,writer,-0.2,-0.4440442984125082,-0.2215485834134473,-0.227458082945776,1,8000000.0
683,683,nm0087861,2,9.976658153846154,William Peter Blatty,writer,1.0,0.0873272594719005,0.9943685710659352,1.6533899257166054,6,45000000.0
684,684,nm0087904,5,2.0121914796248195,Barry W. Blaustein,writer,0.3,1.6814419331251271,-0.0414622351156403,0.5562285873302163,3,41700000.0
685,685,nm0088097,1,3.8854903,Corey Blechman,writer,0.59,-0.4440442984125082,0.2021724872956914,1.0107668560902918,1,20000000.0
686,686,nm0088478,3,0.8988951984848486,Stephan Blinn,writer,-0.05,0.6186988173563094,-0.1862536733351882,0.0076479181370217,3,16400000.0
687,687,nm0088479,1,1.4706292333333333,William Blinn,writer,0.17,-0.4440442984125082,-0.1118959353393228,0.3524700530584583,1,60000000.0
688,688,nm0088546,1,0.8840453,Ricky Blitt,writer,-0.06,-0.4440442984125082,-0.1881849994300116,-0.0080258152684981,1,10000000.0
689,689,nm0088645,1,1.07428275,Robert Bloch,writer,0.03,-0.4440442984125082,-0.1634433790228056,0.1330377853811805,1,20000000.0
690,690,nm0088710,1,0.2419685714285714,Doug Block,writer,-0.62,-0.4440442984125082,-0.2716912632630002,-0.8857548859776094,1,350000.0
691,691,nm0088747,3,0.3662636587301587,Lawrence Block,writer,-0.43,0.6186988173563094,-0.2555258769602695,-0.5879539512727324,3,18666666.666666668
692,692,nm0088955,3,1.758187639058957,Neill Blomkamp,writer,0.25,0.6186988173563094,-0.0744970902677308,0.4778599203026171,3,66333333.333333336
693,693,nm0088971,1,0.5548833333333333,Alan C. Blomquist,writer,-0.26,-0.4440442984125082,-0.2309946587886505,-0.3215004833788951,1,7500000.0
694,694,nm0089141,1,0.7020190818181818,Brian Bloom,writer,-0.15,-0.4440442984125082,-0.2118586956155619,-0.1490894159181767,1,110000000.0
695,695,nm0089169,1,4.5352407368421055,Harold Jack Bloom,writer,0.66,-0.4440442984125082,0.2866767669092149,1.1204829899289308,1,9500000.0
696,696,nm0089237,1,0.69125112,Steve Bloom,writer,-0.16,-0.4440442984125082,-0.2132591392393844,-0.1647631493236965,1,50000000.0
697,697,nm0089637,1,2.033978333333333,Edwin Blum,writer,0.31,-0.4440442984125082,-0.0386287127764617,0.5719023207357361,1,18000000.0
698,698,nm0089676,4,2.888510238642473,Len Blum,writer,0.46,1.1500703752407182,0.0725087316489408,0.807008321818534,3,44825000.0
699,699,nm0089742,3,2.354644037816092,Stuart Blumberg,writer,0.37,0.6186988173563094,0.0030759523035303,0.6659447211688552,3,19333333.333333332
700,700,nm0089755,1,0.6790802,Judy Blume,writer,-0.17,-0.4440442984125082,-0.2148420467197279,-0.1804368827292164,1,30000000.0
701,701,nm0089824,1,1.9032925833333332,John Blumenthal,writer,0.28,-0.4440442984125082,-0.0556252464197114,0.5248811205191767,1,36000000.0
702,702,nm0090066,1,2.39760375,Reggie Rock Bythewood,writer,0.38,-0.4440442984125082,0.0086631428995831,0.6816184545743751,1,2400000.0
703,703,nm0090151,5,2.901274757044818,Jeffrey Boam,writer,0.46,1.6814419331251271,0.0741688404707927,0.807008321818534,3,29300000.0
704,704,nm0090199,3,2.20706102962963,Paul Harris Boardman,writer,0.34,0.6186988173563094,-0.0161181799091493,0.6189235209522957,3,21000000.0
