,Unnamed: 0,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans,kmeans_log,gender,avg_budget
1993,1993,nm0006952,1,0.3255169523809524,Alexia Landeau,actress,-0.48,-0.3539166626473584,-0.2421160333118325,-0.7017058332331387,0,5,0,21000000.0
1994,1994,nm0006958,5,1.0584881990616826,Jonathan Tucker,actor,0.03,0.7722423698975633,-0.1764943802118735,0.0662924940780267,7,9,1,23900000.0
1995,1995,nm0006969,24,1.7210967922501554,Elizabeth Banks,actress,0.24,6.121497774485943,-0.1171721742724559,0.3825270994414479,1,3,0,52327083.333333336
1996,1996,nm0006970,3,4.095291344444444,Patricia Belcher,actress,0.61,0.2091628536251024,0.0953853742008875,0.9397023565103326,7,4,0,7833333.333333333
1997,1997,nm0006987,3,1.010595388328665,Jsu Garcia,actor,0.0,0.2091628536251024,-0.1807821410567037,0.0211161218832523,7,9,1,45666666.666666664
1998,1998,nm0007018,1,0.23100712,Karimah Westbrook,actress,-0.64,-0.3539166626473584,-0.2505773358023784,-0.9426464849386026,0,7,0,25000000.0
1999,1999,nm0007037,1,0.0267807142857142,John Bailey,actor,-1.52,-0.3539166626473584,-0.2688613741058234,-2.267820069318653,0,2,1,1400000.0
2000,2000,nm0007042,3,3.531961722222222,Herbert Lom,actor,0.55,0.2091628536251024,0.0449514435142453,0.8493496121207839,7,4,1,9000000.0
2001,2001,nm0007051,1,0.4365455,James Bulliard,actor,-0.36,-0.3539166626473584,-0.2321758387011386,-0.521000344454041,0,5,1,10000000.0
2002,2002,nm0007082,3,4.384196603174604,John Stockwell,actor,0.64,0.2091628536251024,0.1212505643471558,0.9848787287051072,7,4,1,9000000.0
2003,2003,nm0007092,1,1.4923645,Matthew G. Taylor,actor,0.17,-0.3539166626473584,-0.1376501823836474,0.2771155643203075,0,1,1,40000000.0
2004,2004,nm0007102,2,1.318970321323529,Tabu,actress,0.12,-0.072376904511128,-0.1531738645119533,0.2018216106623501,0,1,0,64250000.0
2005,2005,nm0007106,1,0.037723,Shakti Kapoor,actor,-1.4,-0.3539166626473584,-0.2678817301149913,-2.0871145805395552,0,2,1,2000000.0
2006,2006,nm0007155,4,0.9982127381868132,Lynda Boyd,actress,0.0,0.4907026117613329,-0.1818907383935659,0.0211161218832523,7,9,0,39000000.0
2007,2007,nm0007167,1,0.530376475,John Ashker,actor,-0.28,-0.3539166626473584,-0.2237753131425105,-0.4005300186013091,0,5,1,40000000.0
2008,2008,nm0007178,1,2.7048756666666667,Walter Lassally,actor,0.43,-0.3539166626473584,-0.029096146302223,0.6686441233416861,0,4,1,3000000.0
2009,2009,nm0007183,5,0.8033411541499025,Ian Richardson,actor,-0.1,0.7722423698975633,-0.1993372556268398,-0.1294717854326625,7,9,1,35700000.0
2010,2010,nm0007197,1,2.9950971111111118,Fabiana Udenio,actress,0.48,-0.3539166626473584,-0.0031131203162145,0.7439380769996434,0,4,0,18000000.0
2011,2011,nm0007210,5,2.2432449136666666,Saul Rubinek,actor,0.35,0.7722423698975633,-0.0704251524137465,0.5481737974889542,7,9,1,23280000.0
2012,2012,nm0007234,1,1.9519230769230769,Wolfgang Preiss,actor,0.29,-0.3539166626473584,-0.0965066946267629,0.4578210530994053,0,1,1,26000000.0
2013,2013,nm0007237,4,0.5840478234405458,Leonor Varela,actress,-0.24,0.4907026117613329,-0.2189702097708272,-0.3402948556749432,7,9,0,28125000.0
2014,2014,nm0007491,1,5.340055545454545,Bonnie Aarons,actress,0.73,-0.3539166626473584,0.2068269688880424,1.1204078452894304,0,4,0,22000000.0
2015,2015,nm0007631,1,0.2900366666666666,Aicha Abadir,actress,-0.54,-0.3539166626473584,-0.2452925221735361,-0.7920585776226878,0,5,0,300000.0
2016,2016,nm0007759,1,0.03588,Franca Abategiovanni,actress,-1.4,-0.3539166626473584,-0.2680467307302418,-2.0871145805395552,0,2,0,13000000.0
2017,2017,nm0007814,3,2.2247791773809524,Hiam Abbass,actress,0.35,0.2091628536251024,-0.0720783579743519,0.5481737974889542,7,9,0,63666666.666666664
2018,2018,nm0007825,1,0.20338404,Rizz Abbasi,actor,-0.7,-0.3539166626473584,-0.2530503825712948,-1.0329992293281514,0,7,1,50000000.0
2019,2019,nm0007958,1,14.875038947368422,Diahnne Abbott,actress,1.17,-0.3539166626473584,1.0604776079107283,1.7829946374794556,6,8,0,1900000.0
2020,2020,nm0008231,3,1.8554511726190477,Rose Abdoo,actress,0.27,0.2091628536251024,-0.1051436580367192,0.4277034716362224,7,9,0,16166666.666666666
2021,2021,nm0008533,1,5.141351894736842,Alistair Abell,actor,0.71,-0.3539166626473584,0.1890373733259504,1.0902902638262475,0,4,1,19000000.0
2022,2022,nm0008640,2,1.8936181714285716,Betty Aberlin,actress,0.28,-0.072376904511128,-0.1017266323797276,0.4427622623678139,0,1,0,22500000.0
2023,2023,nm0008651,1,0.2342351636363636,Donzaleigh Abernathy,actress,-0.64,-0.3539166626473584,-0.2502883346162387,-0.9426464849386026,0,7,0,55000000.0
2024,2024,nm0008787,6,1.0354174652455386,Simon Abkarian,actor,0.02,1.0537821280337938,-0.1785598632688152,0.0512337033464353,7,9,1,13716666.666666666
2025,2025,nm0008894,1,0.334794775,Amir AboulEla,actor,-0.48,-0.3539166626473584,-0.241285405834715,-0.7017058332331387,0,5,1,40000000.0
2026,2026,nm0009002,1,1.425324425,Doug Abrahams,actor,0.16,-0.3539166626473584,-0.1436521648152469,0.262056773588716,0,1,1,40000000.0
2027,2027,nm0009008,1,2.017165555555556,Jacqueline Abrahams,actress,0.31,-0.3539166626473584,-0.0906656479014104,0.4879386345625883,0,1,0,4500000.0
2028,2028,nm0009016,6,2.665307424885744,Jon Abrahams,actor,0.43,1.0537821280337938,-0.0326386228286644,0.6686441233416861,7,9,1,19000000.0
2029,2029,nm0009017,1,1.386662,Jonathan Abrahams,actor,0.14,-0.3539166626473584,-0.1471135451256512,0.2319391921255331,0,1,1,3000000.0
2030,2030,nm0009215,1,2.3749222857142858,Michele Abrams,actress,0.37,-0.3539166626473584,-0.058636304121602,0.5782913789521372,0,1,0,7000000.0
2031,2031,nm0009252,2,0.1330340615384615,Roy Abramsohn,actor,-0.89,-0.072376904511128,-0.2593486949581701,-1.3191162532283895,0,7,1,2825000.0
2032,2032,nm0009424,1,0.121056475,Joe Absolom,actor,-0.92,-0.3539166626473584,-0.2604210276483827,-1.3642926254231642,0,7,1,40000000.0
2033,2033,nm0009530,4,1.1250758394483311,Alon Aboutboul,actor,0.05,0.4907026117613329,-0.1705329034718441,0.0964100755412097,7,9,1,103875000.0
2034,2034,nm0009544,1,0.1438093333333333,João Acaiabe,actor,-0.85,-0.3539166626473584,-0.2583840034358451,-1.2588810903020238,0,7,1,3750000.0
2035,2035,nm0009716,5,2.1168631545119587,Kirk Acevedo,actor,0.33,0.7722423698975633,-0.0817398936058048,0.5180562160257713,7,9,1,61400000.0
2036,2036,nm0009811,2,0.4540336,Mark Acheson,actor,-0.35,-0.072376904511128,-0.2306101592331181,-0.5059415537224495,0,5,1,28000000.0
2037,2037,nm0009919,1,1.5846443777777777,Antony Acker,actor,0.2,-0.3539166626473584,-0.1293885238874068,0.322291936515082,0,1,1,45000000.0
2038,2038,nm0010004,1,2.60440828,Peter Ackerman,actor,0.41,-0.3539166626473584,-0.0380908183654931,0.6385265418785031,0,4,1,75000000.0
2039,2039,nm0010075,1,3.6818537142857135,Jensen Ackles,actor,0.57,-0.3539166626473584,0.0583710153599289,0.8794671935839666,0,4,1,14000000.0
2040,2040,nm0010097,1,0.6211954285714286,David Ackroyd,actor,-0.21,-0.3539166626473584,-0.2156444486738781,-0.2951184834801688,0,5,1,7000000.0
2041,2041,nm0010264,1,1.3869444,Jay Acovone,actor,0.14,-0.3539166626473584,-0.147088262340113,0.2319391921255331,0,1,1,15000000.0
2042,2042,nm0010426,1,2.4779810952380954,Deb Adair,actress,0.39,-0.3539166626473584,-0.0494096264339137,0.6084089604153202,0,4,0,21000000.0
2043,2043,nm0010736,23,1.781885453828307,Amy Adams,actress,0.25,5.839958016349712,-0.1117298701158375,0.3975858901730394,1,3,0,73478260.86956522
2044,2044,nm0010837,2,0.7910488499999999,Christine Adams,actress,-0.1,-0.072376904511128,-0.2004377644426726,-0.1294717854326625,0,5,0,6250000.0
2045,2045,nm0010963,2,2.1256155,Evan Adams,actor,0.33,-0.072376904511128,-0.08095631119104,0.5180562160257713,0,1,1,1100000.0
2046,2046,nm0011023,1,0.1864177142857143,J. Todd Adams,actor,-0.72,-0.3539166626473584,-0.254569348486323,-1.0631168107913345,0,7,1,35000000.0
2047,2047,nm0011025,1,0.825088,J.B. Adams,actor,-0.08,-0.3539166626473584,-0.1973902979789705,-0.0993542039694795,0,1,1,250000.0
2048,2048,nm0011038,12,0.6286734050196205,Jane Adams,actress,-0.2,2.743020676851177,-0.2149749583240245,-0.2800596927485773,4,0,0,21291666.666666668
2049,2049,nm0011094,1,94.0769325,Jonathan Adams,actor,1.97,-0.3539166626473584,8.151286704593556,2.9876978960067744,5,8,1,1200000.0
2050,2050,nm0011105,1,0.10188188,Julie Adams,actress,-1.0,-0.3539166626473584,-0.262137696108599,-1.484762951275896,0,7,0,25000000.0
2051,2051,nm0011128,1,8.007482,Kim Adams,actress,0.9,-0.3539166626473584,0.4456370644579719,1.3764072877264857,6,4,0,4000000.0
2052,2052,nm0011129,1,0.8842728333333333,Kimberly Deauna Adams,actress,-0.06,-0.3539166626473584,-0.1920915818023582,-0.0692366225062965,0,1,0,30000000.0
2053,2053,nm0011134,1,0.03488568,Kristin Adams,actress,-1.52,-0.3539166626473584,-0.2681357504870274,-2.267820069318653,0,2,0,25000000.0
2054,2054,nm0011148,1,0.574841023255814,Lillian Adams,actress,-0.24,-0.3539166626473584,-0.2197944787317436,-0.3402948556749432,0,5,0,43000000.0
2055,2055,nm0011154,2,1.6985287428571427,Lloyd Adams,actor,0.23,-0.072376904511128,-0.1191926528589183,0.3674683087098564,0,1,1,7250000.0
2056,2056,nm0011199,1,2.0603715,Mason Adams,actor,0.31,-0.3539166626473584,-0.086797494121806,0.4879386345625883,0,1,1,10000000.0
2057,2057,nm0011354,1,0.3811846307692307,Shea Adams,actor,-0.42,-0.3539166626473584,-0.2371322019588042,-0.6113530888435899,0,5,1,130000000.0
2058,2058,nm0011374,1,0.1687841346153846,Steve Adams,actor,-0.77,-0.3539166626473584,-0.256148052498625,-1.1384107644492918,0,7,1,10400000.0
2059,2059,nm0011386,1,0.1208906714285714,Tacey Adams,actress,-0.92,-0.3539166626473584,-0.2604358717565197,-1.3642926254231642,0,7,0,70000000.0
2060,2060,nm0011451,2,0.1207946366666666,Will Adamsdale,actor,-0.92,-0.072376904511128,-0.2604444695833237,-1.3642926254231642,0,7,1,26875000.0
2061,2061,nm0011478,1,1.35585155,Christopher Adamson,actor,0.13,-0.3539166626473584,-0.1498719516401079,0.2168804013939416,0,1,1,40000000.0
2062,2062,nm0011571,1,0.0136363157894736,Shulamit Adar,actress,-2.0,-0.3539166626473584,-0.2700381694606672,-2.990642024435044,0,2,0,7600000.0
2063,2063,nm0011625,1,0.7419437007874016,Dawn Addams,actress,-0.13,-0.3539166626473584,-0.204834063863207,-0.1746481576274369,0,5,0,2540000.0
2064,2064,nm0011741,2,4.002454932605906,Wesley Addy,actor,0.6,-0.072376904511128,0.0870738901688718,0.9246435657787412,0,4,1,2105000.0
2065,2065,nm0011744,1,3.0328156,Ade,actor,0.48,-0.3539166626473584,0.0002637510201851,0.7439380769996434,0,4,1,10000000.0
2066,2066,nm0011747,1,2.353709333333333,Dayo Ade,actor,0.37,-0.3539166626473584,-0.0605354632068631,0.5782913789521372,0,1,1,3000000.0
2067,2067,nm0011753,1,0.9372539285714284,Melyssa Ade,actress,-0.03,-0.3539166626473584,-0.1873482756108609,-0.0240602503115221,0,1,0,14000000.0
2068,2068,nm0011882,5,0.6835435540000001,Paul Adelstein,actor,-0.17,0.7722423698975633,-0.2100625284050621,-0.2348833205538029,7,9,1,43000000.0
2069,2069,nm0011948,1,6.707914,Georges Adet,actor,0.83,-0.3539166626473584,0.3292889800522081,1.2709957526053453,0,4,1,3000000.0
2070,2070,nm0012078,3,0.5622815862914863,Scott Adkins,actor,-0.25,0.2091628536251024,-0.2209189034882892,-0.3553536464065347,7,5,1,81666666.66666667
2071,2071,nm0012079,1,0.0259547826086956,Seth Adkins,actor,-1.52,-0.3539166626473584,-0.268935318346118,-2.267820069318653,0,2,1,2300000.0
2072,2072,nm0012081,3,4.787550411904761,Trace Adkins,actor,0.68,0.2091628536251024,0.1573621360259928,1.045113891631473,7,4,1,10666666.666666666
2073,2073,nm0012136,1,0.0026805,Don Adler,actor,0.0,-0.3539166626473584,-0.271019024775824,0.0211161218832523,0,1,1,2000000.0
2074,2074,nm0012178,1,0.2874567,Jerry Adler,actor,-0.54,-0.3539166626473584,-0.2455235021449553,-0.7920585776226878,0,5,1,20000000.0
2075,2075,nm0012376,3,2.9904137407407405,Frank Adonis,actor,0.48,0.2091628536251024,-0.0035324143979058,0.7439380769996434,7,4,1,10666666.666666666
2076,2076,nm0012398,3,0.8442661569047618,Razaaq Adoti,actor,-0.08,0.2091628536251024,-0.1956733106275566,-0.0993542039694795,7,9,1,53333333.333333336
2077,2077,nm0012432,1,1.9703951379310345,Bob Adrian,actor,0.29,-0.3539166626473584,-0.09485292282467,0.4578210530994053,0,1,1,29000000.0
2078,2078,nm0012523,1,1.348653503030303,Scott Adsit,actor,0.13,-0.3539166626473584,-0.1505163803859581,0.2168804013939416,0,1,1,165000000.0
2079,2079,nm0012524,2,10.791476473684211,Frank Adu,actor,1.03,-0.072376904511128,0.6948832939814683,1.572171567237175,6,8,1,2450000.0
2080,2080,nm0012586,3,0.4695723414141414,A.C. Peterson,actor,-0.33,0.2091628536251024,-0.2292190024813268,-0.4758239722592666,7,5,1,22083333.333333332
2081,2081,nm0012683,1,0.28552634,Rab Affleck,actor,-0.54,-0.3539166626473584,-0.2456963239505196,-0.7920585776226878,0,5,1,50000000.0
2082,2082,nm0012708,1,0.8337347166666667,Afifi Alaouie,actress,-0.08,-0.3539166626473584,-0.1966161723306273,-0.0993542039694795,0,1,0,60000000.0
2083,2083,nm0012715,1,0.455922625,Walid Afkir,actor,-0.34,-0.3539166626473584,-0.2304410380789002,-0.4908827629908581,0,5,1,8000000.0
2084,2084,nm0012888,1,0.66757013,Toshiya Agata,actor,-0.17,-0.3539166626473584,-0.2114926015399816,-0.2348833205538029,0,5,1,100000000.0
2085,2085,nm0012948,1,0.6249681818181818,Steve Agee,actor,-0.21,-0.3539166626473584,-0.2153066805746364,-0.2951184834801688,0,5,1,22000000.0
2086,2086,nm0013037,8,1.348411906842387,Shohreh Aghdashloo,actress,0.13,1.616861644306255,-0.1505380100764889,0.2168804013939416,4,0,0,34087884.625
2087,2087,nm0013067,1,5.2293982,Robert Agins,actor,0.72,-0.3539166626473584,0.196920007367704,1.105349054557839,0,4,1,10000000.0
2088,2088,nm0013138,1,0.0015516666666666,Jim Agnew,actor,0.0,-0.3539166626473584,-0.2711200872796304,0.0211161218832523,0,1,1,3000000.0
2089,2089,nm0013207,1,0.09033,Diana Agostini,actress,-1.05,-0.3539166626473584,-0.2631719160257448,-1.5600569049338535,0,7,0,300000.0
2090,2090,nm0013302,1,0.3881917877094972,Janet Agren,actress,-0.41,-0.3539166626473584,-0.2365048632684621,-0.5962942981119984,0,5,0,17900000.0
2091,2091,nm0013741,1,0.6947929896907217,Ramón Agirre,actor,-0.16,-0.3539166626473584,-0.2090553858059359,-0.2198245298222114,0,5,1,9700000.0
2092,2092,nm0013927,1,0.8768982571428572,Tim Ahern,actor,-0.06,-0.3539166626473584,-0.1927518149052556,-0.0692366225062965,0,1,1,35000000.0
2093,2093,nm0013945,1,0.0152535,Hori Ahipene,actor,-1.7,-0.3539166626473584,-0.2698933857440583,-2.5388783024873,0,2,1,20000000.0
2094,2094,nm0014081,1,0.4611404819277108,Dolly Ahluwalia,actress,-0.34,-0.3539166626473584,-0.2299738923364362,-0.4908827629908581,0,5,0,8300000.0
2095,2095,nm0014161,2,0.3917396,Lalita Ahmed,actress,-0.41,-0.072376904511128,-0.2361872337455504,-0.5962942981119984,0,5,0,26250000.0
2096,2096,nm0014227,1,0.0350996470588235,Ahn Sung-ki,actor,-1.4,-0.3539166626473584,-0.2681165943848303,-2.0871145805395552,0,2,1,8500000.0
2097,2097,nm0014261,1,0.4308946636363636,Jouko Ahola,actor,-0.37,-0.3539166626473584,-0.2326817483466512,-0.5360591351856324,0,5,1,110000000.0
2098,2098,nm0014380,1,0.12978952,Terry Ahue,actor,-0.89,-0.3539166626473584,-0.2596391731730653,-1.3191162532283895,0,7,1,50000000.0
2099,2099,nm0014483,1,7.847336666666667,Betsy Aidem,actress,0.89,-0.3539166626473584,0.4312995286307926,1.361348496994894,6,4,0,1200000.0
2100,2100,nm0014582,7,1.3291692563865547,Liam Aiken,actor,0.12,1.3353218861700242,-0.1522607714244336,0.2018216106623501,4,0,1,48000000.0
2101,2101,nm0014713,1,0.022394,Jean Ainslie,actress,-1.7,-0.3539166626473584,-0.2692541090792748,-2.5388783024873,0,2,0,9000000.0
2102,2102,nm0014773,2,0.204127583076923,Holly Aird,actress,-0.7,-0.072376904511128,-0.2529838144404442,-1.0329992293281514,0,7,0,14125000.0
2103,2103,nm0014803,2,3.9571579,Andrew Airlie,actor,0.6,-0.072376904511128,0.0830185248682777,0.9246435657787412,0,4,1,6500000.0
2104,2104,nm0014820,1,1.1107575,Mark Aisbett,actor,0.05,-0.3539166626473584,-0.1718147997378993,0.0964100755412097,0,1,1,14000000.0
2105,2105,nm0014841,1,0.119538475,Martin Aistrope,actor,-0.92,-0.3539166626473584,-0.2605569315734778,-1.3642926254231642,0,7,1,40000000.0
2106,2106,nm0014873,2,0.3496089536807278,Harvey Atkin,actor,-0.46,-0.072376904511128,-0.2399591179363154,-0.6715882517699558,0,5,1,6665000.0
2107,2107,nm0014953,2,1.7908627916666666,Carrie Aizley,actress,0.25,-0.072376904511128,-0.1109261445235203,0.3975858901730394,0,1,0,9000000.0
2108,2108,nm0014994,1,0.8112414,Yemi Goodman Ajibade,actor,-0.09,-0.3539166626473584,-0.1986299602248344,-0.114412994701071,0,5,1,10000000.0
2109,2109,nm0015193,1,0.2344573333333333,Jeremy Akerman,actor,-0.64,-0.3539166626473584,-0.2502684441459783,-0.9426464849386026,0,7,1,3000000.0
2110,2110,nm0015196,9,1.1938027589702298,Malin Akerman,actress,0.08,1.898401402442485,-0.1643799007559555,0.1415864477359842,4,0,0,51822222.222222224
2111,2111,nm0015300,1,0.029812125,Lucy Akhurst,actress,-1.52,-0.3539166626473584,-0.2685899771264778,-2.267820069318653,0,2,0,8000000.0
2112,2112,nm0015355,1,0.0565104081632653,Cem Akin,actor,-1.22,-0.3539166626473584,-0.2661997258253004,-1.8160563473709088,0,7,1,4900000.0
2113,2113,nm0015370,2,1.2090861428571429,Philip Akin,actor,0.08,-0.072376904511128,-0.1630116057236984,0.1415864477359842,0,1,1,13500000.0
2114,2114,nm0015382,10,1.2738206071655511,Adewale Akinnuoye-Agbaje,actor,0.1,2.179941160578716,-0.1572160406456751,0.1717040291991671,4,0,1,69100000.0
2115,2115,nm0015391,1,4.913663888888889,Claude Akins,actor,0.69,-0.3539166626473584,0.1686528583774616,1.0601726823630644,0,4,1,1800000.0
2116,2116,nm0015488,1,0.336472,Ako,actress,-0.47,-0.3539166626473584,-0.2411352467696507,-0.6866470425015473,0,5,0,1000000.0
2117,2117,nm0015677,1,8.846779846153845,Hudhail Al-Amir,actor,0.95,-0.3539166626473584,0.5207779548506898,1.451701241384443,6,4,1,6500000.0
2118,2118,nm0015820,1,0.2,Sheeba Alahani,actress,-0.7,-0.3539166626473584,-0.2533533498431516,-1.0329992293281514,0,7,0,4000000.0
2119,2119,nm0015826,1,1.1528838909090908,Marc Alaimo,actor,0.06,-0.3539166626473584,-0.1680432965266775,0.1114688662728012,0,1,1,55000000.0
2120,2120,nm0015843,1,0.1819042857142857,Véronique Alain,actress,-0.74,-0.3539166626473584,-0.2549734279714965,-1.0932343922545174,0,7,0,1400000.0
2121,2121,nm0016039,1,1.8261245714285717,Mario Alarcón,actor,0.26,-0.3539166626473584,-0.1077692181233354,0.4126446809046309,0,1,1,3500000.0
2122,2122,nm0016085,2,2.0631807066666665,Joe Alaskey,actor,0.31,-0.072376904511128,-0.0865459906880753,0.4879386345625883,0,1,1,27500000.0
2123,2123,nm0016141,6,1.27801738770132,Carlos Alazraqui,actor,0.11,1.0537821280337938,-0.1568403101136767,0.1867628199307586,7,9,1,62000000.0
2124,2124,nm0016166,1,1.951064666666667,Felipe de Alba,actor,0.29,-0.3539166626473584,-0.0965835466183229,0.4578210530994053,0,1,1,3000000.0
2125,2125,nm0016243,1,1.0316788,Carlo Alban,actor,0.01,-0.3539166626473584,-0.1788945795280281,0.0361749126148438,0,1,1,35000000.0
2126,2126,nm0016297,1,2.5243845,Anthony Albano,actor,0.4,-0.3539166626473584,-0.0452552095400282,0.6234677511469117,0,4,1,4000000.0
2127,2127,nm0016301,1,1.142075,Jennifer Albano,actress,0.06,-0.3539166626473584,-0.1690109979103862,0.1114688662728012,0,1,0,6000000.0
2128,2128,nm0016589,1,208.53012,Shari Albert,actress,2.32,-0.3539166626473584,18.398083424548748,3.514755571612476,2,8,0,50000.0
2129,2129,nm0016687,2,3.260423906730769,Ellen Albertini Dow,actress,0.51,-0.072376904511128,0.020641130644002,0.7891144491944179,0,4,0,26500000.0
2130,2130,nm0016776,1,0.1911226666666666,Jack Albertson,actor,-0.72,-0.3539166626473584,-0.2541481222044015,-1.0631168107913345,0,7,1,3000000.0
2131,2131,nm0016852,1,0.0349025588697017,Francesc Albiol,actor,-1.52,-0.3539166626473584,-0.2681342393508985,-2.267820069318653,0,2,1,63700000.0
2132,2132,nm0017006,1,0.1584747647058823,Dan Albright,actor,-0.8,-0.3539166626473584,-0.2570710326277148,-1.1835871366440665,0,7,1,17000000.0
2133,2133,nm0017013,1,119.1691724941725,Hardie Albright,actor,2.08,-0.3539166626473584,10.397751727410114,3.1533445940542806,5,8,1,858000.0
2134,2134,nm0017021,1,0.7419437007874016,John Albright,actor,-0.13,-0.3539166626473584,-0.204834063863207,-0.1746481576274369,0,5,1,2540000.0
2135,2135,nm0017236,1,1.9519230769230769,Marlies van Alcmaer,actress,0.29,-0.3539166626473584,-0.0965066946267629,0.4578210530994053,0,1,0,26000000.0
2136,2136,nm0017343,3,1.5935525851851853,Damián Alcázar,actor,0.2,0.2091628536251024,-0.1285909874234887,0.322291936515082,7,9,1,45600000.0
2137,2137,nm0017373,1,7.758099384615384,Beatrice Alda,actress,0.89,-0.3539166626473584,0.4233102684887734,1.361348496994894,6,4,0,6500000.0
2138,2138,nm0017374,1,7.758099384615384,Elizabeth Alda,actress,0.89,-0.3539166626473584,0.4233102684887734,1.361348496994894,6,4,0,6500000.0
2139,2139,nm0017377,3,2.5930504666666665,Rutanya Alda,actress,0.41,0.2091628536251024,-0.0391076638282712,0.6385265418785031,7,9,0,11666666.666666666
2140,2140,nm0017449,1,0.00750125,Cary Wilmot Alden,actress,-2.0,-0.3539166626473584,-0.270587431332542,-2.990642024435044,0,2,0,4000000.0
2141,2141,nm0017505,1,43.75,Lisa Aldenhoven,actress,1.64,-0.3539166626473584,3.6456031309804913,2.4907578018642558,3,8,0,200000.0
2142,2142,nm0017596,1,3.1041759,John Alderton,actor,0.49,-0.3539166626473584,0.0066525157540202,0.7589968677312349,0,4,1,10000000.0
2143,2143,nm0017651,2,2.735456215384615,Tom Aldredge,actor,0.44,-0.072376904511128,-0.0263583224535206,0.6837029140732775,0,4,1,18250000.0
2144,2144,nm0018099,4,1.4127225309546356,John Ales,actor,0.15,0.4907026117613329,-0.1447803906811212,0.2469979828571245,7,9,1,47250000.0
2145,2145,nm0018161,2,0.8611208166666666,Raquel Alessi,actress,-0.07,-0.072376904511128,-0.1941643419728894,-0.084295413237888,0,1,0,63000000.0
2146,2146,nm0018308,1,0.2961889375,Carol Alexander,actress,-0.52,-0.3539166626473584,-0.2447417199637219,-0.7619409961595048,0,5,0,16000000.0
2147,2147,nm0018416,2,1.1475756969696969,Flex Alexander,actor,0.06,-0.072376904511128,-0.1685185299861831,0.1114688662728012,0,1,1,22000000.0
2148,2148,nm0018451,1,0.8771701515151515,Gina Alexander,actress,-0.06,-0.3539166626473584,-0.192727472670469,-0.0692366225062965,0,1,0,33000000.0
2149,2149,nm0018515,1,0.9210485212121212,John Alexander,actor,-0.04,-0.3539166626473584,-0.1887991178163249,-0.0391190410431135,0,1,1,82500000.0
2150,2150,nm0018554,4,3.094882383333333,Khandi Alexander,actress,0.49,0.4907026117613329,0.0058204832158539,0.7589968677312349,7,9,0,10625000.0
2151,2151,nm0018665,1,0.0822762727272727,Pepper Binkley,actress,-1.1,-0.3539166626473584,-0.2638929523551314,-1.6353508585918108,0,7,0,22000000.0
2152,2152,nm0018681,1,0.1387539772727272,Reese Alexander,actor,-0.85,-0.3539166626473584,-0.2588366007556011,-1.2588810903020238,0,7,1,44000000.0
2153,2153,nm0018685,1,0.1090513333333333,Richard Alexander,actor,-0.96,-0.3539166626473584,-0.2614958273017571,-1.42452778834953,0,7,1,1500000.0
2154,2154,nm0018723,1,1.164146142857143,Sam Alexander,actor,0.06,-0.3539166626473584,-0.1670350065101097,0.1114688662728012,0,1,1,14000000.0
2155,2155,nm0018734,2,1.6148294822222222,Sasha Alexander,actress,0.21,-0.072376904511128,-0.1266861034833194,0.3373507272466734,0,1,0,34000000.0
2156,2156,nm0018755,1,119.1691724941725,Stan Alexander,actor,2.08,-0.3539166626473584,10.397751727410114,3.1533445940542806,5,8,1,858000.0
2157,2157,nm0018777,1,0.949785425,Terry Alexander,actor,-0.02,-0.3539166626473584,-0.1862263523223512,-0.0090014595799306,0,1,1,80000000.0
2158,2158,nm0018795,1,5.123191,Wayne Alexander,actor,0.71,-0.3539166626473584,0.1874114597040959,1.0902902638262475,0,4,1,3000000.0
2159,2159,nm0018829,2,1.709856611111111,Luz Alexandra Ramos,actress,0.23,-0.072376904511128,-0.1181784883275124,0.3674683087098564,0,1,0,2750000.0
2160,2160,nm0018956,1,0.8628647435897436,Ana-Sofia Mastroianna,actress,-0.07,-0.3539166626473584,-0.1940082111995527,-0.084295413237888,0,1,0,78000000.0
2161,2161,nm0018966,1,9.798003333333334,Dennis Alexio,actor,0.99,-0.3539166626473584,0.605939355081462,1.511936404310809,6,4,1,1500000.0
2162,2162,nm0018969,1,0.9223587647058824,Phyllis Alexion,actress,-0.04,-0.3539166626473584,-0.1886818139733523,-0.0391190410431135,0,1,0,17000000.0
2163,2163,nm0018985,1,0.7743302666666667,Jamie Alexis,actress,-0.11,-0.3539166626473584,-0.2019345504090949,-0.1445305761642539,0,5,0,15000000.0
2164,2164,nm0019145,1,2.8781632,Lidia Alfonsi,actress,0.46,-0.3539166626473584,-0.0135820119477811,0.7138204955364605,0,4,0,20000000.0
2165,2165,nm0019171,1,3.980578181818182,Kenny Alfonso,actor,0.6,-0.3539166626473584,0.0851153023557109,0.9246435657787412,0,4,1,13200000.0
2166,2166,nm0019207,2,0.3193500416666667,David Alford,actor,-0.49,-0.072376904511128,-0.2426681462049697,-0.7167646239647303,0,5,1,6600000.0
2167,2167,nm0019336,1,0.28552634,Stéphane Algoud,actor,-0.54,-0.3539166626473584,-0.2456963239505196,-0.7920585776226878,0,5,1,50000000.0
2168,2168,nm0019528,1,0.0025766666666666,Hrant Alianak,actor,0.0,-0.3539166626473584,-0.2710283207952941,0.0211161218832523,0,1,1,1500000.0
