,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans
1205,nm0573732,3,1.0579548395061726,Sean McNamara,director,0.03,0.3236791508007487,-0.14858054099030027,0.12140401394559334,0
1206,nm0573796,1,1.50738695,John McNaughton,director,0.18,-0.5204078941289055,-0.11573044065421971,0.34137861081672505,1
1207,nm0574625,4,2.6487865323076925,James McTeigue,director,0.42,0.7457226732655758,-0.03230273282718156,0.6933379658105359,0
1208,nm0575389,1,0.3275585,Peter Medak,director,-0.48,-0.5204078941289055,-0.2019670091078543,-0.6265096154162545,1
1209,nm0576298,4,1.6692261944444444,Olivier Megaton,director,0.22,0.7457226732655758,-0.10390121151330702,0.4000385033156935,0
1210,nm0576987,2,0.7254624121568627,Fernando Meirelles,director,-0.14,-0.09836437166407844,-0.17288323175133752,-0.12790052917502265,1
1211,nm0577647,2,5.089750047692307,Theodore Melfi,director,0.71,-0.09836437166407844,0.14611330493431665,1.118622186428057,1
1212,nm0577849,1,1.88946925,James Melkonian,director,0.28,-0.5204078941289055,-0.08780310391397397,0.48802834206414625,1
1213,nm0578857,1,0.14357666666666666,Eric Mendelsohn,director,-0.85,-0.5204078941289055,-0.21541469462897833,-1.1691136210317128,1
1214,nm0578899,1,0.026535285714285713,George Mendeluk,director,-1.52,-0.5204078941289055,-0.22396953754737714,-2.1516668203894347,1
1215,nm0579318,1,0.6811165555555555,Linda Mendoza,director,-0.17,-0.5204078941289055,-0.1761245796764818,-0.17189544854924899,1
1216,nm0580351,1,2.0871714545454547,Stephen Merchant,director,0.32,-0.5204078941289055,-0.07335256265459125,0.5466882345631147,1
1217,nm0580618,1,0.0019716,Michael Meredith,director,0.0,-0.5204078941289055,-0.22576495786002812,0.077409094571367,1
1218,nm0580729,2,0.6799506296296296,E. Elias Merhige,director,-0.17,-0.09836437166407844,-0.17620980007519568,-0.17189544854924899,1
1219,nm0582635,1,0.0126247,Alan Metter,director,-2.0,-0.5204078941289055,-0.22498629653227883,-2.855585530377056,1
1220,nm0583292,2,4.70799600925926,Nicholas Meyer,director,0.67,-0.09836437166407844,0.11820996164082091,1.0599622939290887,1
1221,nm0583515,1,3.771249375,Dave Meyers,director,0.58,-0.5204078941289055,0.049740842042111065,0.9279775358064095,1
1222,nm0583600,5,1.6671668214705881,Nancy Meyers,director,0.22,1.1677661957304029,-0.10405173615816664,0.4000385033156935,0
1223,nm0583654,1,1.8013522666666666,Hallie Meyers-Shyer,director,0.26,-0.5204078941289055,-0.09424379134200879,0.458698395814662,1
1224,nm0583675,1,0.27778925925925924,Menno Meyjes,director,-0.55,-0.5204078941289055,-0.2056047655427193,-0.7291644272894494,1
1225,nm0585011,4,1.395522926984127,Roger Michell,director,0.15,0.7457226732655758,-0.12390685772426686,0.2973836914424987,0
1226,nm0585344,1,0.00831125,Jim Mickle,director,-2.0,-0.5204078941289055,-0.2253015772209216,-2.855585530377056,1
1227,nm0586281,1,0.13379633333333332,Takashi Miike,director,-0.89,-0.5204078941289055,-0.21612956329060398,-1.2277735135306813,1
1228,nm0587518,1,0.41679234285714284,John Milius,director,-0.38,-0.5204078941289055,-0.19544468766533368,-0.4798598841688334,1
1229,nm0587955,3,2.0411136371428573,Bennett Miller,director,0.31,0.3236791508007487,-0.07671904201289464,0.5320232614383725,0
1230,nm0588087,4,3.1697244701190477,Christopher Miller,director,0.5,0.7457226732655758,0.005773904614612778,0.8106577508084727,0
1231,nm0588340,3,0.7981190521367522,Frank Miller,director,-0.1,0.3236791508007487,-0.16757257891258218,-0.06924063667605418,0
1232,nm0589168,1,0.8157214,Randall Miller,director,-0.09,-0.5204078941289055,-0.16628597993588037,-0.05457566355131204,1
1233,nm0589182,1,0.47485,Rebecca Miller,director,-0.33,-0.5204078941289055,-0.1912011104533605,-0.4065350185451228,1
1234,nm0589284,2,1.9985075909090908,Sam Miller,director,0.3,-0.09836437166407844,-0.07983322291146251,0.5173582883136304,1
1235,nm0589488,1,46.70704,Vincent Jay Miller,director,1.67,-0.5204078941289055,3.188023570640269,2.5264596064033,6
1236,nm0590122,4,0.7939037902861446,Mike Mills,director,-0.1,0.7457226732655758,-0.16788068278745477,-0.06924063667605418,0
1237,nm0591171,4,8.719500955847954,Steve Miner,director,0.94,0.7457226732655758,0.41142074235100784,1.4559165682971256,0
1238,nm0591450,6,0.804894286739729,Rob Minkoff,director,-0.1,1.5898097181952302,-0.1670773603215836,-0.06924063667605418,5
1239,nm0591994,1,0.23002791428571429,Lexi Alexander,director,-0.64,-0.5204078941289055,-0.209095759928597,-0.8611491854121285,1
1240,nm0592400,1,1.0614896578947368,David Mirkin,director,0.03,-0.5204078941289055,-0.14832217240464987,0.12140401394559334,1
1241,nm0593463,3,0.6558721444444444,John Cameron Mitchell,director,-0.18,0.3236791508007487,-0.1779697558856629,-0.18656042167399106,0
1242,nm0593610,8,1.9203355902826353,Mike Mitchell,director,0.28,2.4338967631248845,-0.08554700704947078,0.48802834206414625,5
1243,nm0594503,2,0.5415937412280702,Hayao Miyazaki,director,-0.27,-0.09836437166407844,-0.18632264595348666,-0.31854517979667013,1
1244,nm0596407,2,0.27283077307692305,Hans Petter Moland,director,-0.57,-0.09836437166407844,-0.20596719351526857,-0.7584943735389336,1
1245,nm0596962,1,4.428571428571428e-05,Dominik Moll,director,0.0,-0.5204078941289055,-0.22590583000998493,0.077409094571367,1
1246,nm0597673,2,0.23566636363636365,Karen Moncrieff,director,-0.62,-0.09836437166407844,-0.20868363177267768,-0.8318192391626442,1
1247,nm0600247,1,0.13718666666666668,Richard Montoya,director,-0.85,-0.5204078941289055,-0.21588175547364497,-1.1691136210317128,1
1248,nm0600546,1,0.040894,Lukas Moodysson,director,-1.4,-0.5204078941289055,-0.22292002374102146,-1.9756871428925291,1
1249,nm0601337,1,3.841064294117647,Jason Moore,director,0.58,-0.5204078941289055,0.05484378650117537,0.9279775358064095,1
1250,nm0601382,4,0.9115381839285714,John Moore,director,-0.04,0.7457226732655758,-0.15928249511038448,0.018749202072398524,0
1251,nm0601619,6,13.279289372089949,Michael Moore,director,1.12,1.5898097181952302,0.744706912803452,1.719886084542484,5
1252,nm0601781,3,1.5240782179509378,Rich Moore,director,0.18,0.3236791508007487,-0.11451043475316772,0.34137861081672505,0
1253,nm0601859,4,2.88076125521978,Scott Moore,director,0.46,0.7457226732655758,-0.015347128754469834,0.7519978583095043,0
1254,nm0602104,1,0.16992563025210083,Jocelyn Moorhouse,director,-0.77,-0.5204078941289055,-0.21348878395788234,-1.051793836033776,1
1255,nm0603466,1,3.220969333333333,Dror Moreh,director,0.51,-0.5204078941289055,0.009519517931935199,0.8253227239332148,1
1256,nm0603628,4,1.9866086618269232,Pierre Morel,director,0.3,0.7457226732655758,-0.08070294495649312,0.5173582883136304,0
1257,nm0604263,1,0.00683775,Bobby Moresco,director,-2.0,-0.5204078941289055,-0.22540927896655796,-2.855585530377056,1
1258,nm0604392,1,124.27788037634409,Larry Morey,director,2.09,-0.5204078941289055,8.85786742473665,3.142388477642469,4
1259,nm0604688,1,0.34430445,Glen Morgan,director,-0.47,-0.5204078941289055,-0.20074300636110232,-0.6118446422915124,1
1260,nm0606439,1,0.08123093333333334,Christopher Morris,director,-1.1,-0.5204078941289055,-0.21997169789533627,-1.5357379491502658,1
1261,nm0607275,1,2.678691,Phil Morrison,director,0.43,-0.5204078941289055,-0.03011694160031532,0.708002938935278,1
1262,nm0608084,1,0.4979872619047619,Rocky Morton,director,-0.3,-0.5204078941289055,-0.18950995097159035,-0.36254009917089647,1
1263,nm0609236,4,1.0009943944628927,Jonathan Mostow,director,0.0,0.7457226732655758,-0.1527439202664351,0.077409094571367,0
1264,nm0609522,1,0.03495266666666667,James Mottern,director,-1.52,-0.5204078941289055,-0.22335429043352736,-2.1516668203894347,1
1265,nm0609549,4,2.471458863647959,Greg Mottola,director,0.39,0.7457226732655758,-0.0452640490567559,0.6493430464363095,0
1266,nm0610219,1,0.17071692307692307,Oren Moverman,director,-0.77,-0.5204078941289055,-0.21343094641560692,-1.051793836033776,1
1267,nm0610831,2,2.134669883164983,Gabriele Muccino,director,0.33,-0.09836437166407844,-0.06988078547284247,0.5613532076878568,1
1268,nm0611683,3,0.7652873583333334,Russell Mulcahy,director,-0.11,0.3236791508007487,-0.16997232830846026,-0.08390560980079628,0
1269,nm0612322,1,0.2961185,Robert Mulligan,director,-0.52,-0.5204078941289055,-0.2042650361745709,-0.685169507915223,1
1270,nm0612812,1,0.0730625,Lance Mungia,director,-1.15,-0.5204078941289055,-0.22056874881431435,-1.6090628147739763,1
1271,nm0612816,1,1.3313422222222222,Cristian Mungiu,director,0.12,-0.5204078941289055,-0.12859798357362448,0.25338877206827237,1
1272,nm0614276,1,0.8337347166666667,Geoff Murphy,director,-0.08,-0.5204078941289055,-0.16496934223672843,-0.03991069042656994,1
1273,nm0614682,2,0.964067875,Ryan Murphy,director,-0.02,-0.09836437166407844,-0.1554429705592266,0.04807914832188276,1
1274,nm0615592,4,4.433871380535714,Andy Muschietti,director,0.65,0.7457226732655758,0.0981735170969169,1.0306323476796044,0
1275,nm0615780,3,1.0114807998412698,John Musker,director,0.0,0.3236791508007487,-0.1519774430593081,0.077409094571367,0
1276,nm0616152,1,0.011762761904761904,Floyd Mutrux,director,-2.0,-0.5204078941289055,-0.22504929771143567,-2.855585530377056,1
1277,nm0617042,2,0.9919625166666667,Mark Mylod,director,-0.0,-0.09836437166407844,-0.1534040824686935,0.077409094571367,1
1278,nm0617130,1,234.23183166666666,Daniel Myrick,director,2.37,-0.5204078941289055,16.894672646034298,3.5530077251352488,2
1279,nm0617523,1,0.8903005571428572,Måns Mårlind,director,-0.05,-0.5204078941289055,-0.1608348055806897,0.004084228947656408,1
1280,nm0618680,1,1.0695832272727273,Jeffrey Nachmanoff,director,0.03,-0.5204078941289055,-0.14773059347662917,0.12140401394559334,1
1281,nm0619110,1,3.6131904705882354,Tatsuya Nagamine,director,0.56,-0.5204078941289055,0.03818792726877124,0.8986475895569255,1
1282,nm0619599,1,1.47380496,Chris Nahon,director,0.17,-0.5204078941289055,-0.1181850310478013,0.32671363769198297,1
1283,nm0619762,7,2.1588268667220247,Mira Nair,director,0.33,2.011853240660057,-0.06811509202295986,0.5613532076878568,5
1284,nm0619836,2,0.8689857166666666,Babak Najafi,director,-0.06,-0.09836437166407844,-0.1623927597898828,-0.0105807441770857,1
1285,nm0620378,1,1.52462498,Hideo Nakata,director,0.18,-0.5204078941289055,-0.11447047056780518,0.34137861081672505,1
1286,nm0622112,1,2.007272,Vincenzo Natali,director,0.3,-0.5204078941289055,-0.07919261065590634,0.5173582883136304,1
1287,nm0622240,1,0.5733417333333334,Mort Nathan,director,-0.24,-0.5204078941289055,-0.184002106984918,-0.27455026042244374,1
1288,nm0622288,1,0.011606875,Jeff Nathanson,director,-2.0,-0.5204078941289055,-0.2250606918694029,-2.855585530377056,1
1289,nm0622695,1,1.78821755,Gregory Nava,director,0.25,-0.5204078941289055,-0.0952038401465143,0.44403342268991985,1
1290,nm0623768,1,0.525,Ronald Neame,director,-0.28,-0.5204078941289055,-0.18753552338606289,-0.33321015292141226,1
1291,nm0624102,1,0.31531105555555555,Hal Needham,director,-0.49,-0.5204078941289055,-0.20286220499943958,-0.6411745885409966,1
1292,nm0624423,1,0.0002597666666666667,Antonio Negret,director,0.0,-0.5204078941289055,-0.2258900799762402,0.077409094571367,1
1293,nm0625379,1,1.79209505,Gary Nelson,director,0.25,-0.5204078941289055,-0.09492042411753232,0.44403342268991985,1
1294,nm0625458,2,1.6468098712121213,Jessie Nelson,director,0.22,-0.09836437166407844,-0.10553967581114883,0.4000385033156935,1
1295,nm0625789,1,0.007785111111111111,Tim Blake Nelson,director,-2.0,-0.5204078941289055,-0.22534003400869254,-2.855585530377056,1
1296,nm0628146,1,0.00025596,Jonathan Newman,director,0.0,-0.5204078941289055,-0.22589035821488632,0.077409094571367,1
1297,nm0629272,4,0.6319176667063492,Andrew Niccol,director,-0.2,0.7457226732655758,-0.17972064768627366,-0.21589036792347532,0
1298,nm0629334,6,0.9113177658485959,McG,director,-0.04,1.5898097181952302,-0.1592986060109499,0.018749202072398524,5
1299,nm0629376,1,0.010787,Eric Nicholas,director,-2.0,-0.5204078941289055,-0.22512061855328724,-2.855585530377056,1
1300,nm0629658,1,0.0116325,Max Nichols,director,-2.0,-0.5204078941289055,-0.22505881887501406,-2.855585530377056,1
1301,nm0630083,1,0.4805400909090909,Dewey Nicks,director,-0.32,-0.5204078941289055,-0.19078520768869228,-0.3918700454203807,1
1302,nm0631473,1,0.4509515125,Neil Nightingale,director,-0.35,-0.5204078941289055,-0.1929479097895115,-0.435864964794607,1
1303,nm0632383,1,1.9262306,Jeff Nimoy,director,0.29,-0.5204078941289055,-0.0851161262641953,0.5026933151888883,1
1304,nm0632893,1,0.90492165,Frank Nissen,director,-0.05,-0.5204078941289055,-0.15976611387805958,0.004084228947656408,1
1305,nm0634240,11,2.2643958497553887,Christopher Nolan,director,0.35,3.700027330519365,-0.060398794935923796,0.5906831539373409,7
1306,nm0635759,2,1.2048114222222222,Stephen Norrington,director,0.08,-0.09836437166407844,-0.1378464315117066,0.1947288795693039,1
1307,nm0637493,1,0.38633339285714285,Cyrus Nowrasteh,director,-0.41,-0.5204078941289055,-0.19767100737028812,-0.5238548035430597,1
1308,nm0637518,9,1.1607303512420186,Phillip Noyce,director,0.06,2.8559402855897114,-0.1410684256033848,0.1653989333198197,7
1309,nm0637615,2,0.08491190856481481,Gaspar Noé,director,-1.1,-0.09836437166407844,-0.21970264634591333,-1.5357379491502658,1
1310,nm0638033,3,1.550779935185185,Victor Nunez,director,0.19,0.3236791508007487,-0.11255874044871121,0.3560435839414672,0
1311,nm0638271,3,0.9768895997474747,Joe Nussbaum,director,-0.01,0.3236791508007487,-0.15450579910529255,0.06274412144662488,0
1312,nm0638354,1,1.1676653333333333,David Nutter,director,0.07,-0.5204078941289055,-0.14056153067485314,0.18006390644456183,1
1313,nm0639033,1,0.14987095238095238,Petter Næss,director,-0.82,-0.5204078941289055,-0.21495462977729016,-1.1251187016574864,1
1314,nm0639321,1,3.55947,Dan O'Bannon,director,0.55,-0.5204078941289055,0.03426136570870392,0.8839826164321833,1
1315,nm0639965,1,1.1672152,Matthew O'Callaghan,director,0.07,-0.5204078941289055,-0.14059443202929434,0.18006390644456183,1
1316,nm0640334,7,1.5008365162720405,Gavin O'Connor,director,0.18,2.011853240660057,-0.11620922799536423,0.34137861081672505,5
1317,nm0640466,1,0.632202575,Pat O'Connor,director,-0.2,-0.5204078941289055,-0.17969982303708978,-0.21589036792347532,1
1318,nm0640740,1,1.392606,Damien O'Donnell,director,0.14,-0.5204078941289055,-0.12412006310471088,0.28271871831775663,1
1319,nm0641373,2,0.9062287285714286,Tommy O'Haver,director,-0.04,-0.09836437166407844,-0.15967057628469228,0.018749202072398524,1
1320,nm0643696,1,3.24106875,Masayuki Ochiai,director,0.51,-0.5204078941289055,0.01098863382014179,0.8253227239332148,1
1321,nm0644022,2,0.623801925,Bob Odenkirk,director,-0.21,-0.09836437166407844,-0.18031384724440572,-0.2305553410482174,1
1322,nm0644203,3,2.33194962,Steve Oedekerk,director,0.37,0.3236791508007487,-0.055461123419356675,0.6200131001868252,0
1323,nm0644695,1,3.6230219,George Ogilvie,director,0.56,-0.5204078941289055,0.03890653066866782,0.8986475895569255,1
1324,nm0649117,2,0.5698640192307692,Niels Arden Oplev,director,-0.24,-0.09836437166407844,-0.1842563016776023,-0.27455026042244374,1
1325,nm0650905,2,4.996189180194805,Kenny Ortega,director,0.7,-0.09836437166407844,0.1392747105992421,1.1039572133033149,1
1326,nm0651184,1,0.9479166111111111,Lisa Ortiz,director,-0.02,-0.5204078941289055,-0.1566235062328382,0.04807914832188276,1
1327,nm0651706,2,2.253523867948718,Mark Osborne,director,0.35,-0.09836437166407844,-0.06119345487423738,0.5906831539373409,1
1328,nm0652860,1,1.9403756666666667,Dominique Othenin-Girard,director,0.29,-0.5204078941289055,-0.08408222848873377,0.5026933151888883,1
1329,nm0653211,1,1.4312538,John Ottman,director,0.16,-0.5204078941289055,-0.12129520017630602,0.31204866456724084,1
1330,nm0654830,2,0.8430393974358974,François Ozon,director,-0.08,-0.09836437166407844,-0.16428924019299912,-0.03991069042656994,1
1331,nm0655683,1,0.0013374345545734173,José Padilha,director,0.0,-0.5204078941289055,-0.2258113105749889,0.077409094571367,1
1332,nm0656739,1,0.0026805,Peter Paige,director,0.0,-0.5204078941289055,-0.22571314261233108,0.077409094571367,1
1333,nm0657734,1,0.137975,Marianna Palka,director,-0.85,-0.5204078941289055,-0.21582413424789448,-1.1691136210317128,1
1334,nm0658823,1,0.0014960666666666666,Jake Paltrow,director,0.0,-0.5204078941289055,-0.22579971576305377,0.077409094571367,1
1335,nm0658837,1,2.61822475,Xavier Palud,director,0.42,-0.5204078941289055,-0.034536568798879314,0.6933379658105359,1
1336,nm0659023,1,0.10755666666666666,Pan Nalin,director,-0.96,-0.5204078941289055,-0.21804748518060466,-1.330428325403876,1
1337,nm0659313,1,3.63134,Piyush Dinker Pandya,director,0.56,-0.5204078941289055,0.03951452109308432,0.8986475895569255,1
1338,nm0659380,2,1.2754427868055556,Danny Pang,director,0.11,-0.09836437166407844,-0.13268381104187113,0.23872379894353024,1
1339,nm0660707,2,0.27404651202549984,Gilles Paquet-Brenner,director,-0.57,-0.09836437166407844,-0.20587833215999213,-0.7584943735389336,1
1340,nm0661751,5,0.7700133792063493,Dean Parisot,director,-0.11,1.1677661957304029,-0.16962689179815307,-0.08390560980079628,0
1341,nm0661791,3,0.33642962037037033,Park Chan-wook,director,-0.47,0.3236791508007487,-0.2013185970619506,-0.6118446422915124,0
1342,nm0661910,3,1.5264647361904762,Nick Park,director,0.18,0.3236791508007487,-0.11433599825476849,0.34137861081672505,0
1343,nm0662086,1,18.11964,Bradley Parker,director,1.26,-0.5204078941289055,1.0985000665991234,1.9251957082888735,1
1344,nm0662529,3,0.3340507622895623,Oliver Parker,director,-0.48,0.3236791508007487,-0.20149247366047396,-0.6265096154162545,0
1345,nm0662530,3,0.9438309779887483,Ol Parker,director,-0.03,0.3236791508007487,-0.15692213522456414,0.03341417519714064,0
1346,nm0664756,3,2.6742153089845826,John Pasquin,director,0.43,0.3236791508007487,-0.03044408088452937,0.708002938935278,0
1347,nm0664896,1,0.3719,Frank Passingham,director,-0.43,-0.5204078941289055,-0.19872597961743402,-0.553184749792544,1
1348,nm0665262,1,0.020966,Vincent Patar,director,-1.7,-0.5204078941289055,-0.22437661036269857,-2.4156363366347926,1
1349,nm0666802,1,0.5354078105263158,Don Paul,director,-0.27,-0.5204078941289055,-0.18677479087032717,-0.31854517979667013,1
1350,nm0666806,2,0.7194589857142857,Don Michael Paul,director,-0.14,-0.09836437166407844,-0.17332203698219262,-0.12790052917502265,1
1351,nm0666871,1,0.22438366666666668,Jarrad Paul,director,-0.66,-0.5204078941289055,-0.20950831189424018,-0.8904791316616127,1
1352,nm0667734,2,1.2130614102564103,Pawel Pawlikowski,director,0.08,-0.09836437166407844,-0.13724341955869604,0.1947288795693039,1
1353,nm0668247,6,2.3477484065359477,Alexander Payne,director,0.37,1.5898097181952302,-0.05430635118395956,0.6200131001868252,5
1354,nm0669704,1,7.123919,Raoul Peck,director,0.85,-0.5204078941289055,0.2947957257573952,1.3239318101744466,1
1355,nm0671210,3,0.8978145135474346,Mark Pellington,director,-0.05,0.3236791508007487,-0.1602855919930355,0.004084228947656408,0
1356,nm0672015,1,0.026780714285714286,Zak Penn,director,-1.52,-0.5204078941289055,-0.2239515985683667,-2.1516668203894347,1
1357,nm0672459,1,0.11458311688311688,David Webb Peoples,director,-0.96,-0.5204078941289055,-0.21753390462143354,-1.330428325403876,1
1358,nm0672769,2,2.063615576923077,Stacy Peralta,director,0.31,-0.09836437166407844,-0.07507431979061185,0.5320232614383725,1
1359,nm0673400,3,1.8935164777777775,Jesse Peretz,director,0.28,0.3236791508007487,-0.08750728206351278,0.48802834206414625,0
1360,nm0674020,1,3.0695308,Osgood Perkins,director,0.49,-0.5204078941289055,-0.0015494976069916834,0.7959927776837306,1
1361,nm0674034,1,0.01682488888888889,Rachel Perkins,director,-1.7,-0.5204078941289055,-0.22467929437731735,-2.4156363366347926,1
1362,nm0675068,1,3.8064522,Frank Perry,director,0.58,-0.5204078941289055,0.05231390325950568,0.9279775358064095,1
1363,nm0677953,8,1.2341796751205738,Donald Petrie,director,0.09,2.4338967631248845,-0.13569983354533927,0.20939385269404603,5
1364,nm0678857,1,0.009286969696969696,Christian Petzold,director,-2.0,-0.5204078941289055,-0.22523025946414155,-2.855585530377056,1
1365,nm0679031,5,1.0080981673274443,Brad Peyton,director,0.0,1.1677661957304029,-0.15222468800439484,0.077409094571367,0
1366,nm0680846,10,3.0495341494897787,Todd Phillips,director,0.48,3.2779838080545387,-0.0030111020636125535,0.7813278045589884,7
1367,nm0680889,1,0.07913620689655172,William Phillips,director,-1.1,-0.5204078941289055,-0.22012480661191045,-1.5357379491502658,1
1368,nm0681264,1,1.57610288,Priit Pärn,director,0.2,-0.5204078941289055,-0.11070782401762293,0.3707085570662093,1
1369,nm0681852,1,0.0021502424242424243,Robbie Pickering,director,0.0,-0.5204078941289055,-0.22575190044507354,0.077409094571367,1
1370,nm0682126,1,0.9849138333333334,Matt Piedmont,director,-0.01,-0.5204078941289055,-0.15391928810115896,0.06274412144662488,1
1371,nm0684336,3,2.0059515972730972,Steve Pink,director,0.3,0.3236791508007487,-0.07928912214462736,0.5173582883136304,0
1372,nm0685759,1,0.40202379,Pitof,director,-0.4,-0.5204078941289055,-0.19652415758269848,-0.5091898304183177,1
1373,nm0686184,1,0.7014778666666667,Mark Piznarski,director,-0.15,-0.5204078941289055,-0.1746363212780349,-0.14256550229976472,1
1374,nm0686233,1,0.1123,Angelo Pizzo,director,-0.96,-0.5204078941289055,-0.21770078325991574,-1.330428325403876,1
1375,nm0687427,2,1.9247726545454547,Gregory Plotkin,director,0.28,-0.09836437166407844,-0.08522269108977869,0.48802834206414625,1
1376,nm0687739,1,0.825088,Bill Plympton,director,-0.08,-0.5204078941289055,-0.165601352063008,-0.03991069042656994,1
1377,nm0688282,1,42.549335,John Pogue,director,1.63,-0.5204078941289055,2.88412666779603,2.4677997139043315,6
1378,nm0688585,2,0.0634210375,Jean-Marie Poiré,director,-1.22,-0.09836437166407844,-0.2212734670645603,-1.7117176266471712,1
1379,nm0689187,4,1.1333321271255061,Michael Polish,director,0.05,0.7457226732655758,-0.1430710293120271,0.15073396019507757,0
1380,nm0689343,1,0.32930825,Jon Poll,director,-0.48,-0.5204078941289055,-0.20183911556905063,-0.6265096154162545,1
1381,nm0689385,1,0.4680182142857143,Jeff Pollack,director,-0.33,-0.5204078941289055,-0.191700462504424,-0.4065350185451228,1
1382,nm0689852,2,2.4502594699999998,John Polson,director,0.39,-0.09836437166407844,-0.046813564972817925,0.6493430464363095,1
1383,nm0690770,2,2.491213,DJ Pooh,director,0.4,-0.09836437166407844,-0.04382017055750016,0.6640080195610516,1
1384,nm0690794,2,0.09547873397435896,Léa Pool,director,-1.0,-0.09836437166407844,-0.21893029104055706,-1.3890882179028445,1
1385,nm0692872,2,6.222175222222222,Ted Post,director,0.79,-0.09836437166407844,0.22888505118434826,1.235941971425994,1
1386,nm0693376,1,0.05876827956989247,Gerald Potterton,director,-1.22,-0.5204078941289055,-0.2216135486058538,-1.7117176266471712,1
1387,nm0693561,1,1.071143057142857,Alan Poul,director,0.03,-0.5204078941289055,-0.14761658166807223,0.12140401394559334,1
1388,nm0696309,1,3.14627252,Michael Pressman,director,0.5,-0.5204078941289055,0.004059743795883184,0.8106577508084727,1
1389,nm0697656,4,2.1750690322510824,Gina Prince-Bythewood,director,0.34,0.7457226732655758,-0.06692791212449085,0.5760181808125989,0
1390,nm0698125,1,2.1800276363636364,Rob Pritts,director,0.34,-0.5204078941289055,-0.0665654755321314,0.5760181808125989,1
1391,nm0699047,1,0.0186135,Danny Provenzano,director,-1.7,-0.5204078941289055,-0.22454856038415058,-2.4156363366347926,1
1392,nm0700301,2,1.5351315714285714,Robert Pulcini,director,0.19,-0.09836437166407844,-0.11370251791253198,0.3560435839414672,1
1393,nm0701245,1,4.930115555555555,Tom Putnam,director,0.69,-0.5204078941289055,0.13444522657198166,1.0892922401785727,1
1394,nm0701592,1,1.132437025,Joe Pytka,director,0.05,-0.5204078941289055,-0.14313645453187085,0.15073396019507757,1
1395,nm0702797,2,1.0085051275,Steven Quale,director,0.0,-0.09836437166407844,-0.15219494228265154,0.077409094571367,1
1396,nm0702863,1,0.66757013,Troy Quane,director,-0.17,-0.5204078941289055,-0.17711472129810799,-0.17189544854924899,1
1397,nm0703689,1,0.612048,Richard Quine,director,-0.21,-0.5204078941289055,-0.18117297058378729,-0.2305553410482174,1
1398,nm0704164,1,2.1522614615384614,Gene Quintano,director,0.33,-0.5204078941289055,-0.06859497366468345,0.5613532076878568,1
1399,nm0705058,1,0.79591,Steve Race,director,-0.1,-0.5204078941289055,-0.16773404397626043,-0.06924063667605418,1
1400,nm0705535,2,0.07705290000000001,Michael Radford,director,-1.1,-0.09836437166407844,-0.22027708064615195,-1.5357379491502658,1
1401,nm0706182,1,1.0313854166666667,Bob Rafelson,director,0.01,-0.5204078941289055,-0.15052256557147783,0.09207406769610911,1
1402,nm0706296,2,0.839471623015873,Stewart Raffill,director,-0.08,-0.09836437166407844,-0.16455001761619106,-0.03991069042656994,1
1403,nm0708903,2,0.14651786904761904,Lynne Ramsay,director,-0.82,-0.09836437166407844,-0.2151997148999669,-1.1251187016574864,1
1404,nm0709056,2,1.413491883908046,Peter Ramsey,director,0.15,-0.09836437166407844,-0.12259346238801273,0.2973836914424987,1
1405,nm0709182,1,0.038589,Jorge Ramírez Suárez,director,-1.4,-0.5204078941289055,-0.22308850187043566,-1.9756871428925291,1
1406,nm0710272,1,0.280351,Kyle Rankin,director,-0.55,-0.5204078941289055,-0.20541752159996698,-0.7291644272894494,1
1407,nm0710919,1,0.037715514285714284,Jean-Paul Rappeneau,director,-1.4,-0.5204078941289055,-0.22315234709352147,-1.9756871428925291,1
1408,nm0711110,1,4.3013092,Jim Rash,director,0.63,-0.5204078941289055,0.08848422069443472,1.0013024014301202,1
1409,nm0711114,1,0.9413245,Steve Rash,director,-0.03,-0.5204078941289055,-0.15710533987660846,0.03341417519714064,1
1410,nm0711807,1,0.005176,George Ratliff,director,-2.0,-0.5204078941289055,-0.22553074036853366,-2.855585530377056,1
1411,nm0711840,9,1.5501029247860183,Brett Ratner,director,0.19,2.8559402855897114,-0.11260822480690885,0.3560435839414672,7
1412,nm0712444,1,0.313899,Rand Ravich,director,-0.51,-0.5204078941289055,-0.20296541561923517,-0.6705045347904809,1
1413,nm0712753,2,0.6895045416666667,Billy Ray,director,-0.16,-0.09836437166407844,-0.175511481104008,-0.15723047542450685,1
1414,nm0713527,3,3.327891777777778,David Raynr,director,0.52,0.3236791508007487,0.017334742848373944,0.839987697057957,0
1415,nm0714853,1,0.0027455555555555558,James Redford,director,0.0,-0.5204078941289055,-0.22570838754148165,0.077409094571367,1
1416,nm0715636,6,2.5332831012179486,Peyton Reed,director,0.4,1.5898097181952302,-0.040745163200682354,0.6640080195610516,5
1417,nm0716257,6,1.4259193498477811,Matt Reeves,director,0.16,1.5898097181952302,-0.12168510828177195,0.31204866456724084,5
1418,nm0716347,4,0.6707231969298245,Nicolas Winding Refn,director,-0.17,0.7457226732655758,-0.17688425586719494,-0.17189544854924899,0
1419,nm0716980,3,1.409204222222222,Kelly Reichardt,director,0.15,0.3236791508007487,-0.12290685814523114,0.2973836914424987,0
