,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans,kmeans_log,gender
12491,nm0926165,5,1.7283346262745098,Mae Whitman,actress,0.24,0.7722423698975633,-0.11652418346013949,0.3825270994414479,7,9,0
12492,nm0926205,1,0.17669057142857142,Nigel Whitmey,actor,-0.74,-0.35391666264735844,-0.25544020283035873,-1.0932343922545174,0,7,1
12493,nm0926209,4,1.468679826830808,Steve Whitmire,actor,0.17,0.4907026117613329,-0.13977063037329643,0.27711556432030754,7,9,1
12494,nm0926235,2,0.8583155133333333,James Whitmore,actor,-0.07,-0.072376904511128,-0.19441549594791072,-0.08429541323788804,0,1,1
12495,nm0926298,1,2.7736665185185183,Grace Lee Whitney,actress,0.44,-0.35391666264735844,-0.022937419834963398,0.6837029140732775,0,4,0
12496,nm0926368,1,2.5436800952380954,Benjamin Whitrow,actor,0.4,-0.35391666264735844,-0.04352770813693021,0.6234677511469117,0,4,1
12497,nm0926405,1,7.004385076923077,Garland Whitt,actor,0.85,-0.35391666264735844,0.35583152486841924,1.3011133340685281,0,4,1
12498,nm0926471,2,1.1455449138095237,Ted Whittall,actor,0.06,-0.072376904511128,-0.16870034250428886,0.11146886627280123,0,1,1
12499,nm0926558,1,0.20512496,Annie Whittle,actress,-0.68,-0.35391666264735844,-0.25289452100260146,-1.0028816478649685,0,7,0
12500,nm0926592,1,4.527013454545455,Margaret Whitton,actress,0.66,-0.35391666264735844,0.1340367110342559,1.0149963101682902,0,4,0
12501,nm0926615,4,1.4739062936403509,Johnny Whitworth,actor,0.17,0.4907026117613329,-0.13930271380294335,0.27711556432030754,7,9,1
12502,nm0926685,1,62.93282,Mal Whyte,actor,1.8,-0.35391666264735844,5.363007961278388,2.7316984535697193,3,8,1
12503,nm0926934,1,0.9554312608695652,Mary Wickliffe,actress,-0.02,-0.35391666264735844,-0.18572089036245895,-0.009001459579930631,0,1,0
12504,nm0927045,1,0.9503328666666667,Connor Widdows,actor,-0.02,-0.35391666264735844,-0.1861773408129569,-0.009001459579930631,0,1,1
12505,nm0927293,1,2.526000193103448,Karl Wiedergott,actor,0.4,-0.35391666264735844,-0.04511055931966754,0.6234677511469117,0,4,1
12506,nm0927357,1,0.6203044,Donald Wiegert,actor,-0.21,-0.35391666264735844,-0.21572422092699342,-0.2951184834801688,0,5,1
12507,nm0927581,1,0.008326944444444444,Carina Wiese,actress,-2.0,-0.35391666264735844,-0.2705135083312712,-2.990642024435044,0,2,0
12508,nm0927706,1,3.0876714,Biff Wiff,actor,0.49,-0.35391666264735844,0.005174896299651601,0.7589968677312349,0,4,1
12509,nm0927812,1,1.1804020289855073,Wiley Wiggins,actor,0.07,-0.35391666264735844,-0.1655796450274067,0.12652765700439272,0,1,1
12510,nm0927835,3,1.1977280541666666,Peter Wight,actor,0.08,0.20916285362510245,-0.16402847583872715,0.1415864477359842,7,9,1
12511,nm0927846,1,2.2949230555555555,Natasha Wightman,actress,0.36,-0.35391666264735844,-0.06579849739113786,0.5632325882205457,0,1,0
12512,nm0927866,1,4.222684,Mary Wigmore,actress,0.63,-0.35391666264735844,0.1067906192063449,0.9698199379735156,0,4,0
12513,nm0928087,1,0.30599892,Carlton Wilborn,actor,-0.51,-0.35391666264735844,-0.2438634491291607,-0.7468822054279133,0,5,1
12514,nm0928111,1,3.5537514,George P. Wilbur,actor,0.55,-0.35391666264735844,0.04690223583081768,0.8493496121207839,0,4,1
12515,nm0928134,3,1.7061455228632478,James Wilby,actor,0.23,0.20916285362510245,-0.11851073566562757,0.3674683087098564,7,9,1
12516,nm0928244,1,3.6947265,Lisa Wilcox,actress,0.57,-0.35391666264735844,0.05952349369028406,0.8794671935839666,0,4,0
12517,nm0928267,1,0.31531105555555555,Ralph Wilcox,actor,-0.49,-0.35391666264735844,-0.24302974967394503,-0.7167646239647303,0,5,1
12518,nm0928279,1,0.4532357777777778,Shannon Wilcox,actress,-0.35,-0.35391666264735844,-0.23068158688234608,-0.5059415537224495,0,5,0
12519,nm0928295,2,7.826554166666666,Henry Wilcoxon,actor,0.89,-0.072376904511128,0.42943890720570144,1.3613484969948941,6,4,1
12520,nm0928544,1,3.6938537777777776,Alan Wilder,actor,0.57,-0.35391666264735844,0.05944536037307873,0.8794671935839666,0,4,1
12521,nm0928560,2,0.7777503499999999,Bates Wilder,actor,-0.11,-0.072376904511128,-0.20162835623969294,-0.14453057616425397,0,5,1
12522,nm0928667,1,48.2876416,Petra Wildgoose,actress,1.68,-0.35391666264735844,4.05185036689266,2.550992964790621,3,8,0
12523,nm0928720,1,0.3333333333333333,Valerie Wildman,actress,-0.48,-0.35391666264735844,-0.2414162461896541,-0.7017058332331387,0,5,0
12524,nm0929057,1,1.1489163333333334,Robert J. Wilke,actor,0.06,-0.35391666264735844,-0.1683985051219253,0.11146886627280123,0,1,1
12525,nm0929093,1,1.137519925,José Wilker,actor,0.06,-0.35391666264735844,-0.16941880592856967,0.11146886627280123,0,1,1
12526,nm0929197,1,2.2072069361702127,Jim Wilkey,actor,0.34,-0.35391666264735844,-0.07365157046002839,0.5331150067573628,0,1,1
12527,nm0929454,1,0.461253175,Michael G. Wilkinson,actor,-0.34,-0.35391666264735844,-0.22996380311979914,-0.4908827629908581,0,5,1
12528,nm0929489,25,2.793401051055369,Tom Wilkinson,actor,0.45,6.4030375326221725,-0.02117062113162059,0.6987617048048691,1,3,1
12529,nm0929609,14,1.9053589571851164,Fred Willard,actor,0.28,3.306100193123638,-0.10067550005560726,0.4427622623678139,4,6,1
12530,nm0929615,1,1.8316728666666666,Jess Willard,actor,0.26,-0.35391666264735844,-0.1072724888081553,0.4126446809046309,0,1,1
12531,nm0929654,1,0.6472311444444444,Alexandre Willaume,actor,-0.19,-0.35391666264735844,-0.2133135158808591,-0.26500090201698584,0,5,1
12532,nm0929683,1,1.8380225,Brandt Wille,actor,0.26,-0.35391666264735844,-0.10670401707369254,0.4126446809046309,0,1,1
12533,nm0929934,4,1.922451625,Clarence Williams III,actor,0.28,0.4907026117613329,-0.09914522294994925,0.4427622623678139,7,9,1
12534,nm0929977,1,0.016437,Alan Williams,actor,-1.7,-0.35391666264735844,-0.269787429027754,-2.5388783024872996,0,2,1
12535,nm0930053,1,1.1156139714285713,Ashley Williams,actress,0.05,-0.35391666264735844,-0.17138000821665106,0.09641007554120976,0,1,0
12536,nm0930061,1,2.260208714285714,Bill Martin Williams,actor,0.35,-0.35391666264735844,-0.06890641256614524,0.5481737974889542,0,1,1
12537,nm0930151,1,1.207902,Branden Williams,actor,0.08,-0.35391666264735844,-0.16311761999389537,0.1415864477359842,0,1,1
12538,nm0930216,1,0.9744900714285715,Carlton Williams,actor,-0.01,-0.35391666264735844,-0.18401458788379474,0.006057331151660851,0,1,1
12539,nm0930226,1,1.707632340425532,Caroline Williams,actress,0.23,-0.35391666264735844,-0.11837762345046637,0.3674683087098564,0,1,0
12540,nm0930261,1,2.67302006,Chris Williams,actor,0.43,-0.35391666264735844,-0.031948123892660885,0.6686441233416861,0,4,1
12541,nm0930282,1,3.8108912,Chris Williams,actor,0.58,-0.35391666264735844,0.06992351917611493,0.8945259843155582,0,4,1
12542,nm0930286,2,75.487669315074,Cindy Williams,actress,1.88,-0.072376904511128,6.487021993488997,2.852168779422451,3,8,0
12543,nm0930306,1,0.93965264,Colleen Williams,actress,-0.03,-0.35391666264735844,-0.18713352310867828,-0.024060250311522112,0,1,0
12544,nm0930326,1,1.6153593,Cynda Williams,actress,0.21,-0.35391666264735844,-0.12663866981033847,0.3373507272466734,0,1,0
12545,nm0930454,4,2.3791320875,Dick Anthony Williams,actor,0.38,0.4907026117613329,-0.058259407819526446,0.5933501696837287,7,9,1
12546,nm0930506,1,1.7044199333333334,Ed Williams,actor,0.23,-0.35391666264735844,-0.11866522472374241,0.3674683087098564,0,1,1
12547,nm0930533,1,0.73115875,Ellis Williams,actor,-0.14,-0.35391666264735844,-0.20579962192906015,-0.18970694835902846,0,5,1
12548,nm0930615,1,1.467974880952381,Gabriel Williams,actor,0.17,-0.35391666264735844,-0.1398337429634531,0.27711556432030754,0,1,1
12549,nm0930637,1,1.56359712,Gary Anthony Williams,actor,0.19,-0.35391666264735844,-0.13127284862027097,0.3072331457834905,0,1,1
12550,nm0930707,2,2.17970454,Gregory Alan Williams,actor,0.34,-0.072376904511128,-0.07611381261355377,0.5331150067573628,0,1,1
12551,nm0930724,1,1.9690253714285715,Hal Williams,actor,0.29,-0.35391666264735844,-0.09497555566007748,0.4578210530994053,0,1,1
12552,nm0930892,3,2.4891997603174607,Jermaine Williams,actor,0.4,0.20916285362510245,-0.0484052386746168,0.6234677511469117,7,9,1
12553,nm0930971,2,3.6507478138888887,Johnny Williams,actor,0.56,-0.072376904511128,0.05558615768038681,0.8644084028523754,0,4,1
12554,nm0931090,3,1.6992536663817663,Kimberly Williams-Paisley,actress,0.23,0.20916285362510245,-0.11912775170451112,0.3674683087098564,7,9,0
12555,nm0931158,1,0.001218,Les Williams,actor,0.0,-0.35391666264735844,-0.2711499598815233,0.021116121883252334,0,1,1
12556,nm0931211,1,1.1975802,Lynn 'Red' Williams,actor,0.08,-0.35391666264735844,-0.16404171296757541,0.1415864477359842,0,1,1
12557,nm0931227,3,3.1202217222222224,Malinda Williams,actress,0.49,0.20916285362510245,0.008089070577062199,0.7589968677312349,7,4,0
12558,nm0931247,4,0.785307720229885,Mark Williams,actor,-0.1,0.4907026117613329,-0.20095175790132797,-0.1294717854326625,7,9,1
12559,nm0931321,1,234.23183166666666,Michael C. Williams,actor,2.37,-0.35391666264735844,20.699113396328556,3.590049525270434,2,8,1
12560,nm0931324,10,1.334028946305794,Michael Kenneth Williams,actor,0.12,2.1799411605787156,-0.15182569175726,0.2018216106623501,4,0,1
12561,nm0931329,18,2.1856873299118447,Michelle Williams,actress,0.34,4.43225922566856,-0.07557818373869284,0.5331150067573628,1,6,0
12562,nm0931354,1,0.0580862,Montel Williams,actor,-1.22,-0.35391666264735844,-0.2660586478966146,-1.8160563473709086,0,7,1
12563,nm0931404,11,1.218113674152398,Olivia Williams,actress,0.09,2.4614809187149462,-0.1622033863976485,0.15664523846757566,4,0,0
12564,nm0931409,2,2.4915607222222222,Oren Williams,actor,0.4,-0.072376904511128,-0.04819386582227357,0.6234677511469117,0,4,1
12565,nm0931437,2,2.4574409444444445,Paul Williams,actor,0.39,-0.072376904511128,-0.05124855075203084,0.6084089604153202,0,4,1
12566,nm0931463,1,9.066666666666666,Peter Williams,actor,0.96,-0.35391666264735844,0.5404640431144365,1.4667600321160346,6,4,1
12567,nm0931493,1,0.6922462857142857,R.J. Williams,actor,-0.16,-0.35391666264735844,-0.20928338782599715,-0.2198245298222114,0,5,1
12568,nm0931508,1,6.008277636363636,Rebecca Williams,actress,0.78,-0.35391666264735844,0.2666517416085826,1.195701798947388,0,4,0
12569,nm0931638,1,2.567903333333333,Samm-Art Williams,actor,0.41,-0.35391666264735844,-0.04135904335718367,0.6385265418785031,0,4,1
12570,nm0931654,2,1.02926871875,Saul Williams,actor,0.01,-0.072376904511128,-0.17911034995073763,0.03617491261484381,0,1,1
12571,nm0931702,1,0.612048,Simon Williams,actor,-0.21,-0.35391666264735844,-0.2164634021965289,-0.2951184834801688,0,5,1
12572,nm0931736,2,4.128390616666667,Steven Williams,actor,0.62,-0.072376904511128,0.09834869502617755,0.9547611472419242,0,4,1
12573,nm0931807,1,0.29040111764705884,Tim Williams,actor,-0.54,-0.35391666264735844,-0.24525989350506439,-0.7920585776226878,0,5,1
12574,nm0931845,1,5.123191,Tonya Williams,actress,0.71,-0.35391666264735844,0.18741145970409592,1.0902902638262475,0,4,0
12575,nm0931898,2,0.5700421965686274,Wade Williams,actor,-0.24,-0.072376904511128,-0.22022410941859447,-0.3402948556749432,0,5,1
12576,nm0931955,1,1.6838009444444444,Zachary Isaiah Williams,actor,0.23,-0.35391666264735844,-0.12051120728071979,0.3674683087098564,0,1,1
12577,nm0932061,1,2.9787092307692307,Jeffrey Williamson,actor,0.47,-0.35391666264735844,-0.004580299013480681,0.728879286268052,0,4,1
12578,nm0932074,1,0.06407733333333333,Kate Williamson,actress,-1.22,-0.35391666264735844,-0.26552227204960016,-1.8160563473709086,0,7,0
12579,nm0932112,11,1.990404692191152,Mykelti Williamson,actor,0.3,2.4614809187149462,-0.09306150190019526,0.4728798438309968,4,0,1
12580,nm0932116,2,0.8921327615740742,Nicol Williamson,actor,-0.05,-0.072376904511128,-0.19138789596646735,-0.054177831774705074,0,1,1
12581,nm0932142,1,0.7309955,Scott Williamson,actor,-0.14,-0.35391666264735844,-0.2058142374203459,-0.18970694835902846,0,5,1
12582,nm0932174,1,1.9282860975609757,Walter Williamson,actor,0.29,-0.35391666264735844,-0.09862287267202034,0.4578210530994053,0,1,1
12583,nm0932194,2,0.7859553602820211,Roger Willie,actor,-0.1,-0.072376904511128,-0.20089377580308418,-0.1294717854326625,0,5,1
12584,nm0932244,2,7.775303166666666,Noble Willingham,actor,0.89,-0.072376904511128,0.42485049346061105,1.3613484969948941,6,4,1
12585,nm0932270,1,17.027020666666665,Austin Willis,actor,1.23,-0.35391666264735844,1.2531408242384412,1.8733473818690045,6,8,1
12586,nm0932302,1,7.360490666666666,Dave Willis,actor,0.87,-0.35391666264735844,0.3877130448911126,1.3312309155317112,0,4,1
12587,nm0932407,1,0.2548131818181818,Michael Willis,actor,-0.6,-0.35391666264735844,-0.24844602009608935,-0.8824113220122366,0,7,1
12588,nm0932454,3,1.1829709933333332,Rumer Willis,actress,0.07,0.20916285362510245,-0.16534965007464067,0.12652765700439272,7,9,0
12589,nm0932750,1,0.4739566,Paul Willson,actor,-0.33,-0.35391666264735844,-0.22882648736245337,-0.4758239722592666,0,5,1
12590,nm0932790,1,1.3675066818181818,John Willyung,actor,0.14,-0.35391666264735844,-0.14882848776554186,0.2319391921255331,0,1,1
12591,nm0932831,2,0.5292813863224638,Larry Wilmore,actor,-0.28,-0.072376904511128,-0.22387335454541196,-0.40053001860130916,0,5,1
12592,nm0932852,1,0.06031,Mike Wilmot,actor,-1.22,-0.35391666264735844,-0.26585955491332974,-1.8160563473709086,0,7,1
12593,nm0932870,1,0.11121981818181818,André Wilms,actor,-0.96,-0.35391666264735844,-0.2613016865887017,-1.42452778834953,0,7,1
12594,nm0932969,2,4.416506854285714,Alec Wilson,actor,0.65,-0.072376904511128,0.12414324547153484,0.9999375194366986,0,4,1
12595,nm0932971,1,1.367063675,Alexandra Wilson,actress,0.14,-0.35391666264735844,-0.14886814940285067,0.2319391921255331,0,1,0
12596,nm0932992,1,0.1120138,Andrew Wilson,actor,-0.96,-0.35391666264735844,-0.26123060276423193,-1.42452778834953,0,7,1
12597,nm0933098,8,1.408822460507273,Bridgette Wilson-Sampras,actress,0.15,1.6168616443062547,-0.145129557270017,0.24699798285712454,4,0,0
12598,nm0933113,1,5.809215,Bryce Wilson,actor,0.76,-0.35391666264735844,0.24883000667999852,1.165584217484205,0,4,1
12599,nm0933156,1,1.0363225,Chandra Wilson,actress,0.02,-0.35391666264735844,-0.17847883706626003,0.0512337033464353,0,1,0
12600,nm0933188,3,3.8404134333333335,Chrystale Wilson,actress,0.58,0.20916285362510245,0.07256659387148552,0.8945259843155582,7,4,0
12601,nm0933264,1,0.9573578,David Patrick Wilson,actor,-0.02,-0.35391666264735844,-0.18554841063276506,-0.009001459579930631,0,1,1
12602,nm0933308,1,1.5145325849056603,Dolan Wilson,actor,0.18,-0.35391666264735844,-0.13566551192875947,0.292174355051899,0,1,1
12603,nm0933330,1,4.061317613089509,Dooley Wilson,actor,0.61,-0.35391666264735844,0.09234376455578794,0.9397023565103326,0,4,1
12604,nm0933537,1,0.23512313333333335,Jack Wilson,actor,-0.62,-0.35391666264735844,-0.25020883621888457,-0.9125289034754196,0,7,1
12605,nm0933723,4,1.4164844831487957,Kristen Wilson,actress,0.15,0.4907026117613329,-0.14444358958151224,0.24699798285712454,7,9,0
12606,nm0933727,6,0.39971225773297453,Lambert Wilson,actor,-0.4,1.0537821280337938,-0.23547345543240764,-0.581235507380407,7,9,1
12607,nm0933741,1,1.009819,Lawrence Wilson,actor,0.0,-0.35391666264735844,-0.1808516497663636,0.021116121883252334,0,1,1
12608,nm0933793,1,0.41251114814814815,Mak Wilson,actor,-0.39,-0.35391666264735844,-0.23432759282089,-0.5661767166488154,0,5,1
12609,nm0933798,4,2.810707413308271,Mara Wilson,actress,0.45,0.4907026117613329,-0.01962121233103658,0.6987617048048691,7,9,0
12610,nm0933829,1,1.8225518,Marquise Wilson,actor,0.26,-0.35391666264735844,-0.10808908219488375,0.4126446809046309,0,1,1
12611,nm0933840,2,1.6469979533333334,Mary Louise Wilson,actress,0.22,-0.072376904511128,-0.1238061156781104,0.3524095179782649,0,1,0
12612,nm0933939,1,2.3420730727272727,Patricia Wilson,actress,0.37,-0.35391666264735844,-0.06157723757431551,0.5782913789521372,0,1,0
12613,nm0933940,23,3.8819384628270326,Patrick Wilson,actor,0.59,5.839958016349712,0.07628425823109174,0.9095847750471496,1,3,1
12614,nm0933959,1,0.852118,Peta Wilson,actress,-0.07,-0.35391666264735844,-0.19497034864081522,-0.08429541323788804,0,1,0
12615,nm0933987,1,1.1639988888888888,Rachel Wilson,actress,0.06,-0.35391666264735844,-0.16704818990422804,0.11146886627280123,0,1,0
12616,nm0933988,7,3.550364829898025,Rainn Wilson,actor,0.55,1.3353218861700242,0.04659904204328936,0.8493496121207839,4,0,1
12617,nm0934008,2,1.5020398916666666,Reno Wilson,actor,0.18,-0.072376904511128,-0.13678396123454858,0.292174355051899,0,1,1
12618,nm0934014,2,0.8372469386363637,Richard Wilson,actor,-0.08,-0.072376904511128,-0.1963017291478296,-0.09935420396947953,0,5,1
12619,nm0934019,1,0.0951717,Richard Wilson,actor,-1.0,-0.35391666264735844,-0.2627384469650512,-1.484762951275896,0,7,1
12620,nm0934059,1,27.82241825,Roger Wilson,actor,1.44,-0.35391666264735844,2.219634173735695,2.1895819872324256,6,8,1
12621,nm0934113,8,2.1248545434974746,Scott Wilson,actor,0.33,1.6168616443062547,-0.08102443831588844,0.5180562160257713,4,0,1
12622,nm0934179,7,1.5921381783211745,Stuart Wilson,actor,0.2,1.3353218861700242,-0.1287176168335681,0.322291936515082,4,0,1
12623,nm0934209,1,0.1284738,Teddy Wilson,actor,-0.89,-0.35391666264735844,-0.25975696731820763,-1.3191162532283895,0,7,1
12624,nm0934254,2,4.76146535,Trey Wilson,actor,0.68,-0.072376904511128,0.15502678536775502,1.045113891631473,0,4,1
12625,nm0934362,5,2.14046620008658,Penelope Wilton,actress,0.33,0.7722423698975633,-0.07962675359408623,0.5180562160257713,7,9,0
12626,nm0934569,3,15.871129351666667,Troy Winbush,actor,1.2,0.20916285362510245,1.1496558659434468,1.82817100967423,6,8,1
12627,nm0934618,1,0.21817716666666667,Philip Winchester,actor,-0.66,-0.35391666264735844,-0.25172597942344993,-0.9727640664017856,0,7,1
12628,nm0934656,2,2.302409309782609,Beatrice Winde,actress,0.36,-0.072376904511128,-0.06512826594600207,0.5632325882205457,0,1,0
12629,nm0934750,2,3.3044808666666663,William Windom,actor,0.52,-0.072376904511128,0.024585474374598005,0.8041732399260094,0,4,1
12630,nm0934902,2,6.31891275,Paul Winfield,actor,0.8,-0.072376904511128,0.29446236823278216,1.2258193804105708,0,4,1
12631,nm0935041,1,3.5159964285714285,Sally Wingert,actress,0.55,-0.35391666264735844,0.04352209827548496,0.8493496121207839,0,4,0
12632,nm0935047,2,0.43223153232253947,Mark Wingett,actor,-0.37,-0.072376904511128,-0.23256206079606623,-0.5360591351856324,0,5,1
12633,nm0935057,3,0.4972113919191919,Peter Wingfield,actor,-0.3,0.20916285362510245,-0.22674452590060407,-0.4306476000644921,7,5,1
12634,nm0935190,2,0.06625027222222223,Angela Winkler,actress,-1.15,-0.072376904511128,-0.2653277325739798,-1.710644812249768,0,7,0
12635,nm0935247,1,0.559128325,Margo Winkler,actress,-0.25,-0.35391666264735844,-0.22120120953991196,-0.3553536464065347,0,5,0
12636,nm0935345,2,10.806752142857142,Kitty Winn,actress,1.03,-0.072376904511128,0.6962508983286719,1.572171567237175,6,8,0
12637,nm0935395,4,0.9616896398616601,Katheryn Winnick,actress,-0.02,0.4907026117613329,-0.18516058847197267,-0.009001459579930631,7,9,0
12638,nm0935498,3,6.578698581840431,Michael Winslow,actor,0.82,0.20916285362510245,0.31772054625070206,1.2559369618737537,7,4,1
12639,nm0935541,10,1.1808517694905918,Mary Elizabeth Winstead,actress,0.07,2.1799411605787156,-0.16553938053470893,0.12652765700439272,4,0,0
12640,nm0935653,16,0.8479413878753768,Ray Winstone,actor,-0.07,3.8691797093960987,-0.19534427352970585,-0.08429541323788804,4,6,1
12641,nm0935659,1,2.007272,Maurice Dean Wint,actor,0.3,-0.35391666264735844,-0.09155140088767276,0.4728798438309968,0,1,1
12642,nm0935664,3,2.0293219833333334,Alex Winter,actor,0.31,0.20916285362510245,-0.08957730386311355,0.4879386345625883,7,9,1
12643,nm0935721,2,2.757800692982456,Eric Winter,actor,0.44,-0.072376904511128,-0.02435785986475554,0.6837029140732775,0,4,1
12644,nm0935921,2,1.6124104166666666,Dean Winters,actor,0.21,-0.072376904511128,-0.126902678255429,0.3373507272466734,0,1,1
12645,nm0936004,1,1.6922982857142856,Snowy Winters,actor,0.23,-0.35391666264735844,-0.1197504549543405,0.3674683087098564,0,1,1
12646,nm0936011,1,1.0939631428571428,Time Winters,actor,0.04,-0.35391666264735844,-0.1733183696029604,0.08135128480961826,0,1,1
12647,nm0936122,1,1.2279479222222223,Eric Winzenried,actor,0.09,-0.35391666264735844,-0.16132294310842074,0.15664523846757566,0,1,1
12648,nm0936298,4,1.1885759910416667,Robert Wisdom,actor,0.08,0.4907026117613329,-0.16484784428497573,0.1415864477359842,7,9,1
12649,nm0936300,2,2.571723323148148,Tom Wisdom,actor,0.41,-0.072376904511128,-0.04101704624937303,0.6385265418785031,0,4,1
12650,nm0936353,1,0.6240525777777778,Greg Wise,actor,-0.21,-0.35391666264735844,-0.21538865302715537,-0.2951184834801688,0,5,1
12651,nm0936364,1,0.213137,Jim Wise,actor,-0.68,-0.35391666264735844,-0.25217721686293165,-1.0028816478649685,0,7,1
12652,nm0936403,5,1.9844619386153846,Ray Wise,actor,0.3,0.7722423698975633,-0.09359354639085372,0.4728798438309968,7,9,1
12653,nm0936429,1,21.135649411764707,William Wise,actor,1.33,-0.35391666264735844,1.6209792782682535,2.0239352891849194,6,8,1
12654,nm0936476,1,16.067035,Joseph Wiseman,actor,1.21,-0.35391666264735844,1.1671949611719017,1.8432298004058216,6,8,1
12655,nm0936591,2,0.6439427125,Andreas Wisniewski,actor,-0.19,-0.072376904511128,-0.2136079235281964,-0.26500090201698584,0,5,1
12656,nm0936607,2,7.453868249999999,Rebecca Wisocky,actress,0.87,-0.072376904511128,0.3960729790748358,1.3312309155317112,6,4,0
12657,nm0936762,6,3.462144496270506,John Witherspoon,actor,0.54,1.0537821280337938,0.038700827541855616,0.8342908213891924,7,9,1
12658,nm0936780,1,2.5837195,Glenn Withrow,actor,0.41,-0.35391666264735844,-0.03994304920042621,0.6385265418785031,0,4,1
12659,nm0936985,1,1.9067969166666667,Deborah Wittenberg,actress,0.28,-0.35391666264735844,-0.10054676202025128,0.4427622623678139,0,1,0
12660,nm0937000,1,0.009286969696969696,Michael Wittenborn,actor,-2.0,-0.35391666264735844,-0.2704275589241509,-2.990642024435044,0,2,1
12661,nm0937059,1,0.7779614,Steve Witting,actor,-0.11,-0.35391666264735844,-0.2016094612967474,-0.14453057616425397,0,5,1
12662,nm0937175,2,2.5694382,Jeff Witzke,actor,0.41,-0.072376904511128,-0.04122162938847642,0.6385265418785031,0,4,1
12663,nm0937264,1,0.003864,Oliver Wnuk,actor,0.0,-0.35391666264735844,-0.27091306805951965,0.021116121883252334,0,1,1
12664,nm0937356,1,0.11157863157894737,Damian Woetzel,actor,-0.96,-0.35391666264735844,-0.26126956264334816,-1.42452778834953,0,7,1
12665,nm0937384,1,1.01872615,Bess Wohl,actress,0.01,-0.35391666264735844,-0.1800542079703092,0.03617491261484381,0,1,0
12666,nm0937387,1,0.346186,David Wohl,actor,-0.46,-0.35391666264735844,-0.24026556908297522,-0.6715882517699558,0,5,1
12667,nm0937557,2,0.08025770341893101,Johanna Wokalek,actress,-1.1,-0.072376904511128,-0.26407367138812216,-1.6353508585918108,0,7,0
12668,nm0937622,1,0.1777704347826087,Susse Wold,actress,-0.74,-0.35391666264735844,-0.25534352452444303,-1.0932343922545174,0,7,0
12669,nm0937748,1,1.3375688823529412,Fred Wolf,actor,0.13,-0.35391666264735844,-0.15150876738084837,0.2168804013939416,0,1,1
12670,nm0937781,2,13.865012666666667,Hillary Wolf,actress,1.14,-0.072376904511128,0.9700516948695274,1.7378182652846812,6,8,0
12671,nm0937930,2,1.4387676153846154,Scott Wolf,actor,0.16,-0.072376904511128,-0.14244861913733545,0.26205677358871604,0,1,1
12672,nm0938045,1,10.7129264,George C. Wolfe,actor,1.03,-0.35391666264735844,0.687850841194781,1.572171567237175,6,8,1
12673,nm0938052,1,1.2054525074626865,Ian Wolfe,actor,0.08,-0.35391666264735844,-0.16333691884126822,0.1415864477359842,0,1,1
12674,nm0938159,3,3.1380251500000003,Traci Wolfe,actress,0.5,0.20916285362510245,0.009682980797843892,0.7740556584628264,7,4,0
12675,nm0938202,1,2.524299625,Austin Wolff,actor,0.4,-0.35391666264735844,-0.04526280825257274,0.6234677511469117,0,4,1
12676,nm0938372,1,3.0204283333333333,Donald Wolfit,actor,0.48,-0.35391666264735844,-0.0008452596261912641,0.7439380769996434,0,4,1
12677,nm0938645,1,0.525072975,Wallace Wolodarsky,actor,-0.28,-0.35391666264735844,-0.224250126361708,-0.40053001860130916,0,5,1
12678,nm0938853,2,0.86118979,Chris Taloa,actor,-0.07,-0.072376904511128,-0.19415816690916948,-0.08429541323788804,0,1,1
12679,nm0938860,1,0.11306491304347827,Won Namkung,actor,-0.96,-0.35391666264735844,-0.26113649842409536,-1.42452778834953,0,7,1
12680,nm0938893,3,0.3797149345412311,Anthony Chau-Sang Wong,actor,-0.42,0.20916285362510245,-0.23726378133040013,-0.6113530888435899,7,5,1
12681,nm0938950,8,1.3235726682018398,Benedict Wong,actor,0.12,1.6168616443062547,-0.15276182432393523,0.2018216106623501,4,0,1
12682,nm0938975,1,0.444,Carter Wong,actor,-0.36,-0.35391666264735844,-0.23150845015725113,-0.521000344454041,0,5,1
12683,nm0939056,1,1.20953744,Fann Wong,actress,0.08,-0.35391666264735844,-0.16297120186790232,0.1415864477359842,0,1,0
12684,nm0939213,1,0.2572484137931034,Lee Wong,actor,-0.59,-0.35391666264735844,-0.2482279979723022,-0.8673525312806452,0,7,1
12685,nm0939255,1,0.2948547142857143,Michael Wong,actor,-0.54,-0.35391666264735844,-0.24486117066976565,-0.7920585776226878,0,5,1
12686,nm0939378,6,1.6872126495098039,Victor Wong,actor,0.23,1.0537821280337938,-0.12020576320321709,0.3674683087098564,7,9,1
12687,nm0939409,1,0.2948547142857143,Wyman Wong,actor,-0.54,-0.35391666264735844,-0.24486117066976565,-0.7920585776226878,0,5,1
12688,nm0939542,1,3.4185325454545454,Andy Wood,actor,0.53,-0.35391666264735844,0.034796324711195425,0.8192320306576009,0,4,1
12689,nm0939590,1,9.5818,Brian Wood,actor,0.98,-0.35391666264735844,0.5865830430797243,1.4968776135792174,6,4,1
12690,nm0939697,11,1.4106617518401405,Evan Rachel Wood,actress,0.15,2.4614809187149462,-0.14496488868534638,0.24699798285712454,4,0,0
12691,nm0939703,2,0.3293812909090909,Frank Wood,actor,-0.48,-0.072376904511128,-0.24177006574011312,-0.7017058332331387,0,5,1
