,Unnamed: 0.1,Unnamed: 0,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans,avg_budget,avg_budget_T,cluster
1239,1239,1239,nm0591994,1,0.2300279142857142,Lexi Alexander,director,-0.64,-0.5204078941289055,-0.20909575992859702,-0.8611491854121285,1,51122482.371464044,0.18954360961920594,1
1240,1240,1240,nm0592400,1,1.0614896578947368,David Mirkin,director,0.03,-0.5204078941289055,-0.14832217240464987,0.12140401394559334,1,66074085.26185273,0.500041943391767,1
1241,1241,1241,nm0593463,3,0.6558721444444444,John Cameron Mitchell,director,-0.18,0.3236791508007487,-0.1779697558856629,-0.18656042167399106,0,6827655.367493682,-0.7303223124698406,1
1242,1242,1242,nm0593610,8,1.920335590282636,Mike Mitchell,director,0.28,2.4338967631248845,-0.08554700704947074,0.48802834206414625,5,110729645.40910368,1.42739917198128,3
1243,1243,1243,nm0594503,2,0.5415937412280702,Hayao Miyazaki,director,-0.27,-0.09836437166407844,-0.18632264595348666,-0.31854517979667013,1,35876247.68813132,-0.12707331100027805,1
1244,1244,1244,nm0596407,2,0.272830773076923,Hans Petter Moland,director,-0.57,-0.09836437166407844,-0.2059671935152686,-0.7584943735389336,1,41585215.024911515,-0.00851579856315197,1
1245,1245,1245,nm0596962,1,4.428571428571428e-05,Dominik Moll,director,0.0,-0.5204078941289055,-0.22590583000998493,0.077409094571367,1,8901546.79064027,-0.6872540316953315,1
1246,1246,1246,nm0597673,2,0.2356663636363636,Karen Moncrieff,director,-0.62,-0.09836437166407844,-0.2086836317726777,-0.8318192391626442,1,3360400.6040469795,-0.8023264203041405,1
1247,1247,1247,nm0600247,1,0.1371866666666666,Richard Montoya,director,-0.85,-0.5204078941289055,-0.21588175547364497,-1.1691136210317128,1,790741.321472715,-0.855690259047838,1
1248,1248,1248,nm0600546,1,0.040894,Lukas Moodysson,director,-1.4,-0.5204078941289055,-0.22292002374102146,-1.9756871428925291,1,7641174.539430955,-0.7134280470703139,1
1249,1249,1249,nm0601337,1,3.841064294117647,Jason Moore,director,0.58,-0.5204078941289055,0.05484378650117537,0.9279775358064095,1,22740402.50335282,-0.3998639992274193,1
1250,1250,1250,nm0601382,4,0.9115381839285714,John Moore,director,-0.04,0.7457226732655758,-0.15928249511038448,0.018749202072398524,0,90726735.8807858,1.01200089497524,2
1251,1251,1251,nm0601619,6,13.279289372089949,Michael Moore,director,1.12,1.5898097181952302,0.744706912803452,1.719886084542484,5,10471539.259182421,-0.6546501664715451,1
1252,1252,1252,nm0601781,3,1.5240782179509378,Rich Moore,director,0.18,0.3236791508007487,-0.11451043475316772,0.34137861081672505,0,208453510.05764076,3.4568201889540786,2
1253,1253,1253,nm0601859,4,2.88076125521978,Scott Moore,director,0.46,0.7457226732655758,-0.015347128754469834,0.7519978583095043,0,20853377.54634872,-0.4390516441396351,1
1254,1254,1254,nm0602104,1,0.1699256302521008,Jocelyn Moorhouse,director,-0.77,-0.5204078941289055,-0.21348878395788234,-1.051793836033776,1,15450414.76451431,-0.5512543928009951,1
1255,1255,1255,nm0603466,1,3.220969333333333,Dror Moreh,director,0.51,-0.5204078941289055,0.009519517931935199,0.8253227239332148,1,1003253.0516185068,-0.8512770507382587,1
1256,1256,1256,nm0603628,4,1.9866086618269232,Pierre Morel,director,0.3,0.7457226732655758,-0.08070294495649312,0.5173582883136304,0,47967655.508317314,0.12402765848478478,1
1257,1257,1257,nm0604263,1,0.00683775,Bobby Moresco,director,-2.0,-0.5204078941289055,-0.22540927896655796,-2.855585530377056,1,12176393.749221206,-0.6192456361103224,1
1258,1258,1258,nm0604392,1,124.27788037634409,Larry Morey,director,2.09,-0.5204078941289055,8.85786742473665,3.142388477642469,4,31647376.174192835,-0.2148938322141084,4
1259,1259,1259,nm0604688,1,0.34430445,Glen Morgan,director,-0.47,-0.5204078941289055,-0.20074300636110232,-0.6118446422915124,1,33327552.238276973,-0.18000179607810168,1
1260,1260,1260,nm0606439,1,0.0812309333333333,Christopher Morris,director,-1.1,-0.5204078941289055,-0.21997169789533627,-1.5357379491502658,1,5254588.020504512,-0.7629900333645776,1
1261,1261,1261,nm0607275,1,2.678691,Phil Morrison,director,0.43,-0.5204078941289055,-0.03011694160031532,0.708002938935278,1,1560100.4491189658,-0.839713060552255,1
1262,1262,1262,nm0608084,1,0.4979872619047619,Rocky Morton,director,-0.3,-0.5204078941289055,-0.18950995097159035,-0.36254009917089647,1,88530075.55838244,0.9663830856359491,2
1263,1263,1263,nm0609236,4,1.0009943944628927,Jonathan Mostow,director,0.0,0.7457226732655758,-0.1527439202664351,0.077409094571367,0,143802498.01008818,2.1142195551197625,2
1264,1264,1264,nm0609522,1,0.0349526666666666,James Mottern,director,-1.52,-0.5204078941289055,-0.2233542904335274,-2.1516668203894347,1,2190963.530205602,-0.8266119946028683,1
1265,1265,1265,nm0609549,4,2.471458863647959,Greg Mottola,director,0.39,0.7457226732655758,-0.0452640490567559,0.6493430464363095,0,36201799.87120734,-0.12031260372747425,1
1266,1266,1266,nm0610219,1,0.170716923076923,Oren Moverman,director,-0.77,-0.5204078941289055,-0.21343094641560692,-1.051793836033776,1,9244571.857407603,-0.6801304669207517,1
1267,1267,1267,nm0610831,2,2.134669883164983,Gabriele Muccino,director,0.33,-0.09836437166407844,-0.06988078547284247,0.5613532076878568,1,81293697.05664873,0.8161059893401227,2
1268,1268,1268,nm0611683,3,0.7652873583333334,Russell Mulcahy,director,-0.11,0.3236791508007487,-0.16997232830846026,-0.08390560980079628,0,64113514.553596735,0.45932698175055725,1
1269,1269,1269,nm0612322,1,0.2961185,Robert Mulligan,director,-0.52,-0.5204078941289055,-0.2042650361745709,-0.685169507915223,1,20165518.518542383,-0.4533363388021436,1
1270,1270,1270,nm0612812,1,0.0730625,Lance Mungia,director,-1.15,-0.5204078941289055,-0.22056874881431435,-1.6090628147739763,1,3751994.981087665,-0.7941942218718241,1
1271,1271,1271,nm0612816,1,1.3313422222222222,Cristian Mungiu,director,0.12,-0.5204078941289055,-0.12859798357362448,0.25338877206827237,1,1315892.6962414847,-0.8447844967667323,1
1272,1272,1272,nm0614276,1,0.8337347166666667,Geoff Murphy,director,-0.08,-0.5204078941289055,-0.16496934223672843,-0.03991069042656994,1,120143003.78746991,1.6228853759096609,2
1273,1273,1273,nm0614682,2,0.964067875,Ryan Murphy,director,-0.02,-0.09836437166407844,-0.1554429705592266,0.04807914832188276,1,51168999.475952,0.1905096253394816,1
1274,1274,1274,nm0615592,4,4.433871380535714,Andy Muschietti,director,0.65,0.7457226732655758,0.0981735170969169,1.0306323476796044,0,86749046.64635612,0.9293966492224716,2
1275,1275,1275,nm0615780,3,1.0114807998412698,John Musker,director,0.0,0.3236791508007487,-0.1519774430593081,0.077409094571367,0,169962233.80825508,2.6574759829963113,2
1276,1276,1276,nm0616152,1,0.0117627619047619,Floyd Mutrux,director,-2.0,-0.5204078941289055,-0.22504929771143567,-2.855585530377056,1,21550651.304377418,-0.4245714347842611,1
1277,1277,1277,nm0617042,2,0.9919625166666668,Mark Mylod,director,-0.0,-0.09836437166407844,-0.1534040824686935,0.077409094571367,1,29114111.379946955,-0.2675018705217382,1
1278,1278,1278,nm0617130,1,234.23183166666664,Daniel Myrick,director,2.37,-0.5204078941289055,16.894672646034294,3.5530077251352488,2,1096006.3235893867,-0.8493508534863625,0
1279,1279,1279,nm0617523,1,0.8903005571428572,Måns Mårlind,director,-0.05,-0.5204078941289055,-0.1608348055806897,0.004084228947656408,1,93636951.48439397,1.0724370303156265,2
1280,1280,1280,nm0618680,1,1.0695832272727273,Jeffrey Nachmanoff,director,0.03,-0.5204078941289055,-0.14773059347662917,0.12140401394559334,1,32134131.776348826,-0.20478543082518108,1
1281,1281,1281,nm0619110,1,3.6131904705882354,Tatsuya Nagamine,director,0.56,-0.5204078941289055,0.03818792726877124,0.8986475895569255,1,10389303.625743898,-0.6563579450519813,1
1282,1282,1282,nm0619599,1,1.47380496,Chris Nahon,director,0.17,-0.5204078941289055,-0.1181850310478013,0.32671363769198297,1,43469792.935429424,0.03062102879711331,1
1283,1283,1283,nm0619762,7,2.1588268667220247,Mira Nair,director,0.33,2.011853240660057,-0.06811509202295986,0.5613532076878568,5,24311710.255037777,-0.36723281965966087,3
1284,1284,1284,nm0619836,2,0.8689857166666666,Babak Najafi,director,-0.06,-0.09836437166407844,-0.1623927597898828,-0.0105807441770857,1,56483551.46750215,0.30087635660043127,1
1285,1285,1285,nm0620378,1,1.52462498,Hideo Nakata,director,0.18,-0.5204078941289055,-0.11447047056780518,0.34137861081672505,1,78005022.4559483,0.7478104365941333,2
1286,1286,1286,nm0622112,1,2.007272,Vincenzo Natali,director,0.3,-0.5204078941289055,-0.07919261065590634,0.5173582883136304,1,476503.3625981339,-0.8622160050400197,1
1287,1287,1287,nm0622240,1,0.5733417333333334,Mort Nathan,director,-0.24,-0.5204078941289055,-0.184002106984918,-0.27455026042244374,1,25470581.798103184,-0.34316665860548035,1
1288,1288,1288,nm0622288,1,0.011606875,Jeff Nathanson,director,-2.0,-0.5204078941289055,-0.2250606918694029,-2.855585530377056,1,64525754.57556044,0.46788792607689283,1
1289,1289,1289,nm0622695,1,1.78821755,Gregory Nava,director,0.25,-0.5204078941289055,-0.0952038401465143,0.44403342268991985,1,38120269.007850714,-0.08047196090885232,1
1290,1290,1290,nm0623768,1,0.525,Ronald Neame,director,-0.28,-0.5204078941289055,-0.18753552338606289,-0.33321015292141226,1,63972488.13703861,0.4563983012819661,1
1291,1291,1291,nm0624102,1,0.3153110555555555,Hal Needham,director,-0.49,-0.5204078941289055,-0.20286220499943958,-0.6411745885409966,1,56593689.68812191,0.3031635852165079,1
1292,1292,1292,nm0624423,1,0.0002597666666666,Antonio Negret,director,0.0,-0.5204078941289055,-0.22589007997624022,0.077409094571367,1,37364824.922234245,-0.09616018721889123,1
1293,1293,1293,nm0625379,1,1.79209505,Gary Nelson,director,0.25,-0.5204078941289055,-0.09492042411753232,0.44403342268991985,1,79965610.17129827,0.7885257514198397,2
1294,1294,1294,nm0625458,2,1.6468098712121213,Jessie Nelson,director,0.22,-0.09836437166407844,-0.10553967581114883,0.4000385033156935,1,30811896.528616574,-0.23224414841459273,1
1295,1295,1295,nm0625789,1,0.0077851111111111,Tim Blake Nelson,director,-2.0,-0.5204078941289055,-0.22534003400869254,-2.855585530377056,1,12800176.41794899,-0.6062916083250683,1
1296,1296,1296,nm0628146,1,0.00025596,Jonathan Newman,director,0.0,-0.5204078941289055,-0.22589035821488632,0.077409094571367,1,32947555.061363127,-0.18789315669910056,1
1297,1297,1297,nm0629272,4,0.6319176667063492,Andrew Niccol,director,-0.2,0.7457226732655758,-0.17972064768627366,-0.21589036792347532,0,61912550.757417105,0.41361980263287135,1
1298,1298,1298,nm0629334,6,0.911317765848596,McG,director,-0.04,1.5898097181952302,-0.1592986060109499,0.018749202072398524,5,144316497.40759742,2.124893725485089,2
1299,1299,1299,nm0629376,1,0.010787,Eric Nicholas,director,-2.0,-0.5204078941289055,-0.22512061855328724,-2.855585530377056,1,1522049.2186526507,-0.8405032663746275,1
1300,1300,1300,nm0629658,1,0.0116325,Max Nichols,director,-2.0,-0.5204078941289055,-0.22505881887501406,-2.855585530377056,1,2091908.2578643244,-0.8286690648206122,1
1301,1301,1301,nm0630083,1,0.4805400909090909,Dewey Nicks,director,-0.32,-0.5204078941289055,-0.19078520768869228,-0.3918700454203807,1,18678426.651942335,-0.4842186161158931,1
1302,1302,1302,nm0631473,1,0.4509515125,Neil Nightingale,director,-0.35,-0.5204078941289055,-0.1929479097895115,-0.435864964794607,1,105432176.196362,1.3173871969558404,2
1303,1303,1303,nm0632383,1,1.9262306,Jeff Nimoy,director,0.29,-0.5204078941289055,-0.0851161262641953,0.5026933151888883,1,8833061.92447926,-0.6886762495663866,1
1304,1304,1304,nm0632893,1,0.90492165,Frank Nissen,director,-0.05,-0.5204078941289055,-0.15976611387805958,0.004084228947656408,1,31202008.982379317,-0.22414272492406367,1
1305,1305,1305,nm0634240,11,2.2643958497553887,Christopher Nolan,director,0.35,3.700027330519365,-0.060398794935923796,0.5906831539373409,7,174472683.05270293,2.7511439987424384,3
1306,1306,1306,nm0635759,2,1.2048114222222222,Stephen Norrington,director,0.08,-0.09836437166407844,-0.1378464315117066,0.1947288795693039,1,107198670.40187633,1.3540717926779264,2
1307,1307,1307,nm0637493,1,0.3863333928571428,Cyrus Nowrasteh,director,-0.41,-0.5204078941289055,-0.19767100737028812,-0.5238548035430597,1,21363712.29753665,-0.4284535770914561,1
1308,1308,1308,nm0637518,9,1.1607303512420186,Phillip Noyce,director,0.06,2.8559402855897114,-0.1410684256033848,0.1653989333198197,7,85098748.49667397,0.895125084530659,3
1309,1309,1309,nm0637615,2,0.0849119085648148,Gaspar Noé,director,-1.1,-0.09836437166407844,-0.21970264634591333,-1.5357379491502658,1,15962639.317391008,-0.5406170804438131,1
1310,1310,1310,nm0638033,3,1.550779935185185,Victor Nunez,director,0.19,0.3236791508007487,-0.11255874044871121,0.3560435839414672,0,4410870.559509113,-0.7805114233944245,1
1311,1311,1311,nm0638271,3,0.9768895997474748,Joe Nussbaum,director,-0.01,0.3236791508007487,-0.15450579910529255,0.06274412144662488,0,17046475.726313855,-0.5181091659733913,1
1312,1312,1312,nm0638354,1,1.167665333333333,David Nutter,director,0.07,-0.5204078941289055,-0.14056153067485316,0.18006390644456183,1,28139962.35815749,-0.28773191878674637,1
1313,1313,1313,nm0639033,1,0.1498709523809523,Petter Næss,director,-0.82,-0.5204078941289055,-0.21495462977729016,-1.1251187016574864,1,3651462.6065760716,-0.7962819669119304,1
1314,1314,1314,nm0639321,1,3.55947,Dan O'Bannon,director,0.55,-0.5204078941289055,0.03426136570870392,0.8839826164321833,1,11234279.919869559,-0.638810412969519,1
1315,1315,1315,nm0639965,1,1.1672152,Matthew O'Callaghan,director,0.07,-0.5204078941289055,-0.14059443202929434,0.18006390644456183,1,76102460.93263254,0.7083001454755085,2
1316,1316,1316,nm0640334,7,1.5008365162720405,Gavin O'Connor,director,0.18,2.011853240660057,-0.11620922799536423,0.34137861081672505,5,33427587.83617696,-0.1779243675446128,3
1317,1317,1317,nm0640466,1,0.632202575,Pat O'Connor,director,-0.2,-0.5204078941289055,-0.17969982303708978,-0.21589036792347532,1,69551668.69668707,0.5722605456370982,1
1318,1318,1318,nm0640740,1,1.392606,Damien O'Donnell,director,0.14,-0.5204078941289055,-0.12412006310471088,0.28271871831775663,1,5480031.617946933,-0.7583082703536993,1
1319,1319,1319,nm0641373,2,0.9062287285714286,Tommy O'Haver,director,-0.04,-0.09836437166407844,-0.15967057628469228,0.018749202072398524,1,36923976.21389358,-0.10531524506714074,1
1320,1320,1320,nm0643696,1,3.24106875,Masayuki Ochiai,director,0.51,-0.5204078941289055,0.01098863382014179,0.8253227239332148,1,11685138.82776321,-0.6294474743806748,1
1321,1321,1321,nm0644022,2,0.623801925,Bob Odenkirk,director,-0.21,-0.09836437166407844,-0.18031384724440572,-0.2305553410482174,1,10354613.416424662,-0.6570783529086377,1
1322,1322,1322,nm0644203,3,2.33194962,Steve Oedekerk,director,0.37,0.3236791508007487,-0.055461123419356675,0.6200131001868252,0,41567408.67298349,-0.00888558116403778,1
1323,1323,1323,nm0644695,1,3.6230219,George Ogilvie,director,0.56,-0.5204078941289055,0.03890653066866782,0.8986475895569255,1,28085699.799673896,-0.28885878351950506,1
1324,1324,1324,nm0649117,2,0.5698640192307692,Niels Arden Oplev,director,-0.24,-0.09836437166407844,-0.1842563016776023,-0.27455026042244374,1,29013104.89422548,-0.2695994613784951,1
1325,1325,1325,nm0650905,2,4.996189180194805,Kenny Ortega,director,0.7,-0.09836437166407844,0.1392747105992421,1.1039572133033149,1,37543558.13021468,-0.09244845385661571,1
1326,1326,1326,nm0651184,1,0.9479166111111113,Lisa Ortiz,director,-0.02,-0.5204078941289055,-0.1566235062328382,0.04807914832188276,1,22889691.747360695,-0.3967637255073081,1
1327,1327,1327,nm0651706,2,2.253523867948718,Mark Osborne,director,0.35,-0.09836437166407844,-0.06119345487423738,0.5906831539373409,1,119138910.94141124,1.6020334874573146,2
1328,1328,1328,nm0652860,1,1.9403756666666667,Dominique Othenin-Girard,director,0.29,-0.5204078941289055,-0.08408222848873377,0.5026933151888883,1,14620178.075438451,-0.5684958290861051,1
1329,1329,1329,nm0653211,1,1.4312538,John Ottman,director,0.16,-0.5204078941289055,-0.12129520017630602,0.31204866456724084,1,26499185.773437776,-0.3218057501601036,1
1330,1330,1330,nm0654830,2,0.8430393974358974,François Ozon,director,-0.08,-0.09836437166407844,-0.16428924019299912,-0.03991069042656994,1,13291027.83262486,-0.5960981496367873,1
1331,1331,1331,nm0655683,1,0.0013374345545734,José Padilha,director,0.0,-0.5204078941289055,-0.2258113105749889,0.077409094571367,1,9559068.555366933,-0.6735993477217448,1
1332,1332,1332,nm0656739,1,0.0026805,Peter Paige,director,0.0,-0.5204078941289055,-0.22571314261233108,0.077409094571367,1,3120200.8982379315,-0.8073146218349818,1
1333,1333,1333,nm0657734,1,0.137975,Marianna Palka,director,-0.85,-0.5204078941289055,-0.21582413424789448,-1.1691136210317128,1,292128.4706940802,-0.8660448986473069,1
1334,1334,1334,nm0658823,1,0.0014960666666666,Jake Paltrow,director,0.0,-0.5204078941289055,-0.22579971576305377,0.077409094571367,1,21931544.937358078,-0.4166614575562612,1
1335,1335,1335,nm0658837,1,2.61822475,Xavier Palud,director,0.42,-0.5204078941289055,-0.034536568798879314,0.6933379658105359,1,17527708.241644815,-0.508115461936248,1
1336,1336,1336,nm0659023,1,0.1075566666666666,Pan Nalin,director,-0.96,-0.5204078941289055,-0.21804748518060466,-1.330428325403876,1,521637.51522515307,-0.8612787089327286,1
1337,1337,1337,nm0659313,1,3.63134,Piyush Dinker Pandya,director,0.56,-0.5204078941289055,0.03951452109308432,0.8986475895569255,1,434697.92935429426,-0.8630841739888618,1
1338,1338,1338,nm0659380,2,1.2754427868055556,Danny Pang,director,0.11,-0.09836437166407844,-0.13268381104187113,0.23872379894353024,1,44561276.919675,0.053287759644114654,1
1339,1339,1339,nm0660707,2,0.2740465120254998,Gilles Paquet-Brenner,director,-0.57,-0.09836437166407844,-0.20587833215999216,-0.7584943735389336,1,17884077.555232543,-0.5007147786190237,1
1340,1340,1340,nm0661751,5,0.7700133792063493,Dean Parisot,director,-0.11,1.1677661957304029,-0.16962689179815307,-0.08390560980079628,0,93783130.40203938,1.0754727122217285,2
1341,1341,1341,nm0661791,3,0.3364296203703703,Park Chan-wook,director,-0.47,0.3236791508007487,-0.20131859706195063,-0.6118446422915124,0,9278137.095410397,-0.6794334212227786,1
1342,1342,1342,nm0661910,3,1.5264647361904762,Nick Park,director,0.18,0.3236791508007487,-0.11433599825476849,0.34137861081672505,0,60704761.45962158,0.38853777181228866,1
1343,1343,1343,nm0662086,1,18.11964,Bradley Parker,director,1.26,-0.5204078941289055,1.0985000665991234,1.9251957082888735,1,1337670.7354913424,-0.8443322345611689,1
1344,1344,1344,nm0662529,3,0.3340507622895623,Oliver Parker,director,-0.48,0.3236791508007487,-0.20149247366047396,-0.6265096154162545,0,36238433.456300214,-0.11955183799453975,1
1345,1345,1345,nm0662530,3,0.9438309779887484,Ol Parker,director,-0.03,0.3236791508007487,-0.15692213522456414,0.03341417519714064,0,55345039.88584828,0.2772330086814243,1
1346,1346,1346,nm0664756,3,2.6742153089845826,John Pasquin,director,0.43,0.3236791508007487,-0.03044408088452937,0.708002938935278,0,68277952.59970494,0.5458094200479833,2
1347,1347,1347,nm0664896,1,0.3719,Frank Passingham,director,-0.43,-0.5204078941289055,-0.19872597961743402,-0.553184749792544,1,30440984.373053014,-0.23994684137151356,1
1348,1348,1348,nm0665262,1,0.020966,Vincent Patar,director,-1.7,-0.5204078941289055,-0.22437661036269857,-2.4156363366347926,1,16720884.19364178,-0.5248706904150363,1
1349,1349,1349,nm0666802,1,0.5354078105263158,Don Paul,director,-0.27,-0.5204078941289055,-0.18677479087032717,-0.31854517979667013,1,167828176.56510592,2.6131582450901614,2
1350,1350,1350,nm0666806,2,0.7194589857142857,Don Michael Paul,director,-0.14,-0.09836437166407844,-0.17332203698219262,-0.12790052917502265,1,26342845.317136206,-0.325052455649726,1
1351,1351,1351,nm0666871,1,0.2243836666666666,Jarrad Paul,director,-0.66,-0.5204078941289055,-0.20950831189424018,-0.8904791316616127,1,3895062.5456758766,-0.7912231531009906,1
1352,1352,1352,nm0667734,2,1.2130614102564103,Pawel Pawlikowski,director,0.08,-0.09836437166407844,-0.13724341955869604,0.1947288795693039,1,4646723.298695042,-0.7756134948532645,1
1353,1353,1353,nm0668247,6,2.347748406535948,Alexander Payne,director,0.37,1.5898097181952302,-0.054306351183959524,0.6200131001868252,5,36934669.648013614,-0.10509317566756403,3
1354,1354,1354,nm0669704,1,7.123919,Raoul Peck,director,0.85,-0.5204078941289055,0.2947957257573952,1.3239318101744466,1,1271649.5415200386,-0.8457032896160717,1
1355,1355,1355,nm0671210,3,0.8978145135474346,Mark Pellington,director,-0.05,0.3236791508007487,-0.1602855919930355,0.004084228947656408,0,44174244.63355556,0.04525030166470822,1
1356,1356,1356,nm0672015,1,0.0267807142857142,Zak Penn,director,-1.52,-0.5204078941289055,-0.2239515985683667,-2.1516668203894347,1,2258401.4101446155,-0.8252115193824036,1
1357,1357,1357,nm0672459,1,0.1145831168831168,David Webb Peoples,director,-0.96,-0.5204078941289055,-0.21753390462143357,-1.330428325403876,1,18762561.863479346,-0.4824713892008018,1
1358,1358,1358,nm0672769,2,2.063615576923077,Stacy Peralta,director,0.31,-0.09836437166407844,-0.07507431979061185,0.5320232614383725,1,2444845.36718915,-0.8213396577212365,1
1359,1359,1359,nm0673400,3,1.893516477777777,Jesse Peretz,director,0.28,0.3236791508007487,-0.08750728206351283,0.48802834206414625,0,4902495.271283879,-0.7703019057282211,1
1360,1360,1360,nm0674020,1,3.0695308,Osgood Perkins,director,0.49,-0.5204078941289055,-0.0015494976069916834,0.7959927776837306,1,5891473.500000001,-0.7497639009132931,1
1361,1361,1361,nm0674034,1,0.0168248888888888,Rachel Perkins,director,-1.7,-0.5204078941289055,-0.22467929437731735,-2.4156363366347926,1,9600132.313461743,-0.6727465810611833,1
1362,1362,1362,nm0675068,1,3.8064522,Frank Perry,director,0.58,-0.5204078941289055,0.05231390325950568,0.9279775358064095,1,16317847.19340849,-0.5332405165760544,1
1363,1363,1363,nm0677953,8,1.2341796751205738,Donald Petrie,director,0.09,2.4338967631248845,-0.13569983354533927,0.20939385269404603,5,59818090.67558676,0.3701243747293178,3
1364,1364,1364,nm0678857,1,0.0092869696969696,Christian Petzold,director,-2.0,-0.5204078941289055,-0.22523025946414155,-2.855585530377056,1,4824939.886218777,-0.7719124900926094,1
1365,1365,1365,nm0679031,5,1.0080981673274445,Brad Peyton,director,0.0,1.1677661957304029,-0.15222468800439481,0.077409094571367,0,104125942.54523505,1.2902607828070745,2
1366,1366,1366,nm0680846,10,3.0495341494897787,Todd Phillips,director,0.48,3.2779838080545387,-0.0030111020636125535,0.7813278045589884,7,71021925.70043777,0.6027932151594735,3
1367,1367,1367,nm0680889,1,0.0791362068965517,William Phillips,director,-1.1,-0.5204078941289055,-0.22012480661191045,-1.5357379491502658,1,9664990.149100322,-0.6713996853440145,1
1368,1368,1368,nm0681264,1,1.57610288,Priit Pärn,director,0.2,-0.5204078941289055,-0.11070782401762293,0.3707085570662093,1,41659440.29784622,-0.006974370280244948,1
1369,1369,1369,nm0681852,1,0.0021502424242424,Robbie Pickering,director,0.0,-0.5204078941289055,-0.22575190044507354,0.077409094571367,1,42845688.00243464,0.01766030858438712,1
1370,1370,1370,nm0682126,1,0.9849138333333334,Matt Piedmont,director,-0.01,-0.5204078941289055,-0.15391928810115896,0.06274412144662488,1,8026024.412948054,-0.7054359110193721,1
1371,1371,1371,nm0684336,3,2.005951597273097,Steve Pink,director,0.3,0.3236791508007487,-0.07928912214462738,0.5173582883136304,0,28539252.71282613,-0.2794398988123686,1
1372,1372,1372,nm0685759,1,0.40202379,Pitof,director,-0.4,-0.5204078941289055,-0.19652415758269848,-0.5091898304183177,1,161314386.4389011,2.477887064096524,2
1373,1373,1373,nm0686184,1,0.7014778666666667,Mark Piznarski,director,-0.15,-0.5204078941289055,-0.1746363212780349,-0.14256550229976472,1,26499185.773437776,-0.3218057501601036,1
1374,1374,1374,nm0686233,1,0.1123,Angelo Pizzo,director,-0.96,-0.5204078941289055,-0.21770078325991574,-1.330428325403876,1,25967083.637839176,-0.3328558581459432,1
1375,1375,1375,nm0687427,2,1.9247726545454549,Gregory Plotkin,director,0.28,-0.09836437166407844,-0.08522269108977867,0.48802834206414625,1,9853016.200141642,-0.6674949685064845,1
1376,1376,1376,nm0687739,1,0.825088,Bill Plympton,director,-0.08,-0.5204078941289055,-0.165601352063008,-0.03991069042656994,1,476503.3625981339,-0.8622160050400197,1
1377,1377,1377,nm0688282,1,42.549335,John Pogue,director,1.63,-0.5204078941289055,2.88412666779603,2.4677997139043315,6,261488.53223304055,-0.8666811949634138,1
1378,1378,1378,nm0688585,2,0.0634210375,Jean-Marie Poiré,director,-1.22,-0.09836437166407844,-0.2212734670645603,-1.7117176266471712,1,53535809.25378186,0.2396609101723062,1
1379,1379,1379,nm0689187,4,1.133332127125506,Michael Polish,director,0.05,0.7457226732655758,-0.1430710293120271,0.15073396019507757,0,7589466.7043929305,-0.7145018581352541,1
1380,1380,1380,nm0689343,1,0.32930825,Jon Poll,director,-0.48,-0.5204078941289055,-0.20183911556905063,-0.6265096154162545,1,17545235.949886464,-0.5077514658989146,1
1381,1381,1381,nm0689385,1,0.4680182142857143,Jeff Pollack,director,-0.33,-0.5204078941289055,-0.191700462504424,-0.4065350185451228,1,25573480.883752353,-0.34102976432899273,1
1382,1382,1382,nm0689852,2,2.45025947,John Polson,director,0.39,-0.09836437166407844,-0.04681356497281789,0.6493430464363095,1,27991449.546688132,-0.290816068415597,1
1383,1383,1383,nm0690770,2,2.491213,DJ Pooh,director,0.4,-0.09836437166407844,-0.04382017055750016,0.6640080195610516,1,7010808.204626057,-0.7265187971429404,1
1384,1384,1384,nm0690794,2,0.0954787339743589,Léa Pool,director,-1.0,-0.09836437166407844,-0.21893029104055706,-1.3890882179028445,1,9204594.777619675,-0.6809606666494527,1
1385,1385,1385,nm0692872,2,6.222175222222222,Ted Post,director,0.79,-0.09836437166407844,0.22888505118434826,1.235941971425994,1,19330109.751670342,-0.4706851830721786,1
1386,1386,1386,nm0693376,1,0.0587682795698924,Gerald Potterton,director,-1.22,-0.5204078941289055,-0.2216135486058538,-1.7117176266471712,1,30351195.779739793,-0.24181147145966678,1
1387,1387,1387,nm0693561,1,1.071143057142857,Alan Poul,director,0.03,-0.5204078941289055,-0.14761658166807223,0.12140401394559334,1,49042821.52470878,0.14635551584334475,1
1388,1388,1388,nm0696309,1,3.14627252,Michael Pressman,director,0.5,-0.5204078941289055,0.004059743795883184,0.8106577508084727,1,55688737.40405601,0.2843705381829514,1
1389,1389,1389,nm0697656,4,2.1750690322510824,Gina Prince-Bythewood,director,0.34,0.7457226732655758,-0.06692791212449085,0.5760181808125989,0,25854587.57244215,-0.33519205187164725,1
1390,1390,1390,nm0698125,1,2.1800276363636364,Rob Pritts,director,0.34,-0.5204078941289055,-0.0665654755321314,0.5760181808125989,1,19126708.891588945,-0.474909186920206,1
1391,1391,1391,nm0699047,1,0.0186135,Danny Provenzano,director,-1.7,-0.5204078941289055,-0.22454856038415058,-2.4156363366347926,1,3396077.5730804247,-0.8015855205143217,1
