,Unnamed: 0.1,Unnamed: 0,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans,kmeans_log,gender,avg_budget,avg_budget_T,cluster
13985,13985,13985,nm1208172,1,0.08888488,Yeong-ran Lee,actress,-1.05,-0.35391666264735844,-0.2633012951299828,-1.5600569049338535,0,7,0,20164298.304862637,-0.5289643455431107,1
13986,13986,13986,nm12083918,1,0.9321354166666668,Seo Yeon-Woo,actress,-0.03,-0.35391666264735844,-0.18780652716455193,-0.024060250311522112,0,1,0,12000000.0,-0.6989799810922102,1
13987,13987,13987,nm1208725,1,4.170691888888889,Joshua Close,actor,0.62,-0.35391666264735844,0.10213585506011372,0.9547611472419242,0,4,1,28081808.084141385,-0.36408790340128544,1
13988,13988,13988,nm1209413,1,0.8648411212121212,Louis Cancelmi,actor,-0.07,-0.35391666264735844,-0.19383126951552695,-0.08429541323788804,0,1,1,39428097.2514,-0.12780959853503612,1
13989,13989,13989,nm1209657,1,3.761252866666666,Yûya Endô,actor,0.58,-0.35391666264735844,0.06547948469971339,0.8945259843155582,0,4,1,15000000.0,-0.6365071404877071,1
13990,13990,13990,nm1209950,2,1.4212739399999998,Paige Hurd,actress,0.15,-0.072376904511128,-0.14401479775993642,0.24699798285712454,0,1,0,40330975.76291019,-0.10900780342343383,1
13991,13991,13991,nm1209966,19,1.029549903907789,Oscar Isaac,actor,0.01,4.71379898380479,-0.17908517592792997,0.03617491261484381,1,6,1,115108344.02030703,1.4481770658994277,3
13992,13992,13992,nm1210124,6,2.8146855681160923,Taylor Lautner,actor,0.45,1.0537821280337938,-0.019265054983856913,0.6987617048048691,7,9,1,115608251.83121781,1.4585872862287523,0
13993,13993,13993,nm1210494,1,0.5792984571428571,Wolé Parks,actor,-0.24,-0.35391666264735844,-0.21939541235420676,-0.3402948556749432,0,5,1,46818475.742196985,0.02608971395246662,1
13994,13994,13994,nm1210895,4,0.8428420142670011,Stephanie Szostak,actress,-0.08,0.4907026117613329,-0.19580081166468902,-0.09935420396947953,7,9,0,136453641.15736046,1.8926775144657262,4
13995,13995,13995,nm1211344,1,1.6329616296296297,Leonardo Nam,actor,0.21,-0.35391666264735844,-0.12506276356034907,0.3373507272466734,0,1,1,39437343.54370083,-0.1276170511533387,1
13996,13996,13996,nm1211485,1,0.7219473428571429,Raquel Castro,actress,-0.14,-0.35391666264735844,-0.20662430334300158,-0.18970694835902846,0,5,0,56460035.25361539,0.22686825079769088,1
13997,13997,13997,nm1211488,6,0.9610596985102232,Lynn Collins,actress,-0.02,1.0537821280337938,-0.18521698603603062,-0.009001459579930631,7,9,0,121371970.66671681,1.578612582261853,4
13998,13998,13998,nm1212051,1,0.53254402,Rachel Roberts,actress,-0.28,-0.35391666264735844,-0.2235812565724709,-0.40053001860130916,0,5,0,65895110.122726254,0.4233468935941963,1
13999,13999,13999,nm1212071,1,1.51210984,Stephen Bishop,actor,0.18,-0.35391666264735844,-0.13588241610674587,0.292174355051899,0,1,1,68020556.89973478,0.46760779283199916,1
14000,14000,14000,nm1212588,1,2.3926302,Courtney Taylor Burness,actress,0.38,-0.35391666264735844,-0.057050945059233395,0.5933501696837287,0,4,0,29242059.916477438,-0.3399264941404144,1
14001,14001,14001,nm1212722,13,1.9024421270860128,Benedict Cumberbatch,actor,0.28,3.024560434987407,-0.10093663882985207,0.4427622623678139,4,6,1,184998380.84633943,2.903586776057953,0
14002,14002,14002,nm1212803,1,2.96956022,Jill the Dog,actress,0.47,-0.35391666264735844,-0.005399394187575224,0.728879286268052,0,4,0,95300672.51962678,1.0356965644299754,4
14003,14003,14003,nm1212896,1,5.04547625,Lil' Fizz,actor,0.7,-0.35391666264735844,0.18045379200792852,1.075231473094656,0,4,1,12905150.915112088,-0.680130864811271,1
14004,14004,14004,nm1213456,2,0.8594358133333333,Gia Mantegna,actress,-0.07,-0.072376904511128,-0.19431519741873815,-0.08429541323788804,0,1,0,26701655.96123346,-0.39282857792941656,1
14005,14005,14005,nm1213487,1,1.709295,Marissa Matrone,actress,0.23,-0.35391666264735844,-0.11822876840285959,0.3674683087098564,0,1,0,93392133.25971167,0.9959526081059377,4
14006,14006,14006,nm1213504,1,1.3186741272727274,Philip McGrade,actor,0.12,-0.35391666264735844,-0.1532003822550981,0.2018216106623501,0,1,1,231201872.90219852,3.8657412409169893,4
14007,14007,14007,nm1213507,1,0.054928,Mungo McKay,actor,-1.3,-0.35391666264735844,-0.2663413961023032,-1.9365266732236404,0,2,1,1249783.2089353865,-0.922845507776221,1
14008,14008,14008,nm1213573,1,1.33208668,Arsène Mosca,actor,0.12,-0.35391666264735844,-0.1519995795138722,0.2018216106623501,0,1,1,36552574.895596795,-0.18769028179796246,1
14009,14009,14009,nm1213700,1,0.0858084615384615,Richa Pallod,actress,-1.05,-0.35391666264735844,-0.26357672157540973,-1.5600569049338535,0,7,0,2028130.5838546555,-0.9066369839467995,1
14010,14010,14010,nm1213744,1,1.1936061285714286,Gino Anthony Pesi,actor,0.08,-0.35391666264735844,-0.16439750473684486,0.1415864477359842,0,1,1,95228779.6596287,1.034199447368888,4
14011,14011,14011,nm1214151,1,0.85542955,Kai-Man Tin,actor,-0.07,-0.35391666264735844,-0.19467387127378719,-0.08429541323788804,0,1,1,32262877.28778022,-0.2770201467628435,1
14012,14012,14012,nm1214435,3,0.2357169693121693,Charlie Cox,actor,-0.62,0.20916285362510245,-0.2501556711066405,-0.9125289034754196,7,7,1,66572108.86905014,0.43744490518370976,1
14013,14013,14013,nm1214657,1,1.6619425,Nick Zano,actor,0.22,-0.35391666264735844,-0.1224681561585014,0.3524095179782649,0,1,1,56889672.96866218,0.23581514696095796,1
14014,14014,14014,nm1214700,1,0.0141108,Sandra Echeverría,actress,-2.0,-0.35391666264735844,-0.2699956897066447,-2.990642024435044,0,2,0,14606423.534704011,-0.6447030870817471,1
14015,14015,14015,nm1214769,2,2.1134937844444446,Paola Núñez,actress,0.32,-0.072376904511128,-0.08204154750387667,0.5029974252941798,0,1,0,103023261.5,1.1965139212382914,4
14016,14016,14016,nm12151758,1,0.2212155421686747,Mary Murphy,actress,-0.66,-0.35391666264735844,-0.251453958898657,-0.9727640664017856,0,7,0,12633008.514817,-0.685798034409725,1
14017,14017,14017,nm1215491,1,0.738501,John Parsons,actor,-0.13,-0.35391666264735844,-0.20514228293431097,-0.17464815762743693,0,5,1,2596708.363783918,-0.8947967609412051,1
14018,14018,14018,nm1215800,1,5.04547625,Raz B,actor,0.7,-0.35391666264735844,0.18045379200792852,1.075231473094656,0,4,1,12905150.915112088,-0.680130864811271,1
14019,14019,14019,nm1216004,1,3.4503,Andrew Bujalski,actor,0.54,-0.35391666264735844,0.0376404101940719,0.8342908213891924,0,4,1,46803.01347356897,-0.9478967044433744,1
14020,14020,14020,nm1216008,1,3.023178928571429,Jay Ryan,actor,0.48,-0.35391666264735844,-0.0005990035726965422,0.7439380769996434,0,4,1,83635357.806,0.7927747821947183,4
14021,14021,14021,nm1216791,1,5.04547625,Jarell Houston,actor,0.7,-0.35391666264735844,0.18045379200792852,1.075231473094656,0,4,1,12905150.915112088,-0.680130864811271,1
14022,14022,14022,nm1216826,2,1.1167585361998362,Igor Zhizhikin,actor,0.05,-0.072376904511128,-0.17127753730430556,0.09641007554120976,0,1,1,157180984.83161926,2.3243095269713017,4
14023,14023,14023,nm1217394,2,1.5554854935897438,Shidô Nakamura,actor,0.19,-0.072376904511128,-0.13199906855970353,0.3072331457834905,0,1,1,19025615.233158134,-0.5526766008889912,1
14024,14024,14024,nm1217506,2,3.057363925,Omarion,actor,0.49,-0.072376904511128,0.002461520270520717,0.7589968677312349,0,4,1,42748312.40630879,-0.05866850781994528,1
14025,14025,14025,nm12184559,1,0.0853048,Mark Sangster,actor,-1.05,-0.35391666264735844,-0.2636218135253414,-1.5600569049338535,0,7,1,106543445.30568555,1.2698192151686736,4
14026,14026,14026,nm1218607,4,0.4618409891388747,Burn Gorman,actor,-0.34,0.4907026117613329,-0.22991117713251358,-0.4908827629908581,7,5,1,130437085.22048075,1.7673870677881383,4
14027,14027,14027,nm1218621,6,1.5636675847985348,Ryan Hansen,actor,0.19,1.0537821280337938,-0.1312665400282407,0.3072331457834905,7,9,1,36887301.80480814,-0.180719834849563,0
14028,14028,14028,nm1218757,6,3.073431286870026,Keir O'Donnell,actor,0.49,1.0537821280337938,0.0039000035011263787,0.7589968677312349,7,9,1,39102894.379555695,-0.1345817142606548,0
14029,14029,14029,nm1218924,1,1.6527064588235294,Michelle Borth,actress,0.22,-0.35391666264735844,-0.12329504301503767,0.3524095179782649,0,1,0,101557220.193,1.1659846662743487,4
14030,14030,14030,nm1220156,1,0.040894,Lyubov Agapova,actress,-1.4,-0.35391666264735844,-0.26759783594735204,-2.0871145805395552,0,2,0,7641174.539430955,-0.7897493838325368,1
14031,14031,14031,nm1220289,1,0.040894,Elina Benenson,actress,-1.4,-0.35391666264735844,-0.26759783594735204,-2.0871145805395552,0,2,0,7641174.539430955,-0.7897493838325368,1
14032,14032,14032,nm1221047,13,1.6936678203365156,Keegan-Michael Key,actor,0.23,3.024560434987407,-0.1196278428787709,0.3674683087098564,4,6,1,85943988.35421835,0.8408503516125623,0
14033,14033,14033,nm1221253,1,3.6991378695652175,Dimiter D. Marinov,actor,0.57,-0.35391666264735844,0.05991843600843822,0.8794671935839666,0,4,1,28112233.340248194,-0.36345431934291483,1
14034,14034,14034,nm12213000,1,6.863781,Grant Feely,actor,0.84,-0.35391666264735844,0.34324348406590593,1.2860545433369368,0,4,1,20000000.0,-0.5323857394802018,1
14035,14035,14035,nm1221836,1,0.040894,Liliya Shinkaryova,actress,-1.4,-0.35391666264735844,-0.26759783594735204,-2.0871145805395552,0,2,0,7641174.539430955,-0.7897493838325368,1
14036,14036,14036,nm1221863,2,1.662743135,Michael Stahl-David,actor,0.22,-0.072376904511128,-0.12239647668612429,0.3524095179782649,0,1,1,30974524.8335804,-0.3038491592673921,1
14037,14037,14037,nm1221906,2,0.5267153124999999,Jessica Szohr,actress,-0.28,-0.072376904511128,-0.22410309071442155,-0.40053001860130916,0,5,0,17860635.7945466,-0.5769364591476251,1
14038,14038,14038,nm1222096,1,0.1431142857142857,Jimmy Yun,actor,-0.85,-0.35391666264735844,-0.2584462298518903,-1.2588810903020238,0,7,1,497784.63847579405,-0.9385053367185999,1
14039,14039,14039,nm1222461,1,1.04804695,Dan Beirne,actor,0.02,-0.35391666264735844,-0.17742916725428315,0.0512337033464353,0,1,1,20000000.0,-0.5323857394802018,1
14040,14040,14040,nm1222820,1,0.47485,Ryan McDonald,actor,-0.33,-0.35391666264735844,-0.22874650279942313,-0.4758239722592666,0,5,1,2340150.673678449,-0.9001393901678112,1
14041,14041,14041,nm1222836,1,0.58313168,Chad Smith,actor,-0.24,-0.35391666264735844,-0.2190522305149117,-0.3402948556749432,0,5,1,124978320.89353865,1.653712229889938,4
14042,14042,14042,nm1222910,1,0.6178604,David E. Collier,actor,-0.21,-0.35391666264735844,-0.215943028036962,-0.2951184834801688,0,5,1,45661476.55957952,0.001996038780732897,1
14043,14043,14043,nm1223023,4,1.2360037832525697,Nikki Reed,actress,0.09,0.4907026117613329,-0.16060171574739004,0.15664523846757566,7,9,0,57182422.760531574,0.24191145065577732,1
14044,14044,14044,nm1223326,1,53.261944,Fernanda Andrade,actress,1.73,-0.35391666264735844,4.497191092037474,2.626286918448579,3,8,0,1337670.7354913424,-0.9210153132970029,1
14045,14045,14045,nm12236841,1,0.0470371111111111,Nam-mi Kang,actress,-1.3,-0.35391666264735844,-0.26704785379168994,-1.9365266732236404,0,2,0,7020452.021035346,-0.8026754834829884,1
14046,14046,14046,nm12236842,1,0.0470371111111111,Hye-Sook Go,actress,-1.3,-0.35391666264735844,-0.26704785379168994,-1.9365266732236404,0,2,0,7020452.021035346,-0.8026754834829884,1
14047,14047,14047,nm12236843,1,0.0470371111111111,Bok-hwa Baek,actress,-1.3,-0.35391666264735844,-0.26704785379168994,-1.9365266732236404,0,2,0,7020452.021035346,-0.8026754834829884,1
14048,14048,14048,nm12236844,1,0.0470371111111111,Cheol Hong,actor,-1.3,-0.35391666264735844,-0.26704785379168994,-1.9365266732236404,0,2,1,7020452.021035346,-0.8026754834829884,1
14049,14049,14049,nm12236845,1,0.0470371111111111,Ho-soo Joo,actor,-1.3,-0.35391666264735844,-0.26704785379168994,-1.9365266732236404,0,2,1,7020452.021035346,-0.8026754834829884,1
14050,14050,14050,nm12236846,1,0.0470371111111111,Seong-Yoon Choi,actor,-1.3,-0.35391666264735844,-0.26704785379168994,-1.9365266732236404,0,2,1,7020452.021035346,-0.8026754834829884,1
14051,14051,14051,nm1224082,3,0.4527678021198945,Boman Irani,actor,-0.35,0.20916285362510245,-0.2307234839368621,-0.5059415537224495,7,5,1,9851299.003214685,-0.7437251327185121,1
14052,14052,14052,nm1224179,1,0.078565,Beckie King,actress,-1.1,-0.35391666264735844,-0.2642252162093703,-1.6353508585918108,0,7,0,1333102.089531079,-0.9211104520606209,1
14053,14053,14053,nm1224826,1,1.6393037,Elle Russ,actress,0.21,-0.35391666264735844,-0.12449496892493243,0.3373507272466734,0,1,0,32262877.28778022,-0.2770201467628435,1
14054,14054,14054,nm1225096,1,0.6947929896907217,Alexandre Tharaud,actor,-0.16,-0.35391666264735844,-0.20905538580593597,-0.2198245298222114,0,5,1,12975406.13426602,-0.6786678504419916,1
14055,14055,14055,nm12251387,1,0.227241,Robin Lane,actor,-0.64,-0.35391666264735844,-0.2509145100384647,-0.9426464849386026,0,7,1,1613143.864389011,-0.9152787836728538,1
14056,14056,14056,nm12251388,1,0.227241,Pt. Laxmikant Sharma,actor,-0.64,-0.35391666264735844,-0.2509145100384647,-0.9426464849386026,0,7,1,1613143.864389011,-0.9152787836728538,1
14057,14057,14057,nm1225156,1,0.0039246666666666,Isabelle Van Waes,actress,0.0,-0.35391666264735844,-0.2709076366773573,0.021116121883252334,0,1,0,27396885.935747713,-0.3783509141356493,1
14058,14058,14058,nm1225406,4,0.7768831913292847,Colin Ford,actor,-0.11,0.4907026117613329,-0.2017059914617156,-0.14453057616425397,7,9,1,36076244.53053868,-0.19760951878841596,1
14059,14059,14059,nm1225628,3,0.9677800277777778,Kelly Clarkson,actress,-0.01,0.20916285362510245,-0.18461532653313736,0.006057331151660851,7,9,0,32890667.261818558,-0.2639468724357761,1
14060,14060,14060,nm1226236,1,1.2045927142857142,Matthieu Albertini,actor,0.08,-0.35391666264735844,-0.1634138946433239,0.1415864477359842,0,1,1,35658814.51734446,-0.20630219834768862,1
14061,14061,14061,nm1226239,1,1.2045927142857142,Laurent Desponds,actor,0.08,-0.35391666264735844,-0.1634138946433239,0.1415864477359842,0,1,1,35658814.51734446,-0.20630219834768862,1
14062,14062,14062,nm1226261,1,1.2045927142857142,Didier Saint Melin,actor,0.08,-0.35391666264735844,-0.1634138946433239,0.1415864477359842,0,1,1,35658814.51734446,-0.20630219834768862,1
14063,14063,14063,nm1226817,4,1.1132460942293234,Devon Aoki,actress,0.05,0.4907026117613329,-0.17159200018339738,0.09641007554120976,7,9,0,57811823.72279237,0.25501827265299054,1
14064,14064,14064,nm1226963,2,0.1749307222222222,Marius Biegai,actor,-0.77,-0.072376904511128,-0.2555977590982891,-1.1384107644492918,0,7,1,5696729.465397116,-0.830241052890646,1
14065,14065,14065,nm1227095,1,1.7688100166666667,Fausto Callegarini,actor,0.25,-0.35391666264735844,-0.11290049148118732,0.3975858901730394,0,1,1,99982656.71483092,1.1331955152099056,4
14066,14066,14066,nm1227232,6,0.9591263767038344,Brady Corbet,actor,-0.02,1.0537821280337938,-0.18539007300701885,-0.009001459579930631,7,9,1,21644775.96124305,-0.49813446399458344,0
14067,14067,14067,nm1227402,1,2.353709333333333,Charles Duckworth,actor,0.37,-0.35391666264735844,-0.06053546320686311,0.5782913789521372,0,1,1,4566147.655957952,-0.8537846052811271,1
14068,14068,14068,nm1227470,1,2.3005215,Ulysses Estrada,actor,0.36,-0.35391666264735844,-0.06529727830390025,0.5632325882205457,0,1,1,3332755.2238276973,-0.8794691148862184,1
14069,14069,14069,nm1227481,2,1.369744213076923,Veronica Falcón,actress,0.14,-0.072376904511128,-0.14862816544631535,0.2319391921255331,0,1,0,116621000.0,1.47967703786903,4
14070,14070,14070,nm1227702,1,0.41074025,Justin Guarini,actor,-0.39,-0.35391666264735844,-0.23448613828154674,-0.5661767166488154,0,5,1,19996531.342966184,-0.532457971766197,1
14071,14071,14071,nm1227787,1,0.64944005,Pham Thi Mai Hoa,actress,-0.19,-0.35391666264735844,-0.21311575637152821,-0.26500090201698584,0,5,0,33960775.73080424,-0.24166263383161893,1
14072,14072,14072,nm1227814,11,2.162655613490436,Vanessa Hudgens,actress,0.33,2.4614809187149462,-0.07764017363549525,0.5180562160257713,4,0,0,50313517.27343719,0.09887143811489583,0
14073,14073,14073,nm1227932,1,0.0640773333333333,Kelsy Kemper,actress,-1.22,-0.35391666264735844,-0.26552227204960016,-1.8160563473709086,0,7,0,1273529.089905159,-0.9223510168972751,1
14074,14074,14074,nm1228072,1,0.0136363157894736,Grégoire Leprince-Ringuet,actor,-2.0,-0.35391666264735844,-0.2700381694606672,-2.990642024435044,0,2,1,9465755.646966008,-0.7517537955988617,1
14075,14075,14075,nm1228408,1,0.85542955,Qiu Yuen,actress,-0.07,-0.35391666264735844,-0.19467387127378719,-0.08429541323788804,0,1,0,32262877.28778022,-0.2770201467628435,1
14076,14076,14076,nm1228805,1,3.7319881818181817,Ray Sahetapy,actor,0.57,-0.35391666264735844,0.06285946787653868,0.8794671935839666,0,4,1,1496452.2517941652,-0.9177088025106938,1
14077,14077,14077,nm1228813,1,2.3005215,Jasmine Di Angelo,actress,0.36,-0.35391666264735844,-0.06529727830390025,0.5632325882205457,0,1,0,3332755.2238276973,-0.8794691148862184,1
14078,14078,14078,nm1228930,1,2.3005215,Jenicka Carey,actress,0.36,-0.35391666264735844,-0.06529727830390025,0.5632325882205457,0,1,0,3332755.2238276973,-0.8794691148862184,1
14079,14079,14079,nm12289978,1,0.1270710666666666,Hazel Nugent,actress,-0.89,-0.35391666264735844,-0.25988255161719426,-1.3191162532283895,0,7,0,155100000.0,2.2809745157425882,4
14080,14080,14080,nm1229204,3,1.343891671971326,Nadine Velazquez,actress,0.13,0.20916285362510245,-0.15094269891794398,0.2168804013939416,7,9,0,27278438.773462843,-0.38081749103214213,1
14081,14081,14081,nm1229520,4,1.237399745,Ben Falcone,actor,0.09,0.4907026117613329,-0.16047673769682458,0.15664523846757566,7,9,1,21526900.5932602,-0.5005891336863133,1
14082,14082,14082,nm1229793,1,1.3463549,Ruben Tejada,actor,0.13,-0.35391666264735844,-0.15072217035569038,0.2168804013939416,0,1,1,50941163.59620637,0.111941721007683,1
14083,14083,14083,nm1229831,1,1.3463549,Asa Aquino,actress,0.13,-0.35391666264735844,-0.15072217035569038,0.2168804013939416,0,1,0,50941163.59620637,0.111941721007683,1
14084,14084,14084,nm1229940,3,0.2698701134403036,Katrina Kaif,actress,-0.57,0.20916285362510245,-0.24709799894501266,-0.8372349498174622,7,5,0,18739296.263449825,-0.5586389873412021,1
14085,14085,14085,nm1230001,1,1.3463549,Kaupena Miranda,actor,0.13,-0.35391666264735844,-0.15072217035569038,0.2168804013939416,0,1,1,50941163.59620637,0.111941721007683,1
14086,14086,14086,nm1230700,1,2.22323,Tracy Ann Evans,actress,0.35,-0.35391666264735844,-0.07221705315665754,0.5481737974889542,0,1,0,833188.8059569243,-0.9315207863542216,1
14087,14087,14087,nm1230874,2,0.9813068605263158,Odessa Rae,actress,-0.01,-0.072376904511128,-0.1834042924984662,0.006057331151660851,0,1,0,7330558.725604134,-0.7962177345746838,1
14088,14088,14088,nm1230879,1,13.274457571428572,Sunny Johnson,actress,1.12,-0.35391666264735844,0.9171803144823403,1.7077006838214985,6,8,0,21202945.183946326,-0.5073352719026574,1
14089,14089,14089,nm12315349,1,0.0079942914285714,Tristan Allerick Chen,actor,-2.0,-0.35391666264735844,-0.2705432901827546,-2.990642024435044,0,2,1,180950000.0,2.81928215895139,4
14090,14090,14090,nm1231550,1,0.040894,Nikolai Bentsler,actor,-1.4,-0.35391666264735844,-0.26759783594735204,-2.0871145805395552,0,2,1,7641174.539430955,-0.7897493838325368,1
14091,14091,14091,nm1231724,1,1.8272306428571428,Sarah Catherine Brooks,actress,0.26,-0.35391666264735844,-0.10767019345365271,0.4126446809046309,0,1,0,23772543.01156297,-0.4538252467352,1
14092,14092,14092,nm1231764,1,0.0148685714285714,Niesha Butler,actress,-2.0,-0.35391666264735844,-0.26992784773598083,-2.990642024435044,0,2,0,234092.37871098492,-0.9439965382229092,1
14093,14093,14093,nm1231899,6,3.2215929912309407,Priyanka Chopra Jonas,actress,0.51,1.0537821280337938,0.01716466566938962,0.7891144491944179,7,9,0,57069277.04744322,0.23955527262282678,0
14094,14094,14094,nm1232226,3,1.4367512258098225,Alexis Dziena,actress,0.16,0.20916285362510245,-0.14262914302253646,0.26205677358871604,7,9,0,43222690.342278086,-0.048789928759911,1
14095,14095,14095,nm1232416,1,1.95719195,Takako Fuji,actress,0.29,-0.35391666264735844,-0.09603498149634032,0.4578210530994053,0,1,0,30440984.373053014,-0.3149597553162523,1
14096,14096,14096,nm1232470,1,0.5908919130434782,Janina Gavankar,actress,-0.23,-0.35391666264735844,-0.218357470218297,-0.3252360649433518,0,5,0,27100778.1,-0.3845171466771197,1
14097,14097,14097,nm1233561,1,0.0169466,Krista Morin,actress,-1.7,-0.35391666264735844,-0.2697418054175903,-2.5388783024872996,0,2,0,8065719.321945055,-0.7809085443233779,1
14098,14098,14098,nm1234157,1,1.708995,Stéphane Rousseau,actor,0.23,-0.35391666264735844,-0.11825562688607995,0.3674683087098564,0,1,1,8331888.059569243,-0.7753657719502118,1
14099,14099,14099,nm1234259,1,1.42668872,Travis Schiffner,actor,0.16,-0.35391666264735844,-0.14353002183402977,0.26205677358871604,0,1,1,41659440.29784622,-0.08134348571016911,1
14100,14100,14100,nm1234276,2,2.3931897777777777,Melanie Scrofano,actress,0.38,-0.072376904511128,-0.05700084702471695,0.5933501696837287,0,4,0,15351356.427886825,-0.6291903957827933,1
14101,14101,14101,nm1234293,1,1.1155827166666668,Marco Sellitto,actor,0.05,-0.35391666264735844,-0.17138280640164494,0.09641007554120976,0,1,1,99982656.71483092,1.1331955152099056,4
14102,14102,14102,nm12346878,1,12.701934206896553,Lucás Ávila,actor,1.1,-0.35391666264735844,0.8659232838838312,1.6775831023583154,6,8,1,14500000.0,-0.6469192805884576,1
14103,14103,14103,nm1235098,1,4.915426666666667,Olivier Barny,actor,0.69,-0.35391666264735844,0.16881067683534726,1.0601726823630644,0,4,1,581524.7037147626,-0.9367615101359715,1
14104,14104,14104,nm12351935,1,5.844178888888889,Shawn McClellan,actor,0.77,-0.35391666264735844,0.25196026342346883,1.1806430082157964,0,4,1,13145781.181233611,-0.6751199127245946,1
14105,14105,14105,nm1235210,1,0.3255169523809524,Lev Friedman,actor,-0.48,-0.35391666264735844,-0.24211603331183257,-0.7017058332331387,0,5,1,35658814.51734446,-0.20630219834768862,1
14106,14106,14106,nm1235449,1,2.0591362631578947,Joe Reegan,actor,0.31,-0.35391666264735844,-0.08690808274846228,0.4879386345625883,0,1,1,26623245.970556192,-0.39446140954587705,1
14107,14107,14107,nm1235592,1,0.8575431578947369,Heather Beers,actress,-0.07,-0.35391666264735844,-0.19448464359986972,-0.08429541323788804,0,1,0,1613136.8472132017,-0.915278929800489,1
14108,14108,14108,nm1235628,1,0.0169466,Carrie Colak,actress,-1.7,-0.35391666264735844,-0.2697418054175903,-2.5388783024872996,0,2,0,8065719.321945055,-0.7809085443233779,1
14109,14109,14109,nm1236659,1,0.0280516666666666,John Buck Jr.,actor,-1.52,-0.35391666264735844,-0.2687475879284978,-2.267820069318653,0,2,1,20376465.438482545,-0.5245461177030604,1
14110,14110,14110,nm1236670,1,0.0280516666666666,Brett C. Leonard,actor,-1.52,-0.35391666264735844,-0.2687475879284978,-2.267820069318653,0,2,1,20376465.438482545,-0.5245461177030604,1
14111,14111,14111,nm1237235,2,1.3873385916666667,Ronnie Gene Blevins,actor,0.14,-0.072376904511128,-0.14705297103923048,0.2319391921255331,0,1,1,40358265.221901,-0.10843952008286178,1
14112,14112,14112,nm1237346,1,0.05329535,Randy Carfagno,actor,-1.3,-0.35391666264735844,-0.2664875644444023,-1.9365266732236404,0,2,1,26753414.70982685,-0.39175073924582876,1
14113,14113,14113,nm12374417,1,0.4706148533333333,Harper Leigh Alexander,actress,-0.33,-0.35391666264735844,-0.22912566818503136,-0.4758239722592666,0,5,0,165181500.0,2.490914496594021,4
14114,14114,14114,nm1237494,1,1.2744558666666668,Jareb Dauplaise,actor,0.1,-0.35391666264735844,-0.15715916695683746,0.17170402919916716,0,1,1,43819270.60411204,-0.03636657422479595,1
14115,14115,14115,nm1237687,1,0.2761705,Joey Figueroa,actor,-0.55,-0.35391666264735844,-0.24653393618936115,-0.8071173683542793,0,5,1,5441644.551978783,-0.8355530126028449,1
14116,14116,14116,nm12388161,1,0.3307273793103448,Gabriella Sengos,actress,-0.48,-0.35391666264735844,-0.24164955276431907,-0.7017058332331387,0,5,0,29986000.0,-0.3244344773880125,1
14117,14117,14117,nm1239049,1,1.260968283333333,Tien You Chui,actor,0.1,-0.35391666264735844,-0.15836668705897639,0.17170402919916716,0,1,1,81624668.27968174,0.7509036201004436,4
14118,14118,14118,nm1239485,2,0.1722085,Philipp Karner,actor,-0.77,-0.072376904511128,-0.255841474964548,-1.1384107644492918,0,7,1,1198714.5549128922,-0.923908975737099,1
14119,14119,14119,nm1239499,5,1.814123125695238,Rory Kinnear,actor,0.26,0.7722423698975633,-0.10884368688616514,0.4126446809046309,7,9,1,178350969.87127057,2.7651592272985854,4
14120,14120,14120,nm1239711,1,0.65873996,Angela Bain,actress,-0.18,-0.35391666264735844,-0.2122831514492417,-0.24994211128539434,0,5,0,30556775.369834993,-0.31254849115445327,1
14121,14121,14121,nm1239720,1,0.6406241466666667,María Cecilia Botero,actress,-0.19,-0.35391666264735844,-0.2139050290106973,-0.26500090201698584,0,5,0,165181500.0,2.490914496594021,4
14122,14122,14122,nm1239813,1,4.581437101449275,Allie MacDonald,actress,0.66,-0.35391666264735844,0.13890916639144782,1.0149963101682902,0,4,0,9229928.074890263,-0.7566647350390068,1
14123,14123,14123,nm1239895,1,0.2660165846153846,Amanda Troop,actress,-0.57,-0.35391666264735844,-0.24744299874262363,-0.8372349498174622,0,5,0,76589155.50000001,0.646042691018112,1
14124,14124,14124,nm1240176,1,2.260208714285714,Colin Walker,actor,0.35,-0.35391666264735844,-0.06890641256614524,0.5481737974889542,0,1,1,9152098.62815642,-0.7582854772457202,1
14125,14125,14125,nm1240342,3,1.2685156666666666,GQ,actor,0.1,0.20916285362510245,-0.15769098283025626,0.17170402919916716,7,9,1,22189728.363834172,-0.4867862224665447,1
14126,14126,14126,nm1240415,1,1.2229945727272726,Andrew Friedman,actor,0.09,-0.35391666264735844,-0.16176640795606986,0.15664523846757566,0,1,1,160831329.5406259,2.4003253280237224,4
14127,14127,14127,nm1240448,1,0.1459282888888889,Liam O'Brien,actor,-0.82,-0.35391666264735844,-0.2581942969950665,-1.2137047181072491,0,7,1,68492214.83936928,0.4774297299262107,1
14128,14128,14128,nm1240710,1,0.8575431578947369,Mary Merrill,actress,-0.07,-0.35391666264735844,-0.19448464359986972,-0.08429541323788804,0,1,0,1613136.8472132017,-0.915278929800489,1
14129,14129,14129,nm1241168,1,0.0168886666666666,Cyril Descours,actor,-1.7,-0.35391666264735844,-0.2697469920891278,-2.5388783024872996,0,2,1,13077688.722781986,-0.6765378891590004,1
